step,episode,ep_return,epsilon
9856,126,315.8690,0.9688
9925,127,-85.6180,0.9686
10019,128,-205.8490,0.9683
10088,129,-272.6530,0.9681
10171,130,-839.4760,0.9678
10255,131,-305.9070,0.9675
10316,132,-69.5950,0.9673
10370,133,-165.8820,0.9672
10439,134,-82.6380,0.9669
10511,135,-50.3600,0.9667
10569,136,-449.7170,0.9665
10629,137,-163.5200,0.9663
10739,138,90.8850,0.9660
10853,139,16.7470,0.9656
10933,140,-378.8600,0.9654
11005,141,-276.9580,0.9652
11071,142,-181.9830,0.9649
11131,143,-245.5860,0.9648
11217,144,-316.8010,0.9645
11290,145,-156.8650,0.9643
11338,146,-324.8360,0.9641
11413,147,-467.3420,0.9639
11472,148,-282.4640,0.9637
11602,149,96.2150,0.9633
11660,150,4.7150,0.9631
11744,151,-168.6680,0.9628
11818,152,-325.1760,0.9626
11933,153,-616.4230,0.9622
11983,154,-114.2170,0.9621
12035,155,-450.8120,0.9619
12100,156,78.6480,0.9617
12165,157,-362.4760,0.9615
12248,158,-201.7870,0.9612
12347,159,-95.8580,0.9609
12397,160,-149.5660,0.9607
12486,161,-890.4530,0.9605
12609,162,-803.5750,0.9601
12671,163,-103.8070,0.9599
12762,164,-158.1810,0.9596
12835,165,-384.3840,0.9594
12884,166,-452.8550,0.9592
12962,167,86.0320,0.9590
13026,168,-125.5230,0.9588
13102,169,-76.1150,0.9585
13167,170,-159.0330,0.9583
13213,171,-143.4000,0.9582
13272,172,-237.0550,0.9580
13355,173,-8.1390,0.9577
13409,174,-466.6270,0.9575
13463,175,-152.0500,0.9574
13527,176,-196.5460,0.9572
13599,177,-121.1070,0.9569
13713,178,-55.4160,0.9566
13776,179,-357.9530,0.9564
13876,180,102.6370,0.9561
13935,181,-161.4960,0.9559
14045,182,20.7700,0.9555
14102,183,-323.0640,0.9553
14176,184,-361.7890,0.9551
14263,185,-268.4330,0.9548
14342,186,-123.4350,0.9546
14424,187,57.1540,0.9543
14478,188,-150.9200,0.9542
14579,189,-159.5840,0.9538
14647,190,-928.2880,0.9536
14727,191,6.0620,0.9534
14815,192,-503.1720,0.9531
14914,193,228.4080,0.9528
14994,194,-309.8590,0.9525
15071,195,-271.1260,0.9523
15190,196,-21.0650,0.9519
15245,197,-122.7000,0.9517
15341,198,-274.4160,0.9514
15419,199,-321.3280,0.9512
15476,200,-250.9540,0.9510
15539,201,33.5980,0.9508
15622,202,-882.7240,0.9505
15685,203,-46.6260,0.9503
15743,204,-145.7170,0.9502
15816,205,-155.6930,0.9499
15891,206,-155.1480,0.9497
15950,207,-420.9780,0.9495
16007,208,-612.4300,0.9493
16089,209,-828.8570,0.9491
16146,210,-178.4420,0.9489
16203,211,-382.1570,0.9487
16272,212,-505.3230,0.9485
16387,213,-362.3740,0.9481
16491,214,-106.0440,0.9478
16548,215,-322.8460,0.9476
16628,216,-110.8580,0.9473
16700,217,-87.2650,0.9471
16793,218,-655.3420,0.9468
16877,219,-700.2210,0.9466
16975,220,-414.5610,0.9462
17042,221,-529.6740,0.9460
17096,222,-324.3470,0.9459
17182,223,-600.8090,0.9456
17257,224,-211.1060,0.9454
17322,225,-246.8720,0.9452
17423,226,-145.6690,0.9448
17479,227,-372.4650,0.9447
17577,228,-323.7420,0.9443
17644,229,-528.8350,0.9441
17728,230,83.0280,0.9439
17807,231,-585.4230,0.9436
17868,232,-116.8910,0.9434
17945,233,-350.9680,0.9432
18013,234,6.6400,0.9430
18089,235,-222.4120,0.9427
18154,236,-268.9280,0.9425
18248,237,-567.7280,0.9422
18317,238,-192.6450,0.9420
18388,239,-100.1650,0.9418
18455,240,-69.2580,0.9416
18507,241,5.7850,0.9414
18592,242,-654.1470,0.9411
18676,243,-265.5800,0.9409
18755,244,-274.5230,0.9406
18830,245,66.0290,0.9404
18982,246,372.9750,0.9399
19044,247,-48.0850,0.9397
19103,248,-436.1340,0.9395
19190,249,-229.8280,0.9392
19284,250,-248.8440,0.9389
19333,251,-123.4860,0.9388
19400,252,-24.8510,0.9386
19455,253,-197.1240,0.9384
19539,254,-294.3400,0.9381
19610,255,-101.5480,0.9379
19681,256,-458.9260,0.9377
19736,257,-264.7990,0.9375
19797,258,-85.6600,0.9373
19890,259,-401.6620,0.9370
19968,260,-282.1140,0.9368
20038,261,-162.3000,0.9365
20096,262,-446.0260,0.9364
20187,263,-711.1650,0.9361
20254,264,22.2340,0.9359
20304,265,-213.6900,0.9357
20377,266,37.6090,0.9355
20470,267,-505.0830,0.9352
20562,268,-96.0410,0.9349
20645,269,-482.5110,0.9346
20719,270,-45.4960,0.9344
20783,271,-476.0750,0.9342
20857,272,-273.7530,0.9340
20940,273,60.5160,0.9337
21015,274,-8.7660,0.9335
21083,275,-206.9380,0.9332
21165,276,-380.5340,0.9330
21238,277,-631.3640,0.9327
21291,278,-270.2630,0.9326
21360,279,-16.5020,0.9324
21419,280,-350.1210,0.9322
21486,281,-264.7160,0.9320
21555,282,-324.9360,0.9317
21655,283,186.2300,0.9314
21729,284,-42.5290,0.9312
21830,285,-445.1560,0.9309
21905,286,-42.3470,0.9306
21964,287,-210.5230,0.9305
22039,288,-212.2000,0.9302
22087,289,-136.1000,0.9301
22165,290,-466.1500,0.9298
22257,291,3.5260,0.9295
22336,292,-9.2340,0.9293
22413,293,-501.1830,0.9290
22504,294,18.8840,0.9287
22571,295,-259.9010,0.9285
22634,296,25.4900,0.9283
22724,297,-630.7320,0.9280
22812,298,-263.4140,0.9278
22870,299,-471.8960,0.9276
22930,300,-748.6570,0.9274
22993,301,-312.7950,0.9272
23102,302,116.9110,0.9268
23156,303,-203.5640,0.9267
23248,304,37.2130,0.9264
23306,305,-378.4340,0.9262
23383,306,-260.2850,0.9260
23454,307,-78.9420,0.9257
23512,308,-340.1400,0.9255
23572,309,-79.3070,0.9254
23665,310,91.5800,0.9251
23746,311,-42.9410,0.9248
23812,312,-420.7850,0.9246
23931,313,-35.4460,0.9242
24013,314,-775.8570,0.9240
24096,315,-353.5580,0.9237
24166,316,-151.6720,0.9235
24243,317,-265.1730,0.9232
24321,318,-342.2270,0.9230
24416,319,-568.3610,0.9227
24494,320,-57.7400,0.9224
24584,321,-640.2330,0.9222
24663,322,-219.6630,0.9219
24787,323,-345.7400,0.9215
24855,324,-104.3570,0.9213
24917,325,-680.5780,0.9211
25026,326,163.1540,0.9208
25103,327,-287.7580,0.9205
25188,328,-8.1850,0.9202
25248,329,-325.1490,0.9201
25341,330,-11.0880,0.9198
25411,331,-115.2160,0.9195
25456,332,-69.0030,0.9194
25525,333,-180.8110,0.9192
25595,334,-421.1300,0.9190
25702,335,-81.8830,0.9186
25762,336,-320.6970,0.9184
25817,337,-399.9330,0.9182
25944,338,215.8970,0.9178
26010,339,-116.7470,0.9176
26130,340,211.5450,0.9173
26216,341,-82.1120,0.9170
26306,342,-81.9780,0.9167
26380,343,-433.0280,0.9165
26429,344,-233.3850,0.9163
26509,345,2.2810,0.9161
26574,346,-462.4520,0.9159
26661,347,-148.8180,0.9156
26721,348,-241.3760,0.9154
26794,349,-139.7600,0.9152
26870,350,-580.0490,0.9149
26929,351,-167.9970,0.9147
27023,352,32.6190,0.9144
27117,353,76.8670,0.9141
27181,354,-300.6210,0.9139
27242,355,-77.5340,0.9137
27352,356,-0.8890,0.9134
27438,357,-94.0500,0.9131
27502,358,-355.9020,0.9129
27570,359,-666.6840,0.9127
27632,360,-145.8550,0.9125
27704,361,-365.9320,0.9123
27773,362,-250.8660,0.9121
27858,363,-453.2940,0.9118
27946,364,-236.0140,0.9115
28042,365,-175.8120,0.9112
28150,366,-434.1630,0.9109
28213,367,-124.7920,0.9107
28278,368,-104.2870,0.9105
28333,369,-76.9880,0.9103
28399,370,-77.9640,0.9101
28458,371,-101.6780,0.9099
28539,372,-496.9140,0.9096
28607,373,-910.9730,0.9094
28675,374,-625.1540,0.9092
28761,375,-207.0480,0.9089
28825,376,-56.2280,0.9087
28896,377,-41.2390,0.9085
28949,378,-46.2940,0.9083
29021,379,27.7270,0.9081
29115,380,-0.6890,0.9078
29176,381,-558.8690,0.9076
29235,382,-342.2040,0.9074
29302,383,-264.2580,0.9072
29375,384,-161.9740,0.9070
29447,385,-372.6750,0.9068
29526,386,-775.2800,0.9065
29581,387,12.4760,0.9063
29644,388,-265.1790,0.9061
29709,389,-270.1920,0.9059
29777,390,-242.0380,0.9057
29888,391,57.2870,0.9054
29978,392,50.7830,0.9051
30027,393,-129.7400,0.9049
30078,394,-235.4050,0.9048
30151,395,-314.5950,0.9045
30235,396,-12.8730,0.9043
30322,397,67.1370,0.9040
30393,398,-42.2450,0.9038
30477,399,-194.0600,0.9035
30533,400,-34.5400,0.9033
30610,401,33.4220,0.9031
30700,402,-128.4520,0.9028
30782,403,-106.3840,0.9025
30882,404,-325.1710,0.9022
30964,405,-173.0810,0.9020
31068,406,17.4820,0.9016
31151,407,38.9810,0.9014
31229,408,-139.1570,0.9011
31285,409,-705.4010,0.9009
31334,410,-55.3720,0.9008
31399,411,-100.3360,0.9006
31462,412,12.9950,0.9004
31520,413,-338.1090,0.9002
31585,414,-489.5350,0.9000
31672,415,-105.4180,0.8997
31743,416,2.8630,0.8995
31820,417,-129.5750,0.8992
31901,418,-86.9160,0.8990
31969,419,-7.9290,0.8988
32063,420,163.3630,0.8985
32138,421,-667.2620,0.8982
32212,422,-172.9190,0.8980
32291,423,-396.2860,0.8977
32346,424,-220.7150,0.8976
32405,425,-85.1130,0.8974
32480,426,-697.0540,0.8971
32554,427,-400.4560,0.8969
32621,428,-93.0880,0.8967
32696,429,10.2270,0.8965
32765,430,-522.5200,0.8962
32827,431,-289.6520,0.8961
32883,432,-296.4810,0.8959
32936,433,20.7880,0.8957
33004,434,-145.5610,0.8955
33081,435,-469.3570,0.8952
33143,436,-364.5990,0.8951
33205,437,-601.0670,0.8949
33273,438,-322.4950,0.8946
33340,439,-474.1150,0.8944
33420,440,110.0010,0.8942
33511,441,-559.1610,0.8939
33571,442,-243.2350,0.8937
33653,443,-62.0110,0.8934
33732,444,-779.7050,0.8932
33801,445,-474.2320,0.8930
33884,446,-119.1030,0.8927
33933,447,-175.3440,0.8925
34012,448,-804.7370,0.8923
34069,449,-500.3600,0.8921
34166,450,-290.4920,0.8918
34242,451,-316.3840,0.8916
34312,452,-172.7890,0.8913
34385,453,-435.9050,0.8911
34489,454,-50.9960,0.8908
34581,455,9.6270,0.8905
34666,456,25.3270,0.8902
34736,457,-554.8160,0.8900
34822,458,-340.8350,0.8897
34889,459,-80.7650,0.8895
34979,460,40.4160,0.8892
35048,461,-92.5150,0.8890
35120,462,-292.6340,0.8888
35198,463,-513.6660,0.8885
35295,464,100.8350,0.8882
35365,465,-311.6750,0.8880
35442,466,-313.4120,0.8878
35527,467,-122.9070,0.8875
35588,468,-171.9380,0.8873
35639,469,-306.5620,0.8871
35692,470,-150.0490,0.8870
35766,471,-93.6140,0.8867
35834,472,-780.8180,0.8865
35885,473,-661.3910,0.8864
35947,474,-465.0150,0.8862
36036,475,-63.1460,0.8859
36087,476,-622.8700,0.8857
36171,477,-134.6090,0.8855
36257,478,85.3460,0.8852
36312,479,-390.0580,0.8850
36373,480,-205.0490,0.8848
36449,481,-143.4680,0.8846
36499,482,-224.5370,0.8844
36566,483,-271.4150,0.8842
36615,484,-284.1880,0.8841
36684,485,-525.9930,0.8838
36741,486,-340.8290,0.8837
36808,487,-183.4880,0.8834
36872,488,-174.6900,0.8832
36936,489,-29.7850,0.8830
36987,490,-115.2910,0.8829
37071,491,-308.2080,0.8826
37158,492,-42.7120,0.8823
37232,493,-110.3020,0.8821
37299,494,-626.8940,0.8819
37391,495,-68.8000,0.8816
37468,496,72.1720,0.8814
37569,497,59.1240,0.8810
37657,498,-490.7280,0.8808
37733,499,-470.5870,0.8805
37800,500,-302.5170,0.8803
37885,501,-796.4810,0.8800
37957,502,-403.6150,0.8798
38008,503,-270.5700,0.8796
38076,504,-160.8200,0.8794
38145,505,-84.5850,0.8792
38212,506,-222.6260,0.8790
38278,507,-40.3290,0.8788
38392,508,-494.2410,0.8784
38477,509,-294.8660,0.8782
38561,510,98.7630,0.8779
38620,511,-11.2520,0.8777
38693,512,-100.0590,0.8775
38778,513,-2.8060,0.8772
38828,514,-301.9590,0.8770
38920,515,-204.3760,0.8768
38987,516,-175.2100,0.8765
39058,517,-122.1760,0.8763
39125,518,-108.7550,0.8761
39195,519,-148.1070,0.8759
39272,520,-543.7720,0.8756
39333,521,-427.1770,0.8754
39430,522,-136.5110,0.8751
39503,523,-205.1660,0.8749
39592,524,-547.3530,0.8746
39661,525,-300.5650,0.8744
39726,526,-64.6060,0.8742
39811,527,-291.0170,0.8739
39866,528,-191.0790,0.8738
39944,529,-251.5300,0.8735
40001,530,-328.7110,0.8733
40055,531,-373.8460,0.8732
40124,532,-112.6750,0.8729
40218,533,96.5740,0.8726
40290,534,-18.6140,0.8724
40362,535,-297.9220,0.8722
40424,536,-286.1930,0.8720
40503,537,4.2530,0.8717
40549,538,-199.9490,0.8716
40655,539,-24.7520,0.8713
40727,540,-326.1320,0.8710
40799,541,58.1490,0.8708
40882,542,43.2860,0.8705
40934,543,-179.3750,0.8704
41005,544,-159.9720,0.8702
41122,545,-14.2580,0.8698
41205,546,-33.6800,0.8695
41273,547,-538.7930,0.8693
41375,548,-192.7860,0.8690
41445,549,6.6540,0.8688
41500,550,-846.7190,0.8686
41559,551,-144.8640,0.8684
41620,552,-224.1290,0.8682
41701,553,-54.2310,0.8679
41771,554,-591.8220,0.8677
41863,555,-20.1410,0.8674
41926,556,-100.6190,0.8672
41984,557,-160.9650,0.8671
42032,558,-279.9030,0.8669
42089,559,-135.7110,0.8667
42140,560,-205.9500,0.8666
42222,561,-147.8040,0.8663
42344,562,198.8760,0.8659
42418,563,-446.7150,0.8657
42485,564,-161.4060,0.8655
42553,565,-92.3260,0.8653
42636,566,-39.0160,0.8650
42695,567,-518.3830,0.8648
42780,568,-341.0510,0.8645
42845,569,-186.0170,0.8643
42917,570,-415.9930,0.8641
43013,571,-287.6430,0.8638
43097,572,-622.1840,0.8635
43169,573,-219.2200,0.8633
43277,574,-428.3710,0.8630
43327,575,-201.1550,0.8628
43400,576,-11.0510,0.8626
43483,577,-22.3770,0.8623
43590,578,-177.8110,0.8620
43647,579,-97.4250,0.8618
43716,580,-74.0230,0.8616
43785,581,-56.5180,0.8614
43869,582,-165.8520,0.8611
43947,583,-234.3820,0.8608
44014,584,-17.2140,0.8606
44097,585,-9.7490,0.8604
44165,586,-354.8920,0.8601
44247,587,-271.8670,0.8599
44294,588,-93.6640,0.8597
44383,589,24.7850,0.8595
44447,590,-110.0770,0.8593
44541,591,-413.0010,0.8590
44610,592,-86.6480,0.8587
44671,593,-747.5770,0.8585
44723,594,-262.7470,0.8584
44787,595,-11.2200,0.8582
44872,596,-159.3520,0.8579
44953,597,-944.2260,0.8577
45017,598,-398.9910,0.8574
45079,599,-387.8580,0.8573
45149,600,-377.3470,0.8570
45225,601,-252.0520,0.8568
45301,602,-180.0480,0.8566
45374,603,-85.5570,0.8563
45442,604,-315.4980,0.8561
45511,605,-360.1620,0.8559
45592,606,-57.7820,0.8556
45689,607,-308.9940,0.8553
45775,608,-108.7490,0.8550
45825,609,-164.6290,0.8549
45882,610,-205.6530,0.8547
45976,611,-75.0520,0.8544
46067,612,50.4820,0.8541
46150,613,-244.2810,0.8539
46220,614,84.1480,0.8536
46306,615,-376.9670,0.8534
46368,616,-210.6000,0.8532
46430,617,-152.8940,0.8530
46492,618,-279.6420,0.8528
46561,619,-251.2080,0.8526
46638,620,-32.8140,0.8523
46703,621,-93.3310,0.8521
46780,622,-3.1840,0.8519
46871,623,-1099.1340,0.8516
46946,624,-330.4160,0.8513
47009,625,-219.7840,0.8511
47081,626,-428.0670,0.8509
47167,627,69.9090,0.8506
47255,628,-402.9570,0.8504
47331,629,-335.0350,0.8501
47422,630,-88.6700,0.8498
47494,631,-103.5790,0.8496
47553,632,-284.9150,0.8494
47605,633,-320.5980,0.8493
47691,634,-108.6300,0.8490
47763,635,-520.9670,0.8488
47823,636,-70.3320,0.8486
47919,637,142.5770,0.8483
48000,638,-32.3310,0.8480
48090,639,-234.2480,0.8477
48166,640,-419.3360,0.8475
48240,641,-492.5000,0.8472
48334,642,-246.9370,0.8469
48409,643,-265.6120,0.8467
48503,644,60.1560,0.8464
48604,645,-62.9630,0.8461
48667,646,-213.4670,0.8459
48740,647,-76.4600,0.8457
48827,648,-377.7750,0.8454
48908,649,-22.7010,0.8451
48984,650,-481.6450,0.8449
49047,651,-692.2910,0.8447
49116,652,-305.6050,0.8445
49193,653,-108.4950,0.8442
49293,654,277.5790,0.8439
49375,655,-52.2030,0.8436
49454,656,-107.3730,0.8434
49540,657,-27.7390,0.8431
49610,658,-138.8200,0.8429
49727,659,214.3090,0.8425
49803,660,-77.4910,0.8423
49877,661,-372.2310,0.8421
49977,662,-457.8330,0.8417
50038,663,-567.4550,0.8415
50179,664,-258.8260,0.8411
50278,665,-578.2780,0.8408
50345,666,-336.8520,0.8406
50447,667,-315.9560,0.8403
50542,668,6.1910,0.8400
50643,669,-411.7580,0.8396
50753,670,-369.6650,0.8393
50815,671,-472.5780,0.8391
50905,672,-329.7650,0.8388
51016,673,-106.3810,0.8385
51102,674,-555.1010,0.8382
51175,675,-572.1130,0.8379
51237,676,-406.3900,0.8378
51308,677,-489.0720,0.8375
51385,678,25.7800,0.8373
51476,679,-373.8540,0.8370
51546,680,-196.6290,0.8368
51625,681,-63.1350,0.8365
51710,682,-294.1730,0.8363
51779,683,-386.6470,0.8360
51867,684,-395.4370,0.8358
51975,685,10.1990,0.8354
52039,686,-270.9150,0.8352
52164,687,105.0330,0.8348
52310,688,-68.5930,0.8344
52434,689,-76.9760,0.8340
52506,690,-271.9140,0.8337
52604,691,-281.1170,0.8334
52684,692,-271.9740,0.8332
52778,693,64.4520,0.8329
52865,694,-93.8270,0.8326
52951,695,-213.0600,0.8323
53044,696,-71.3820,0.8320
53133,697,38.8660,0.8317
53237,698,-78.2240,0.8314
53323,699,-248.9030,0.8311
53402,700,-506.2720,0.8309
53483,701,-331.0970,0.8306
53575,702,-350.0050,0.8303
53643,703,-177.5970,0.8301
53709,704,-203.3600,0.8299
53815,705,-38.5940,0.8296
53887,706,-549.5370,0.8294
54002,707,-836.0400,0.8290
54107,708,-562.1870,0.8287
54197,709,-725.7470,0.8284
54327,710,-43.2940,0.8280
54418,711,-200.7520,0.8277
54545,712,-215.4330,0.8273
54639,713,-407.9610,0.8270
54700,714,-242.0330,0.8268
54811,715,181.1180,0.8264
54877,716,-324.1810,0.8262
54983,717,156.1050,0.8259
55102,718,164.6240,0.8255
55174,719,-345.7480,0.8253
55253,720,-255.0360,0.8250
55342,721,-862.7630,0.8248
55444,722,-152.8500,0.8244
55516,723,-339.6430,0.8242
55628,724,-357.1800,0.8238
55756,725,74.1910,0.8234
55829,726,-23.2340,0.8232
55925,727,-53.5480,0.8229
56000,728,-296.0350,0.8227
56107,729,-32.6870,0.8223
56209,730,-556.0270,0.8220
56283,731,-750.5650,0.8218
56377,732,-1.1760,0.8215
56450,733,-152.8820,0.8212
56537,734,-386.6970,0.8210
56630,735,-105.2110,0.8207
56768,736,123.2300,0.8202
56849,737,-12.2480,0.8200
56947,738,-601.6160,0.8197
57075,739,-56.1860,0.8193
57181,740,-198.0700,0.8189
57274,741,-279.8100,0.8186
57344,742,-461.1170,0.8184
57433,743,19.3250,0.8181
57518,744,-534.4500,0.8179
57667,745,-483.0100,0.8174
57809,746,-146.5060,0.8169
57885,747,-126.4970,0.8167
57979,748,-476.5950,0.8164
58114,749,50.9000,0.8160
58251,750,-11.8910,0.8155
58342,751,-459.3990,0.8153
58433,752,-467.9690,0.8150
58540,753,-170.4750,0.8146
58646,754,-443.4740,0.8143
58696,755,-156.7650,0.8141
58801,756,-500.6090,0.8138
58883,757,-144.9610,0.8135
59002,758,-284.1970,0.8132
59066,759,-441.7870,0.8130
59145,760,-811.5660,0.8127
59215,761,-389.2990,0.8125
59310,762,-206.2640,0.8122
59432,763,22.9270,0.8118
59590,764,-298.0680,0.8113
59682,765,-554.5810,0.8110
59843,766,115.4230,0.8105
59904,767,-189.9760,0.8103
60016,768,-210.1710,0.8100
60128,769,-83.5160,0.8096
60248,770,-717.8100,0.8092
60330,771,86.7940,0.8090
60411,772,-409.5550,0.8087
60521,773,10.5100,0.8084
60593,774,-570.4620,0.8081
60718,775,22.9710,0.8077
60818,776,-208.8090,0.8074
60952,777,-53.9710,0.8070
61048,778,-159.5140,0.8067
61141,779,-282.0770,0.8064
61220,780,-421.1370,0.8061
61314,781,35.6510,0.8058
61421,782,-194.2810,0.8055
61553,783,-237.3420,0.8051
61624,784,-282.6190,0.8049
61718,785,-227.3020,0.8046
61802,786,-231.1580,0.8043
61950,787,-210.3730,0.8038
62029,788,-286.1020,0.8036
62115,789,-301.0160,0.8033
62187,790,-523.2920,0.8031
62305,791,-342.9950,0.8027
62398,792,-266.5760,0.8024
62517,793,5.2800,0.8020
62609,794,-355.5420,0.8017
62776,795,51.3530,0.8012
62880,796,-619.0970,0.8009
63004,797,-552.9960,0.8005
63080,798,-536.4680,0.8002
63168,799,-490.0720,0.8000
63266,800,-416.2000,0.7997
63375,801,-249.0420,0.7993
63567,802,28.2680,0.7987
63690,803,-205.9530,0.7983
63779,804,-828.7590,0.7980
63900,805,253.6750,0.7977
63977,806,-488.6480,0.7974
64104,807,-679.7610,0.7970
64236,808,-342.2590,0.7966
64331,809,-319.7240,0.7963
64459,810,-458.2880,0.7959
64585,811,-314.1280,0.7955
64685,812,-316.7420,0.7952
64843,813,-96.5650,0.7947
64948,814,-353.1230,0.7943
65027,815,-407.9870,0.7941
65111,816,-610.3360,0.7938
65184,817,-409.8600,0.7936
65284,818,-296.0800,0.7933
65364,819,-990.2860,0.7930
65458,820,-429.6280,0.7927
65537,821,-354.2680,0.7925
65621,822,-456.0800,0.7922
65752,823,-256.6460,0.7918
65824,824,-285.1200,0.7916
65948,825,-458.6730,0.7912
66065,826,-525.7260,0.7908
66151,827,-410.3160,0.7905
66290,828,-281.1670,0.7901
66373,829,-503.9990,0.7898
66497,830,-415.6990,0.7894
66574,831,-427.2770,0.7892
66670,832,-606.6720,0.7889
66773,833,-498.8190,0.7886
66886,834,-505.6070,0.7882
66975,835,-576.8430,0.7879
67087,836,-1141.0170,0.7876
67214,837,-248.3760,0.7872
67360,838,87.0580,0.7867
67462,839,-369.1360,0.7864
67581,840,-307.6810,0.7860
67685,841,-499.2990,0.7857
67857,842,165.4860,0.7851
67991,843,-636.5060,0.7847
68098,844,-895.1970,0.7844
68245,845,-222.3000,0.7839
68379,846,-788.0260,0.7835
68538,847,76.9150,0.7830
68694,848,166.9280,0.7825
68918,849,710.9640,0.7818
69000,850,-539.7840,0.7815
69078,851,-475.2000,0.7813
69218,852,-312.2840,0.7808
69355,853,-593.9210,0.7804
69464,854,-644.6400,0.7800
69638,855,-70.5670,0.7795
69773,856,-233.4110,0.7791
69878,857,-317.7130,0.7787
70031,858,120.3120,0.7782
70148,859,-442.9110,0.7779
70229,860,-662.6450,0.7776
70391,861,145.6560,0.7771
70487,862,-1054.1280,0.7768
70606,863,-78.6310,0.7764
70728,864,-157.4770,0.7760
70853,865,-236.9290,0.7756
70948,866,-206.8310,0.7753
71098,867,-455.8360,0.7749
71195,868,-1041.9820,0.7746
71336,869,-391.3950,0.7741
71447,870,-518.6410,0.7738
71589,871,-269.6660,0.7733
71776,872,285.6860,0.7727
71876,873,-718.2110,0.7724
71991,874,-492.9620,0.7720
72163,875,27.8380,0.7715
72319,876,-500.6580,0.7710
72457,877,-320.0340,0.7706
72639,878,214.7100,0.7700
72743,879,-590.0430,0.7697
72885,880,-313.3950,0.7692
73003,881,-169.4220,0.7688
