step,episode,ep_return,epsilon
9554,126,-130.0700,0.9697
9617,127,-114.8560,0.9695
9672,128,-164.5000,0.9694
9781,129,-180.0020,0.9690
9869,130,-312.4310,0.9688
9947,131,-340.9640,0.9685
10008,132,-92.3850,0.9683
10084,133,-66.6910,0.9681
10149,134,-246.7550,0.9679
10246,135,-24.6070,0.9676
10323,136,-281.9690,0.9673
10386,137,-411.9340,0.9671
10455,138,-273.5320,0.9669
10521,139,-150.8950,0.9667
10596,140,-141.1600,0.9664
10655,141,-78.1790,0.9663
10709,142,-109.8210,0.9661
10805,143,-306.6450,0.9658
10890,144,-254.4080,0.9655
10959,145,-289.9640,0.9653
11027,146,-340.4420,0.9651
11097,147,-56.5990,0.9649
11179,148,-282.0590,0.9646
11228,149,-272.7950,0.9644
11278,150,-252.3880,0.9643
11352,151,-154.7060,0.9641
11433,152,-163.2310,0.9638
11510,153,-375.2100,0.9636
11574,154,-200.0640,0.9634
11634,155,-197.3320,0.9632
11734,156,144.7400,0.9628
11798,157,-112.3250,0.9626
11879,158,-250.7410,0.9624
11964,159,-666.3170,0.9621
12065,160,-597.3300,0.9618
12163,161,-200.6540,0.9615
12218,162,-480.8410,0.9613
12265,163,-69.7230,0.9612
12333,164,-558.4020,0.9609
12417,165,60.8840,0.9607
12486,166,-968.1020,0.9605
12561,167,-400.4700,0.9602
12628,168,-110.1500,0.9600
12694,169,-736.8870,0.9598
12772,170,-57.0950,0.9596
12833,171,-143.9070,0.9594
12912,172,-222.3670,0.9591
12981,173,-41.3440,0.9589
13036,174,-413.0300,0.9587
13084,175,-174.2780,0.9586
13146,176,-121.6220,0.9584
13238,177,23.7320,0.9581
13311,178,-350.6000,0.9579
13376,179,-177.3580,0.9576
13463,180,-207.7750,0.9574
13520,181,-281.0200,0.9572
13585,182,-5.2320,0.9570
13646,183,-662.6560,0.9568
13736,184,96.8780,0.9565
13820,185,-285.1300,0.9562
13924,186,-187.1710,0.9559
14016,187,6.0060,0.9556
14092,188,-382.5240,0.9554
14185,189,0.8010,0.9551
14257,190,-572.1230,0.9549
14343,191,-199.2060,0.9546
14428,192,-194.7140,0.9543
14493,193,-198.2400,0.9541
14541,194,-198.9220,0.9540
14613,195,-227.8970,0.9537
14683,196,-152.3880,0.9535
14746,197,-614.9580,0.9533
14803,198,-109.6360,0.9531
14905,199,-253.6630,0.9528
14983,200,-69.2130,0.9526
15081,201,64.0490,0.9522
15153,202,-186.4600,0.9520
15224,203,-893.0260,0.9518
15316,204,-645.9130,0.9515
15406,205,-134.5020,0.9512
15467,206,-308.2340,0.9510
15557,207,-227.4370,0.9507
15616,208,-85.8770,0.9506
15675,209,-336.6460,0.9504
15732,210,-1292.3820,0.9502
15792,211,-130.5260,0.9500
15866,212,-315.4270,0.9498
15956,213,-400.0340,0.9495
16044,214,127.1670,0.9492
16120,215,-45.0990,0.9490
16198,216,-85.0600,0.9487
16275,217,-177.8250,0.9485
16357,218,-702.2630,0.9482
16405,219,-150.1800,0.9481
16482,220,-383.3650,0.9478
16526,221,-130.0760,0.9477
16616,222,-78.0780,0.9474
16682,223,-97.4770,0.9472
16762,224,-226.0750,0.9469
16849,225,76.4730,0.9466
16933,226,-432.3820,0.9464
17002,227,-1222.5670,0.9462
17114,228,-405.4830,0.9458
17169,229,-376.1540,0.9456
17237,230,-91.1300,0.9454
17345,231,-129.5870,0.9451
17396,232,-59.4550,0.9449
17496,233,-374.2350,0.9446
17549,234,-281.0110,0.9444
17638,235,-64.4090,0.9441
17694,236,-310.8790,0.9440
17769,237,14.1090,0.9437
17875,238,2.0060,0.9434
17954,239,-197.4180,0.9431
18016,240,-86.7630,0.9430
18090,241,-12.1290,0.9427
18162,242,-210.6780,0.9425
18224,243,-724.0700,0.9423
18305,244,-498.2190,0.9420
18361,245,-295.0120,0.9419
18449,246,-225.4770,0.9416
18530,247,-410.2350,0.9413
18584,248,-171.3500,0.9412
18681,249,-276.2190,0.9408
18773,250,-769.6840,0.9406
18840,251,-137.8490,0.9403
18900,252,-547.8710,0.9402
18987,253,-539.2950,0.9399
19070,254,-205.0190,0.9396
19175,255,-464.7460,0.9393
19279,256,129.8690,0.9390
19331,257,-400.6950,0.9388
19431,258,60.0480,0.9385
19483,259,-459.6840,0.9383
19547,260,-242.1580,0.9381
19624,261,-341.5130,0.9379
19709,262,-61.0110,0.9376
19786,263,-72.9930,0.9373
19871,264,97.1140,0.9371
19962,265,-510.9610,0.9368
20036,266,-676.1900,0.9366
20116,267,-231.3750,0.9363
20192,268,-253.3800,0.9361
20262,269,-398.2640,0.9358
20319,270,-55.8760,0.9357
20382,271,-161.5540,0.9355
20449,272,-527.2130,0.9352
20512,273,-196.1740,0.9350
20584,274,-182.1790,0.9348
20648,275,-352.0480,0.9346
20732,276,-200.5660,0.9344
20794,277,-232.0140,0.9342
20858,278,-170.9420,0.9340
20936,279,-145.4150,0.9337
21047,280,201.3990,0.9334
21108,281,-262.2110,0.9332
21171,282,-222.5820,0.9330
21229,283,-35.0790,0.9328
21301,284,-188.6120,0.9325
21376,285,-547.4080,0.9323
21429,286,-34.4170,0.9321
21527,287,-80.4540,0.9318
21602,288,-92.6760,0.9316
21666,289,25.6330,0.9314
21732,290,-224.1530,0.9312
21803,291,-444.5040,0.9310
21861,292,-181.2480,0.9308
21908,293,-29.3400,0.9306
22036,294,296.4000,0.9302
22106,295,-265.7400,0.9300
22156,296,-63.7270,0.9298
22219,297,-561.0380,0.9296
22314,298,-920.2240,0.9293
22418,299,-443.6960,0.9290
22483,300,-123.2120,0.9288
22567,301,-494.9760,0.9285
22647,302,-492.4160,0.9283
22731,303,-73.6360,0.9280
22816,304,-103.5860,0.9278
22879,305,-158.5220,0.9276
22964,306,-369.9220,0.9273
23044,307,-105.3700,0.9270
23113,308,-248.6320,0.9268
23220,309,-576.1600,0.9265
23281,310,-454.5650,0.9263
23345,311,-16.7580,0.9261
23414,312,-410.3540,0.9259
23473,313,-106.1830,0.9257
23561,314,-418.4620,0.9254
23621,315,-579.0570,0.9252
23703,316,-47.7870,0.9249
23758,317,-261.4440,0.9248
23828,318,-347.1420,0.9245
23908,319,-266.9240,0.9243
23991,320,-99.4220,0.9240
24069,321,-842.3250,0.9238
24150,322,-243.9090,0.9235
24237,323,32.3570,0.9233
24334,324,-286.1210,0.9229
24425,325,-424.6260,0.9227
24495,326,-522.9520,0.9224
24586,327,-83.9470,0.9221
24675,328,-205.4380,0.9219
24745,329,-405.8960,0.9216
24805,330,-346.4840,0.9215
24886,331,-38.2520,0.9212
24960,332,-27.6720,0.9210
25013,333,-186.4480,0.9208
25080,334,-752.8610,0.9206
25144,335,-115.1980,0.9204
25240,336,-291.6430,0.9201
25289,337,-381.1940,0.9199
25358,338,-112.8410,0.9197
25431,339,-153.9550,0.9195
25506,340,-4.9910,0.9192
25572,341,-1062.8980,0.9190
25654,342,-311.7410,0.9188
25722,343,-57.0960,0.9186
25796,344,-201.9060,0.9183
25864,345,-189.9550,0.9181
25958,346,-651.9890,0.9178
26032,347,-317.9340,0.9176
26119,348,-37.9010,0.9173
26173,349,-582.5450,0.9171
26253,350,-235.7290,0.9169
26319,351,-124.5130,0.9167
26394,352,-218.7220,0.9164
26497,353,-438.8190,0.9161
26570,354,-196.9640,0.9159
26640,355,-387.6430,0.9156
26718,356,-274.0270,0.9154
26799,357,-395.4250,0.9151
26875,358,-478.1720,0.9149
26936,359,-198.8060,0.9147
26994,360,-172.5320,0.9145
27106,361,-24.0620,0.9142
27173,362,-152.0090,0.9140
27264,363,-60.7790,0.9137
27322,364,-331.6010,0.9135
27420,365,-266.5710,0.9132
27508,366,34.4990,0.9129
27587,367,-150.3920,0.9126
27687,368,-225.1680,0.9123
27804,369,-603.9460,0.9120
27857,370,-151.6890,0.9118
27935,371,-162.0470,0.9115
28044,372,-240.7860,0.9112
28123,373,-518.9680,0.9109
28185,374,-733.3860,0.9108
28265,375,-190.7240,0.9105
28318,376,-281.8800,0.9103
28383,377,-508.8220,0.9101
28443,378,-76.1120,0.9099
28545,379,-86.5520,0.9096
28606,380,-237.5920,0.9094
28672,381,-342.6970,0.9092
28740,382,-131.3140,0.9090
28795,383,-214.5900,0.9088
28852,384,-184.0230,0.9086
28911,385,-253.7820,0.9085
28974,386,-656.1590,0.9083
29058,387,156.6220,0.9080
29122,388,-160.5160,0.9078
29190,389,-17.3920,0.9076
29261,390,-205.3110,0.9073
29360,391,-452.1380,0.9070
29424,392,-320.9290,0.9068
29491,393,-422.4230,0.9066
29553,394,-567.9570,0.9064
29612,395,-353.1290,0.9062
29714,396,-81.4940,0.9059
29799,397,-65.6180,0.9056
29858,398,-107.7880,0.9055
29936,399,-578.1710,0.9052
30003,400,25.4180,0.9050
30081,401,-151.3080,0.9047
30144,402,-230.6990,0.9045
30196,403,-145.0790,0.9044
30294,404,-137.5760,0.9041
30363,405,-191.9550,0.9039
30451,406,-82.7510,0.9036
30541,407,-86.8850,0.9033
30602,408,-590.1720,0.9031
30682,409,-434.8170,0.9028
30739,410,-39.4770,0.9027
30823,411,172.2500,0.9024
30882,412,-358.8640,0.9022
30967,413,-659.8580,0.9019
31039,414,-25.3490,0.9017
31094,415,-170.6140,0.9015
31151,416,-107.4420,0.9014
31234,417,-590.4140,0.9011
31315,418,-17.8300,0.9008
31397,419,-303.1740,0.9006
31468,420,-18.0150,0.9004
31560,421,96.3210,0.9001
31617,422,-316.8900,0.8999
31677,423,-288.9570,0.8997
31734,424,-318.6310,0.8995
31801,425,-521.0510,0.8993
31863,426,-189.8920,0.8991
31966,427,54.6280,0.8988
32052,428,-30.0120,0.8985
32121,429,-296.4900,0.8983
32190,430,-493.6060,0.8981
32261,431,-537.9140,0.8978
32313,432,-375.5850,0.8977
32396,433,-192.5070,0.8974
32466,434,-140.5380,0.8972
32539,435,-2.8420,0.8970
32621,436,-150.1930,0.8967
32689,437,-26.7330,0.8965
32763,438,-28.9840,0.8963
32833,439,-321.8110,0.8960
32919,440,-41.5320,0.8958
33006,441,-729.4050,0.8955
33069,442,-492.7300,0.8953
33155,443,31.4490,0.8950
33225,444,-698.8720,0.8948
33319,445,-243.8030,0.8945
33410,446,-495.8440,0.8942
33513,447,108.3400,0.8939
33571,448,-198.9090,0.8937
33659,449,-170.8580,0.8934
33746,450,5.6230,0.8931
33812,451,-256.9120,0.8929
33879,452,-107.3120,0.8927
33969,453,34.7620,0.8924
34050,454,-836.7320,0.8922
34113,455,-319.8950,0.8920
34193,456,-378.2820,0.8917
34287,457,0.0740,0.8914
34356,458,-540.2430,0.8912
34437,459,86.4670,0.8910
34497,460,-478.4690,0.8908
34553,461,19.9500,0.8906
34626,462,-400.7290,0.8904
34726,463,-4.5230,0.8900
34823,464,33.9210,0.8897
34907,465,26.0150,0.8895
34981,466,-269.4080,0.8892
35043,467,-151.8330,0.8890
35099,468,-217.9120,0.8889
35187,469,-313.9150,0.8886
35245,470,-477.9250,0.8884
35316,471,-34.4670,0.8882
35366,472,-464.0920,0.8880
35419,473,-317.1200,0.8878
35487,474,-317.0870,0.8876
35562,475,8.5970,0.8874
35636,476,-853.2040,0.8872
35719,477,-107.1980,0.8869
35786,478,-247.8650,0.8867
35852,479,-355.4370,0.8865
35945,480,-90.9370,0.8862
36027,481,-557.0010,0.8859
36121,482,-206.2300,0.8856
36182,483,-281.5110,0.8854
36248,484,-297.6210,0.8852
36325,485,-282.7760,0.8850
36417,486,-280.6550,0.8847
36500,487,87.1460,0.8844
36572,488,-176.5070,0.8842
36623,489,-211.6470,0.8840
36689,490,-172.7720,0.8838
36748,491,-356.6360,0.8836
36819,492,-211.5940,0.8834
36893,493,-468.3260,0.8832
36963,494,-122.3090,0.8830
37032,495,-337.6740,0.8827
37095,496,-55.9310,0.8825
37199,497,-73.0780,0.8822
37294,498,-210.6760,0.8819
37365,499,-9.6290,0.8817
37420,500,-275.4910,0.8815
37497,501,-191.9510,0.8813
37552,502,-526.4270,0.8811
37642,503,-238.5470,0.8808
37711,504,-629.5670,0.8806
37794,505,-4.7490,0.8803
37861,506,-233.9040,0.8801
37955,507,-316.4490,0.8798
38060,508,-76.9830,0.8795
38150,509,-452.2120,0.8792
38224,510,-92.4090,0.8790
38277,511,-340.0490,0.8788
38355,512,-183.6280,0.8785
38435,513,-286.6090,0.8783
38558,514,-259.6980,0.8779
38630,515,-34.9800,0.8777
38708,516,-365.1700,0.8774
38789,517,-441.2480,0.8772
38840,518,-120.5290,0.8770
38921,519,-357.9880,0.8768
38999,520,-143.8410,0.8765
39077,521,-233.3020,0.8763
39133,522,-75.7710,0.8761
39206,523,-195.3900,0.8759
39267,524,-356.7130,0.8757
39356,525,-100.4380,0.8754
39413,526,-228.1000,0.8752
39488,527,-730.4500,0.8750
39536,528,-354.7930,0.8748
39622,529,105.9460,0.8745
39681,530,-403.7200,0.8743
39756,531,-256.0470,0.8741
39822,532,-236.5440,0.8739
39924,533,-224.5170,0.8736
39997,534,-557.6430,0.8733
40070,535,-552.3270,0.8731
40150,536,-545.3920,0.8729
40245,537,-99.9500,0.8726
40329,538,-557.1340,0.8723
40390,539,-181.8400,0.8721
40467,540,-264.6130,0.8719
40525,541,-369.6340,0.8717
40594,542,-195.2600,0.8715
40702,543,-326.8920,0.8711
40775,544,-787.7430,0.8709
40836,545,-593.0720,0.8707
40918,546,-40.1980,0.8704
41030,547,-222.4130,0.8701
41093,548,-86.3200,0.8699
41185,549,105.9300,0.8696
41254,550,-280.1450,0.8694
41324,551,-72.4000,0.8691
41372,552,-80.3300,0.8690
41448,553,23.0950,0.8688
41510,554,-261.6070,0.8686
41570,555,-168.5150,0.8684
41646,556,-126.6050,0.8681
41722,557,68.7240,0.8679
41786,558,-62.5130,0.8677
41873,559,-184.7160,0.8674
41922,560,-367.6300,0.8673
42007,561,-253.6420,0.8670
42106,562,159.2560,0.8667
42175,563,-281.6490,0.8664
42247,564,-227.1270,0.8662
42330,565,-257.6580,0.8660
42387,566,-184.5770,0.8658
42442,567,-273.3670,0.8656
42507,568,-91.3430,0.8654
42621,569,-544.4610,0.8650
42691,570,-834.9570,0.8648
42760,571,13.1020,0.8646
42888,572,254.8690,0.8642
42971,573,-362.6520,0.8639
43030,574,-34.1480,0.8637
43088,575,-240.6860,0.8636
43147,576,-211.1490,0.8634
43229,577,-416.7060,0.8631
43286,578,-160.0680,0.8629
43346,579,-625.4750,0.8627
43451,580,-499.1100,0.8624
43532,581,-128.2000,0.8622
43618,582,74.8020,0.8619
43679,583,-92.5470,0.8617
43739,584,-74.1050,0.8615
43814,585,-422.5210,0.8613
43900,586,-434.0020,0.8610
43975,587,-217.0170,0.8607
44037,588,-380.7730,0.8606
44114,589,-377.0320,0.8603
44192,590,32.2700,0.8601
44275,591,-418.1390,0.8598
44329,592,-257.1650,0.8596
44412,593,-575.9360,0.8594
44494,594,-229.3490,0.8591
44582,595,-195.2750,0.8588
44641,596,-134.9510,0.8586
44718,597,-434.2040,0.8584
44784,598,-185.9460,0.8582
44859,599,-265.8970,0.8579
44952,600,-557.0880,0.8577
45048,601,55.2620,0.8574
45124,602,-337.1470,0.8571
45195,603,-172.7610,0.8569
45258,604,-322.0920,0.8567
45321,605,-204.6630,0.8565
45401,606,-298.3160,0.8562
45479,607,-156.5040,0.8560
45547,608,-324.1010,0.8558
45606,609,-170.4120,0.8556
45661,610,-370.6260,0.8554
45719,611,-391.8040,0.8552
45843,612,-305.2730,0.8548
45908,613,-771.3930,0.8546
45976,614,-195.6430,0.8544
46032,615,-459.8420,0.8542
46093,616,-474.9780,0.8540
46187,617,-558.3470,0.8537
46288,618,-366.7440,0.8534
46363,619,-57.2710,0.8532
46484,620,-350.2940,0.8528
46579,621,-298.4400,0.8525
46650,622,-442.6990,0.8523
46730,623,-549.0200,0.8520
46800,624,-848.1970,0.8518
46895,625,74.9170,0.8515
46960,626,-93.3450,0.8513
47027,627,-274.8880,0.8511
47115,628,-930.5480,0.8508
47179,629,-518.4070,0.8506
47230,630,-262.5150,0.8504
47292,631,-309.8120,0.8502
47378,632,-95.9350,0.8500
47469,633,-398.6530,0.8497
47527,634,-522.5540,0.8495
47613,635,-539.9620,0.8492
47685,636,-234.5700,0.8490
47764,637,-690.8460,0.8488
47814,638,-309.9970,0.8486
47905,639,-198.1520,0.8483
47975,640,-265.0350,0.8481
48062,641,22.6400,0.8478
48147,642,-129.1450,0.8475
48238,643,-165.8940,0.8472
48315,644,-324.6630,0.8470
48399,645,-487.1440,0.8467
48464,646,-160.6040,0.8465
48553,647,-113.0580,0.8463
48639,648,-379.5030,0.8460
48735,649,-714.2670,0.8457
48803,650,-275.5520,0.8455
48912,651,-781.0780,0.8451
48997,652,-805.2160,0.8448
49045,653,-181.3240,0.8447
49123,654,17.1570,0.8444
49211,655,-217.9910,0.8442
49289,656,-157.4170,0.8439
49367,657,-423.4100,0.8437
49468,658,-855.5990,0.8434
49549,659,-461.3440,0.8431
49615,660,-504.6610,0.8429
49695,661,-648.1530,0.8426
49781,662,-929.6430,0.8424
49867,663,-523.1610,0.8421
49932,664,-698.8160,0.8419
50011,665,86.5740,0.8416
50088,666,-434.9620,0.8414
50143,667,-602.9860,0.8412
50201,668,-384.0610,0.8410
50262,669,-277.7240,0.8408
50346,670,-374.3980,0.8406
50450,671,-180.0560,0.8402
50548,672,-330.4090,0.8399
50611,673,-641.9670,0.8397
50683,674,-87.4510,0.8395
50757,675,-26.6520,0.8393
50841,676,-349.5680,0.8390
50931,677,-486.2420,0.8387
51000,678,-281.7410,0.8385
51095,679,-155.5210,0.8382
51158,680,-141.5950,0.8380
51236,681,-541.1040,0.8378
51303,682,-459.9230,0.8375
51405,683,-593.9390,0.8372
51495,684,-91.7670,0.8369
51578,685,-749.0580,0.8367
51659,686,-288.0790,0.8364
51735,687,-409.0170,0.8362
51832,688,-457.7010,0.8359
51910,689,-102.1870,0.8356
51986,690,-77.7110,0.8354
52063,691,-363.7130,0.8351
52120,692,-418.6870,0.8350
52179,693,-289.6910,0.8348
52256,694,-149.2430,0.8345
52335,695,-30.7280,0.8343
52397,696,-513.9420,0.8341
52452,697,-219.9380,0.8339
52523,698,-202.8600,0.8337
52598,699,-157.6790,0.8334
52659,700,-87.8550,0.8332
52723,701,7.4340,0.8330
52797,702,-169.0400,0.8328
52875,703,-416.1490,0.8326
52971,704,33.3230,0.8323
53034,705,-230.0620,0.8321
53129,706,-370.5410,0.8318
53180,707,-210.8570,0.8316
53239,708,-181.7300,0.8314
53323,709,-253.2790,0.8311
53395,710,-392.2170,0.8309
53471,711,-248.4200,0.8307
53558,712,-150.7220,0.8304
53645,713,-149.0130,0.8301
53703,714,-572.8990,0.8299
53793,715,-62.1850,0.8297
53863,716,-117.5570,0.8294
53946,717,-305.4600,0.8292
54017,718,-413.0070,0.8289
54096,719,-218.5340,0.8287
54197,720,-760.1980,0.8284
54298,721,-543.9270,0.8281
54396,722,48.1720,0.8277
54475,723,-127.6360,0.8275
54568,724,119.6360,0.8272
54645,725,14.0190,0.8270
54725,726,-294.7200,0.8267
54827,727,-129.0900,0.8264
54900,728,-362.9670,0.8262
54987,729,-182.0520,0.8259
55071,730,-215.9370,0.8256
55126,731,-428.2920,0.8254
55190,732,-487.2820,0.8252
55281,733,10.0170,0.8249
55352,734,-479.0540,0.8247
55409,735,-341.5130,0.8245
55503,736,-682.8330,0.8242
55605,737,-72.0670,0.8239
55705,738,-309.2750,0.8236
55787,739,-211.8980,0.8233
55885,740,-73.9310,0.8230
55989,741,-221.8340,0.8227
56081,742,-72.9670,0.8224
56156,743,-241.5840,0.8222
56224,744,-270.0340,0.8220
56346,745,-63.3350,0.8216
56439,746,-234.2780,0.8213
56533,747,-661.4660,0.8210
56612,748,-669.5060,0.8207
56712,749,-649.0760,0.8204
56828,750,-770.2240,0.8200
56904,751,-417.9410,0.8198
56973,752,-337.8630,0.8196
57053,753,-390.5570,0.8193
57123,754,-472.1730,0.8191
57227,755,-194.1350,0.8188
57310,756,-533.1270,0.8185
57384,757,-188.3500,0.8183
57445,758,-124.9400,0.8181
57542,759,-114.1980,0.8178
57678,760,-266.7900,0.8174
57785,761,-137.3640,0.8170
57849,762,-81.6000,0.8168
57946,763,-689.2440,0.8165
58006,764,-564.8460,0.8163
58095,765,-456.0540,0.8160
58192,766,-99.2110,0.8157
58275,767,-522.4500,0.8155
58364,768,-356.5070,0.8152
58410,769,-290.9240,0.8150
58479,770,-411.6670,0.8148
58567,771,-21.2650,0.8145
58623,772,-187.0420,0.8144
58707,773,-371.1870,0.8141
58773,774,-117.8560,0.8139
58837,775,-212.0340,0.8137
58920,776,-136.6880,0.8134
58991,777,-473.5560,0.8132
59062,778,-505.7810,0.8130
59145,779,-425.5730,0.8127
59225,780,-355.4390,0.8125
59309,781,-942.6730,0.8122
59391,782,-304.9220,0.8119
59463,783,-140.4550,0.8117
59552,784,-155.1500,0.8114
59629,785,-525.0990,0.8112
59768,786,50.5330,0.8107
59851,787,-865.9890,0.8105
59934,788,-114.8540,0.8102
60035,789,-376.1130,0.8099
60173,790,-493.6550,0.8095
60236,791,-287.5560,0.8093
60328,792,-574.4370,0.8090
60399,793,-904.9530,0.8087
60488,794,-478.6520,0.8085
60539,795,-378.9850,0.8083
60653,796,-352.8470,0.8079
60731,797,-489.7830,0.8077
60866,798,-290.5680,0.8073
60949,799,-250.4110,0.8070
61017,800,-451.1340,0.8068
61097,801,-694.8660,0.8065
61221,802,-38.6970,0.8061
61300,803,-333.4880,0.8059
61373,804,-162.9200,0.8057
61477,805,-407.2360,0.8053
61554,806,-245.9970,0.8051
61628,807,-582.5010,0.8048
61730,808,-420.8070,0.8045
61836,809,-585.5380,0.8042
61932,810,-377.4820,0.8039
62061,811,-555.8920,0.8035
62118,812,-1061.5990,0.8033
62214,813,-326.6870,0.8030
62287,814,-422.5550,0.8028
62376,815,-609.3400,0.8025
62475,816,-135.5870,0.8022
62591,817,-188.1990,0.8018
62706,818,-390.4420,0.8014
62806,819,-681.3130,0.8011
62886,820,-671.4540,0.8009
62952,821,-258.0040,0.8007
63004,822,-281.6870,0.8005
63089,823,-100.0690,0.8002
63214,824,-385.1390,0.7998
63300,825,-208.4010,0.7996
63426,826,-74.3540,0.7992
63492,827,-500.4310,0.7989
63567,828,-358.4530,0.7987
63670,829,-167.6030,0.7984
63746,830,-331.6110,0.7981
63832,831,-1341.2320,0.7979
63922,832,-558.5970,0.7976
63998,833,-218.5070,0.7973
64058,834,-241.0490,0.7972
64137,835,-235.1790,0.7969
64205,836,-406.8050,0.7967
64316,837,-567.5400,0.7963
64424,838,-412.2910,0.7960
64591,839,357.8300,0.7955
64680,840,-429.8900,0.7952
64767,841,-213.9770,0.7949
64854,842,-740.4470,0.7946
64934,843,-523.9580,0.7944
64997,844,-394.1290,0.7942
65070,845,43.8160,0.7939
65179,846,-257.6800,0.7936
65285,847,-280.3440,0.7933
65355,848,-387.6260,0.7930
65436,849,-384.1560,0.7928
65528,850,-437.1850,0.7925
65626,851,93.1760,0.7922
65740,852,-438.6670,0.7918
65853,853,-423.1190,0.7915
65942,854,-158.9330,0.7912
66043,855,-319.2130,0.7909
66168,856,-323.5400,0.7905
66285,857,-741.8010,0.7901
66383,858,-676.4350,0.7898
66459,859,-285.3810,0.7895
66576,860,-514.6190,0.7892
66674,861,-273.1580,0.7889
66785,862,-664.9870,0.7885
66880,863,-297.5760,0.7882
67000,864,-180.2050,0.7878
67092,865,-169.7020,0.7875
67184,866,-243.7960,0.7873
67270,867,-333.6420,0.7870
67341,868,-292.5960,0.7868
67418,869,-623.9660,0.7865
67484,870,-514.0080,0.7863
67573,871,-485.7490,0.7860
67639,872,-434.3640,0.7858
67741,873,-461.4010,0.7855
67833,874,-29.2420,0.7852
67932,875,-141.9980,0.7849
68037,876,-612.2470,0.7846
68125,877,-369.5850,0.7843
68273,878,209.9150,0.7838
