step,episode,ep_return,epsilon
20067,263,-386.0150,0.9365
20121,264,-326.7600,0.9363
20225,265,48.5410,0.9360
20311,266,-24.5570,0.9357
20385,267,-775.3430,0.9355
20435,268,-249.1070,0.9353
20505,269,-42.9410,0.9351
20582,270,-400.6490,0.9348
20645,271,27.7990,0.9346
20692,272,-484.2980,0.9345
20793,273,-100.2150,0.9342
20865,274,-112.8390,0.9339
20930,275,-10.2550,0.9337
21002,276,-261.3130,0.9335
21086,277,32.8890,0.9332
21179,278,-469.2260,0.9329
21244,279,-243.8850,0.9327
21303,280,-106.4540,0.9325
21398,281,-322.8510,0.9322
21480,282,18.6960,0.9320
21537,283,-220.6180,0.9318
21606,284,-78.0180,0.9316
21669,285,-42.4450,0.9314
21744,286,-115.3780,0.9311
21797,287,-351.7280,0.9310
21854,288,-483.9150,0.9308
21956,289,199.1090,0.9305
22028,290,-101.6640,0.9302
22109,291,-459.4000,0.9300
22185,292,52.7180,0.9298
22254,293,-198.5480,0.9295
22324,294,-153.7470,0.9293
22399,295,-424.1150,0.9291
22484,296,-34.6770,0.9288
22550,297,-692.1760,0.9286
22631,298,-94.1660,0.9283
22698,299,-57.2160,0.9281
22784,300,-7.0950,0.9279
22857,301,-244.2460,0.9276
22940,302,-599.0220,0.9274
23001,303,-5.3560,0.9272
23078,304,-228.2710,0.9269
23191,305,-368.4950,0.9266
23269,306,-451.2880,0.9263
23342,307,-633.2260,0.9261
23398,308,-540.8350,0.9259
23455,309,-290.4040,0.9257
23529,310,-318.7840,0.9255
23581,311,-543.5440,0.9253
23662,312,-193.0910,0.9251
23707,313,-98.5540,0.9249
23792,314,-118.4110,0.9247
23874,315,60.3120,0.9244
23944,316,-722.4920,0.9242
24011,317,-51.1690,0.9240
24091,318,-418.2230,0.9237
24164,319,-272.7560,0.9235
24245,320,-373.2050,0.9232
24312,321,-200.5950,0.9230
24384,322,-144.9390,0.9228
24452,323,-356.9300,0.9226
24524,324,-168.5410,0.9223
24582,325,-174.7040,0.9222
24660,326,-375.6750,0.9219
24794,327,292.5880,0.9215
24857,328,-642.7050,0.9213
24939,329,-18.9590,0.9210
25013,330,17.3800,0.9208
25083,331,-200.6300,0.9206
25138,332,-159.9110,0.9204
25213,333,-264.8020,0.9202
25277,334,-172.1280,0.9200
25336,335,-483.5720,0.9198
25404,336,-318.0510,0.9196
25507,337,-282.6960,0.9192
25582,338,-390.0980,0.9190
25657,339,-477.5040,0.9188
25721,340,-110.0830,0.9186
25771,341,-360.4200,0.9184
25857,342,200.8210,0.9181
25953,343,37.5020,0.9178
26057,344,-461.1150,0.9175
26148,345,151.8420,0.9172
26233,346,-441.8080,0.9169
26300,347,-8.5940,0.9167
26359,348,-449.2610,0.9165
26429,349,-716.0200,0.9163
26504,350,-131.7190,0.9161
26601,351,51.0900,0.9158
26707,352,89.9310,0.9154
26770,353,-175.7360,0.9152
26855,354,-118.9590,0.9150
26909,355,-366.7820,0.9148
26992,356,-115.1680,0.9145
27055,357,-67.0910,0.9143
27138,358,-364.6370,0.9141
27208,359,-89.9490,0.9138
27279,360,-262.3950,0.9136
27343,361,-67.8280,0.9134
27424,362,-1027.6540,0.9132
27477,363,-265.8030,0.9130
27544,364,-440.0940,0.9128
27621,365,-394.3880,0.9125
27678,366,-248.2080,0.9124
27737,367,70.9770,0.9122
27806,368,-15.3080,0.9120
27869,369,-401.6300,0.9118
27944,370,-91.5570,0.9115
28033,371,-212.6630,0.9112
28096,372,-82.4310,0.9110
28174,373,-203.9880,0.9108
28231,374,-286.8650,0.9106
28326,375,-63.6360,0.9103
28396,376,-133.3610,0.9101
28474,377,-425.3690,0.9098
28543,378,-254.8440,0.9096
28613,379,-23.0910,0.9094
28680,380,25.4750,0.9092
28735,381,-340.5110,0.9090
28805,382,-92.4880,0.9088
28858,383,-92.4910,0.9086
28941,384,-152.7640,0.9084
29013,385,-332.6800,0.9081
29081,386,0.3140,0.9079
29149,387,-100.7040,0.9077
29261,388,-90.0360,0.9073
29338,389,-27.8160,0.9071
29400,390,-334.3520,0.9069
29489,391,-119.5260,0.9066
29576,392,0.1350,0.9063
29640,393,-488.7110,0.9061
29707,394,-307.6320,0.9059
29756,395,-427.6690,0.9058
29824,396,-335.9090,0.9056
29874,397,-158.6690,0.9054
29924,398,-235.2700,0.9052
29978,399,-380.3460,0.9051
30114,400,380.8890,0.9046
30211,401,-297.7400,0.9043
30289,402,-91.5850,0.9041
30354,403,-218.2110,0.9039
30414,404,-305.3270,0.9037
30479,405,-195.9000,0.9035
30573,406,56.3920,0.9032
30666,407,-85.6590,0.9029
30736,408,-445.5570,0.9027
30806,409,-262.2440,0.9025
30887,410,89.2070,0.9022
30948,411,-684.5370,0.9020
31017,412,-67.1780,0.9018
31067,413,-130.6810,0.9016
31139,414,-3.1920,0.9014
31203,415,-532.6750,0.9012
31275,416,-62.3850,0.9010
31345,417,-744.4580,0.9007
31444,418,-370.4410,0.9004
31559,419,-443.4680,0.9001
31665,420,-276.8950,0.8997
31711,421,-93.3140,0.8996
31798,422,-95.5110,0.8993
31867,423,-120.4460,0.8991
31922,424,-210.1530,0.8989
31983,425,3.9760,0.8987
32050,426,-100.3780,0.8985
32141,427,-465.1220,0.8982
32200,428,-72.5470,0.8980
32253,429,-90.8540,0.8979
32319,430,-145.5910,0.8977
32368,431,-273.2770,0.8975
32461,432,76.3360,0.8972
32559,433,-356.5130,0.8969
32631,434,-183.5310,0.8967
32698,435,-171.4970,0.8965
32764,436,-130.6900,0.8963
32878,437,-40.5730,0.8959
32927,438,-586.6540,0.8957
33000,439,-277.5930,0.8955
33056,440,-154.9120,0.8953
33129,441,-97.4880,0.8951
33201,442,-417.0610,0.8949
33266,443,-380.0380,0.8947
33336,444,-234.9610,0.8944
33405,445,-228.5050,0.8942
33475,446,-632.2360,0.8940
33558,447,223.2510,0.8937
33625,448,-203.7920,0.8935
33697,449,-504.9630,0.8933
33776,450,-127.6230,0.8930
33815,451,-153.4530,0.8929
33902,452,107.0630,0.8926
34016,453,75.9830,0.8923
34077,454,-25.9420,0.8921
34137,455,-168.2770,0.8919
34226,456,-296.8890,0.8916
34293,457,-115.5120,0.8914
34354,458,-266.6610,0.8912
34435,459,-27.8630,0.8910
34518,460,-348.2870,0.8907
34584,461,-546.6850,0.8905
34681,462,-237.5700,0.8902
34764,463,-560.7480,0.8899
34808,464,-625.0040,0.8898
34871,465,-86.2900,0.8896
34929,466,-282.1900,0.8894
34994,467,-331.9660,0.8892
35048,468,-109.7430,0.8890
35128,469,71.9320,0.8888
35211,470,-106.8520,0.8885
35299,471,184.6660,0.8882
35365,472,-51.0570,0.8880
35435,473,-178.3970,0.8878
35514,474,-127.6980,0.8875
35602,475,-123.5260,0.8873
35667,476,-144.2440,0.8871
35747,477,-660.2860,0.8868
35799,478,-609.5670,0.8866
35885,479,-222.8960,0.8864
35948,480,-199.5030,0.8862
36017,481,55.4800,0.8859
36069,482,-25.4660,0.8858
36121,483,-325.1170,0.8856
36201,484,-57.2810,0.8854
36263,485,-143.3690,0.8852
36352,486,-207.2190,0.8849
36429,487,-55.1110,0.8846
36482,488,-131.4820,0.8845
36549,489,-285.0350,0.8843
36638,490,-161.0020,0.8840
36698,491,-201.9530,0.8838
36762,492,-130.7100,0.8836
36820,493,-169.2670,0.8834
36894,494,83.8550,0.8832
36980,495,-165.9140,0.8829
37042,496,-35.4480,0.8827
37127,497,-791.0540,0.8824
37204,498,-272.7770,0.8822
37258,499,-460.5710,0.8820
37345,500,-238.3040,0.8817
37426,501,-273.8710,0.8815
37502,502,-116.6080,0.8812
37567,503,-654.3800,0.8810
37663,504,-151.2280,0.8807
37747,505,-123.3190,0.8805
37819,506,-72.0560,0.8802
37880,507,-171.9340,0.8800
37957,508,-53.1050,0.8798
38015,509,-79.9740,0.8796
38098,510,-360.0570,0.8794
38178,511,-103.5110,0.8791
38267,512,-64.6130,0.8788
38318,513,-300.0390,0.8787
38376,514,-82.9620,0.8785
38476,515,-35.8890,0.8782
38557,516,-70.7560,0.8779
38628,517,-287.8230,0.8777
38676,518,-322.6390,0.8775
38751,519,-126.6940,0.8773
38810,520,-180.7070,0.8771
38863,521,-229.3970,0.8769
38916,522,-388.5900,0.8768
38974,523,-681.8290,0.8766
39036,524,-291.0190,0.8764
39111,525,-113.7330,0.8762
39180,526,-131.0850,0.8759
39260,527,-103.4330,0.8757
39334,528,-340.8560,0.8754
39414,529,-817.5020,0.8752
39479,530,-59.6430,0.8750
39552,531,-245.3670,0.8748
39634,532,-28.0120,0.8745
39689,533,-48.7770,0.8743
39774,534,-41.0470,0.8741
39827,535,-214.6700,0.8739
39928,536,-121.8310,0.8736
39982,537,-334.6280,0.8734
40051,538,6.7970,0.8732
40116,539,-176.9400,0.8730
40200,540,-105.9380,0.8727
40254,541,-250.8800,0.8725
40325,542,-11.7680,0.8723
40401,543,-123.9920,0.8721
40473,544,-12.6760,0.8718
40553,545,-5.3310,0.8716
40635,546,-69.1520,0.8713
40717,547,-815.3050,0.8711
40768,548,-173.7010,0.8709
40850,549,29.6040,0.8706
40905,550,-241.3670,0.8705
40976,551,-248.1410,0.8702
41036,552,-911.8750,0.8701
41111,553,-923.7420,0.8698
41186,554,-102.0450,0.8696
41256,555,-309.5120,0.8694
41312,556,-246.0720,0.8692
41393,557,-224.3530,0.8689
41476,558,21.9750,0.8687
41536,559,-501.1010,0.8685
41610,560,-223.9210,0.8682
41697,561,-429.6080,0.8680
41798,562,-291.8330,0.8676
41845,563,-406.7350,0.8675
41895,564,-450.8950,0.8673
41938,565,-123.3890,0.8672
41999,566,-287.4500,0.8670
42044,567,-83.6220,0.8669
42140,568,-76.9850,0.8666
42201,569,-406.3800,0.8664
42260,570,-133.5780,0.8662
42329,571,-249.0450,0.8660
42410,572,-195.2000,0.8657
42477,573,-177.2150,0.8655
42551,574,-868.7160,0.8653
42609,575,-306.1010,0.8651
42660,576,-181.2570,0.8649
42726,577,-287.0910,0.8647
42794,578,-86.1170,0.8645
42860,579,-189.3440,0.8643
42934,580,-121.8250,0.8640
43023,581,29.6100,0.8638
43114,582,-389.0380,0.8635
43190,583,-891.9990,0.8632
43282,584,204.1020,0.8629
43341,585,-138.5180,0.8628
43395,586,-296.4740,0.8626
43480,587,-261.1210,0.8623
43536,588,-205.3650,0.8621
43599,589,-424.4180,0.8619
43672,590,-884.2230,0.8617
43730,591,-341.5680,0.8615
43827,592,-275.0630,0.8612
43883,593,-354.5990,0.8610
43992,594,-135.6230,0.8607
44070,595,-91.9920,0.8604
44161,596,-286.2160,0.8602
44243,597,-182.7550,0.8599
44310,598,-94.0430,0.8597
44382,599,-158.1940,0.8595
44490,600,-116.3280,0.8591
44570,601,-363.1090,0.8589
44639,602,-548.4570,0.8586
44686,603,-491.4330,0.8585
44755,604,-630.5280,0.8583
44828,605,-57.1130,0.8580
44886,606,-167.2840,0.8579
44964,607,-131.1210,0.8576
45051,608,-279.0350,0.8573
45185,609,8.9360,0.8569
45287,610,-161.8890,0.8566
45357,611,-331.7690,0.8564
45449,612,54.2430,0.8561
45529,613,-424.3520,0.8558
45600,614,-153.7440,0.8556
45679,615,-131.6840,0.8554
45741,616,-357.7220,0.8552
45803,617,-61.2510,0.8550
45894,618,-637.2320,0.8547
45982,619,-156.9390,0.8544
46061,620,-369.4260,0.8541
46152,621,-181.3250,0.8539
46257,622,-200.7990,0.8535
46323,623,-114.7940,0.8533
46387,624,-85.6770,0.8531
46471,625,-34.9800,0.8528
46606,626,-68.6130,0.8524
46699,627,-84.2910,0.8521
46819,628,88.6560,0.8517
46868,629,-125.4020,0.8516
46937,630,-326.3190,0.8514
46995,631,-365.7990,0.8512
47059,632,-233.2120,0.8510
47146,633,-232.3220,0.8507
47217,634,-158.8640,0.8505
47308,635,-795.8910,0.8502
47372,636,-170.1330,0.8500
47474,637,-167.2950,0.8497
47569,638,-102.6010,0.8494
47644,639,-154.5970,0.8491
47687,640,-128.3100,0.8490
47761,641,-488.9530,0.8488
47840,642,-162.8630,0.8485
47915,643,-164.6030,0.8483
48007,644,-565.4800,0.8480
48073,645,17.4270,0.8478
48171,646,-687.7570,0.8475
48251,647,-354.7260,0.8472
48354,648,-503.2610,0.8469
48431,649,-139.2410,0.8466
48514,650,-749.6260,0.8464
48618,651,130.3750,0.8460
48701,652,-229.7080,0.8458
48799,653,4.6330,0.8455
48922,654,24.7080,0.8451
49000,655,-146.1090,0.8448
49089,656,-45.5810,0.8446
49153,657,-193.8120,0.8444
49229,658,-180.9450,0.8441
49309,659,-47.5820,0.8439
49377,660,-226.6800,0.8436
49444,661,-649.1830,0.8434
49528,662,-324.7600,0.8432
49612,663,-15.4630,0.8429
49708,664,-382.9360,0.8426
49785,665,-218.7660,0.8424
49865,666,-361.3260,0.8421
49937,667,-241.7780,0.8419
50026,668,-356.0920,0.8416
50092,669,-150.8640,0.8414
50173,670,-441.3280,0.8411
50252,671,-147.3400,0.8409
50330,672,-415.6090,0.8406
50405,673,-369.7570,0.8404
50492,674,-448.1280,0.8401
50575,675,-61.5130,0.8398
50686,676,-15.4500,0.8395
50781,677,-580.1270,0.8392
50881,678,-314.4190,0.8389
50969,679,91.3500,0.8386
51051,680,-27.3620,0.8383
51113,681,-103.7530,0.8381
51202,682,-572.7820,0.8379
51317,683,-639.5990,0.8375
51391,684,-420.9400,0.8373
51501,685,92.3900,0.8369
51610,686,-365.8790,0.8366
51755,687,-339.8080,0.8361
51870,688,-223.5190,0.8357
52027,689,317.1130,0.8353
52123,690,-212.3250,0.8349
52240,691,-41.7150,0.8346
52344,692,-344.7660,0.8342
52412,693,-302.9170,0.8340
52504,694,-211.8240,0.8337
52617,695,-594.2700,0.8334
52742,696,201.8320,0.8330
52825,697,-384.4630,0.8327
52903,698,-428.2880,0.8325
52971,699,-370.4930,0.8323
53088,700,-241.3710,0.8319
53205,701,-114.2710,0.8315
53277,702,-776.2020,0.8313
53384,703,-200.9730,0.8310
53524,704,-89.5720,0.8305
53647,705,-744.0360,0.8301
53714,706,-526.1400,0.8299
53812,707,-586.3170,0.8296
53885,708,-485.0970,0.8294
54025,709,-35.4110,0.8289
54114,710,-13.7120,0.8286
54209,711,-254.0730,0.8283
54361,712,-162.6590,0.8279
54454,713,-250.4270,0.8276
54590,714,-455.3190,0.8271
54782,715,-138.3470,0.8265
54885,716,-341.3870,0.8262
55023,717,-457.1660,0.8258
55108,718,-651.9290,0.8255
55187,719,-407.5930,0.8252
55275,720,-403.8590,0.8250
55385,721,-786.5920,0.8246
55477,722,-592.4570,0.8243
55602,723,66.6720,0.8239
55743,724,-116.9440,0.8235
55856,725,26.3020,0.8231
55993,726,-506.3990,0.8227
56099,727,-368.7670,0.8224
56202,728,-396.1660,0.8220
56354,729,-107.0540,0.8215
56468,730,160.2890,0.8212
56536,731,-199.9570,0.8210
56627,732,1.3640,0.8207
56705,733,-360.4500,0.8204
56849,734,282.5010,0.8200
56937,735,-524.9520,0.8197
57018,736,-702.2280,0.8194
57091,737,-184.1700,0.8192
57212,738,-283.8030,0.8188
57330,739,-170.6440,0.8185
57433,740,-183.1650,0.8181
57600,741,97.4250,0.8176
57721,742,-717.9580,0.8172
57839,743,-32.2160,0.8168
57968,744,-699.8530,0.8164
58074,745,-230.9490,0.8161
58195,746,-166.5480,0.8157
58262,747,-401.4570,0.8155
58355,748,-445.5590,0.8152
58475,749,-415.5750,0.8148
58625,750,187.0290,0.8144
58715,751,-219.5930,0.8141
58817,752,-74.1970,0.8137
58974,753,-303.8730,0.8133
59087,754,-348.2340,0.8129
59171,755,-524.9570,0.8126
59266,756,-567.2210,0.8123
59360,757,-1194.1370,0.8120
59462,758,-126.0070,0.8117
59547,759,-304.2580,0.8114
59625,760,-497.1570,0.8112
59761,761,-109.8040,0.8108
59833,762,-339.3870,0.8105
59924,763,-375.4280,0.8102
60013,764,-335.1720,0.8100
60172,765,-54.0930,0.8095
60251,766,-209.6740,0.8092
60378,767,-160.1100,0.8088
60498,768,-354.6260,0.8084
60600,769,-381.1790,0.8081
60692,770,-235.7040,0.8078
60753,771,-276.5310,0.8076
60849,772,111.3740,0.8073
61008,773,106.6590,0.8068
61092,774,-318.7520,0.8065
61237,775,-238.6300,0.8061
61358,776,-138.0350,0.8057
61476,777,-407.5770,0.8053
61567,778,-349.8500,0.8050
61669,779,-209.9970,0.8047
61819,780,-178.5470,0.8042
61904,781,-356.5920,0.8040
61986,782,-339.2250,0.8037
62054,783,-245.0280,0.8035
62196,784,203.2780,0.8030
62339,785,175.4140,0.8026
62472,786,-112.1600,0.8022
62579,787,-520.2060,0.8018
62681,788,-304.1470,0.8015
62787,789,-609.9940,0.8012
62943,790,-195.1590,0.8007
63117,791,165.8300,0.8001
63218,792,69.3480,0.7998
63321,793,-377.5100,0.7995
63434,794,-242.3170,0.7991
63557,795,-169.4000,0.7987
63636,796,-443.9600,0.7985
63731,797,-247.3070,0.7982
63877,798,74.7190,0.7977
64053,799,358.2640,0.7972
64178,800,-199.2540,0.7968
64277,801,-219.9600,0.7965
64365,802,-304.0770,0.7962
64467,803,-771.2040,0.7959
64579,804,-318.2700,0.7955
64723,805,-10.5170,0.7950
64815,806,-807.7940,0.7948
64933,807,2.7590,0.7944
65005,808,-161.8600,0.7942
65208,809,744.0820,0.7935
65327,810,52.7290,0.7931
65477,811,-802.7750,0.7927
65596,812,-163.9220,0.7923
65706,813,-0.6130,0.7919
65845,814,99.3470,0.7915
65924,815,-281.1690,0.7912
66006,816,-128.8380,0.7910
66128,817,-482.5760,0.7906
66210,818,-475.4940,0.7903
66316,819,-539.2760,0.7900
66437,820,-113.2750,0.7896
66519,821,-118.4510,0.7894
66619,822,-334.8910,0.7890
66781,823,-94.7840,0.7885
66919,824,-300.6340,0.7881
67022,825,-251.4060,0.7878
67142,826,-368.0330,0.7874
67224,827,-66.9060,0.7871
67329,828,-348.7760,0.7868
67463,829,-356.3450,0.7864
67554,830,-115.4940,0.7861
67663,831,24.8480,0.7857
67761,832,-184.6790,0.7854
67842,833,-164.5340,0.7852
67948,834,-253.9910,0.7848
68027,835,-566.9500,0.7846
68139,836,-151.0710,0.7842
68256,837,-367.2440,0.7839
68343,838,-624.3380,0.7836
68468,839,-693.3240,0.7832
68631,840,127.6360,0.7827
68772,841,178.8780,0.7822
68898,842,-568.1620,0.7818
68994,843,-486.7310,0.7815
69152,844,-300.6270,0.7810
69342,845,257.4600,0.7804
69443,846,-584.3220,0.7801
69550,847,-271.0200,0.7798
69716,848,-178.9650,0.7792
69805,849,-186.3450,0.7790
69871,850,-386.2050,0.7787
69962,851,-321.8860,0.7785
70054,852,-394.4080,0.7782
70221,853,-330.0740,0.7776
70338,854,-195.7330,0.7773
70468,855,-606.0170,0.7769
70586,856,-365.1450,0.7765
70724,857,-666.0030,0.7760
70855,858,-688.7580,0.7756
70987,859,-613.5950,0.7752
71091,860,-243.0370,0.7749
71184,861,-188.2580,0.7746
71295,862,-231.5820,0.7742
71392,863,-744.9800,0.7739
71548,864,374.5420,0.7734
71622,865,-46.3960,0.7732
71744,866,-737.9570,0.7728
71889,867,-700.7210,0.7724
72030,868,-40.0880,0.7719
72136,869,-567.2420,0.7716
72274,870,-560.5280,0.7711
72375,871,-391.9560,0.7708
72482,872,-257.6530,0.7705
72578,873,-502.8370,0.7702
72655,874,-1005.2970,0.7699
72768,875,-148.6890,0.7696
72879,876,-760.0850,0.7692
72975,877,-505.6430,0.7689
73072,878,-296.8090,0.7686
73172,879,-66.2200,0.7683
73298,880,-637.1260,0.7679
