episode,return,loss
151,-30.399,25616.459
152,-471.849,59059.4727
153,-579.382,134104.1562
154,89.826,34620.0352
155,-482.025,57648.9531
156,-693.811,134921.4531
157,-430.634,111528.1484
158,-663.012,112228.2891
159,-590.53,69859.4609
160,-202.288,53535.6289
161,178.12,8329.8203
162,-153.478,28233.3379
163,-408.732,59657.3984
164,-658.949,117164.0312
165,-664.444,109230.3906
166,-390.351,70539.2656
167,-663.839,168851.0156
168,-36.671,18242.8301
169,-261.946,32548.373
170,-886.523,210531.375
171,-469.53,81820.1562
172,-527.728,73431.6328
173,-488.134,59140.9453
174,25.498,9495.418
175,-198.604,65497.4961
176,-323.181,68497.8203
177,-675.443,104197.2344
178,-275.514,42972.7266
179,-88.358,11824.2422
180,-509.885,80317.5469
181,-642.698,101061.7109
182,-636.962,143913.375
183,-231.924,35564.5
184,-263.556,54426.5156
185,-371.693,73380.9375
186,-281.011,37212.5117
187,-257.559,57387.2305
188,-630.892,82155.0547
189,15.292,6944.8145
190,-512.772,78773.1016
191,-608.262,121018.1562
192,-307.693,46625.8281
193,-80.778,18229.0742
194,-538.27,102147.125
195,-412.432,43172.2578
196,-917.966,229856.0781
197,-346.36,53935.4688
198,-231.719,18852.9434
199,-489.043,71408.3516
200,-678.781,121206.9375
201,-663.012,120042.6016
202,-905.197,191088.5469
203,-967.802,292748.2188
204,-162.338,30603.291
205,-1389.475,315433.0938
206,7.472,9031.7754
207,-732.344,112737.3359
208,-1134.656,282948.4062
209,-596.429,93763.6953
210,-489.955,69829.3359
211,-481.618,100458.0078
212,-545.59,77959.3828
213,-581.196,101136.4297
214,-584.494,134001.1406
215,-200.152,32215.8359
216,12.901,17953.8223
217,-504.406,68400.6328
218,-738.921,107712.6406
219,-391.059,49278.9023
220,-753.634,95915.2969
221,-608.637,93610.0625
222,-677.347,109254.7031
223,-166.235,25312.7871
224,-688.555,119798.1172
225,-811.157,154523.1719
226,-1124.181,280490.3438
227,-920.13,193314.6406
228,-559.519,81792.7344
229,-1007.977,261762.2812
230,-1229.2,386177.5
231,-1114.006,262985.0938
232,-514.79,68574.375
233,-547.322,71095.9922
234,-596.999,76155.8984
235,-428.091,54855.7266
236,-1343.05,414438.2812
237,-539.202,97577.4531
238,-1337.513,466803.5312
239,-612.528,107258.5547
240,-999.957,232022.0312
241,-891.972,166542.8281
242,-738.824,93885.4453
243,-239.838,53945.7266
244,-657.573,103459.9062
245,-318.541,49708.5352
246,-363.737,66945.2891
247,-1138.193,356255.75
248,-860.57,148273.3438
249,-415.863,63058.9492
250,-812.821,171669.0
251,86.18,9055.1592
252,-194.259,22762.7988
253,-628.397,83993.8906
254,-799.894,164229.7031
255,-23.379,13301.2617
256,-944.898,188476.9062
257,-735.511,163510.3125
258,-560.509,74310.0156
259,-672.432,104242.5625
260,-662.774,85222.9453
261,-1045.687,234591.3594
262,-1187.962,253704.2031
263,-597.616,87562.4062
264,-410.901,82377.5312
265,-228.806,42788.5703
266,-687.329,132349.375
267,-518.945,95637.7656
268,-434.234,72191.9609
269,-822.791,234605.8906
270,-856.847,159060.4531
271,-107.187,38273.6445
272,-988.689,247779.2031
273,-475.075,53870.8516
274,-381.637,49094.6055
275,-819.945,165685.4531
276,-959.631,222649.7188
277,-255.515,33981.4922
278,-435.135,47238.9805
279,-595.033,131332.4688
280,-978.691,223286.8594
281,-471.363,58924.3594
282,-851.688,116691.9531
283,-686.831,99169.0547
284,-552.287,93398.8359
285,-1072.595,286996.4375
286,-1280.867,300590.75
287,-359.9,53274.2969
288,-932.895,171351.3125
289,-236.417,37906.8516
290,-784.657,158226.2656
291,-440.383,55634.1445
292,-486.062,92310.9688
293,-89.101,17976.6543
294,-794.066,186684.0312
295,-341.6,54425.4297
296,-921.943,232790.9062
297,-444.061,55301.3203
298,-900.463,194758.0469
299,-589.802,94018.1719
300,-951.557,205502.6094
301,-415.773,40660.3164
302,-500.364,59391.4844
303,-871.651,166279.5781
304,-151.383,45596.9688
305,-459.104,59789.418
306,-714.31,93376.8047
307,-316.859,70782.8672
308,-536.742,73115.2969
309,-776.293,137127.6406
310,-734.213,142503.4688
311,-1057.954,227539.7188
312,-1171.43,192599.2188
313,-706.518,107915.0078
314,-610.765,96178.7812
315,-548.366,66587.6562
316,-648.257,105493.4766
317,-529.005,56070.5352
318,-657.532,117852.4453
319,-709.74,92500.9766
320,-845.71,180118.6406
321,-669.974,97751.5234
322,-495.364,74395.9453
323,-426.064,45556.0977
324,-982.632,211442.9375
325,-380.801,36575.5352
326,-182.132,54446.5547
327,-765.148,177233.625
328,-412.626,53054.707
329,-540.632,53736.2383
330,-147.553,35577.4336
331,-1341.227,410668.5938
332,-882.194,191542.6875
333,-925.197,185219.3906
334,-398.656,33252.8594
335,-957.19,146711.7188
336,-856.711,159688.3906
337,-566.017,108490.7422
338,-384.116,54548.2695
339,-724.302,144533.7969
340,-1180.459,278664.5938
341,-464.806,84270.7812
342,-780.993,146673.7344
343,-893.324,185109.1875
344,-1034.714,234846.0625
345,-1334.324,450749.25
346,-609.919,96081.0938
347,-335.129,43780.3555
348,-600.946,101417.1406
349,-504.407,87861.0859
350,-419.048,69598.7969
351,-579.505,68071.7812
352,-811.165,171165.2656
353,-612.717,75418.75
354,-685.935,86001.0234
355,-790.537,148001.7656
356,-847.551,103320.2109
357,-213.735,38213.3203
358,-900.769,166789.3125
359,-950.898,248515.9375
360,-740.19,102451.5703
361,-999.594,197026.0938
362,-1016.872,207247.7344
363,-807.078,148250.6094
364,-939.441,185457.625
365,-1306.79,293646.375
366,-1181.098,305119.625
367,-854.731,176777.9531
368,-1103.461,304777.8125
369,-929.576,205733.4688
370,-682.727,104720.5781
371,-727.061,156366.3594
372,-489.421,66417.0078
373,-451.194,89175.1328
374,-1106.862,231024.8281
375,-1010.501,242192.5625
376,-677.73,120100.3672
377,-783.98,133963.5312
378,-554.525,73440.7969
379,-799.585,115970.0859
380,-600.79,80320.5234
381,-1225.179,315971.4688
382,-760.554,135469.2656
383,-604.006,74042.8984
384,-1271.735,336647.0312
385,-1083.597,204383.8281
386,-1320.935,359056.7188
387,-588.065,91064.7812
388,-650.184,124414.875
389,-999.123,256040.0312
390,-225.218,40692.3516
391,-561.059,70060.1562
392,-739.913,141571.0625
393,-684.85,209132.1875
394,-517.169,99248.8594
395,-800.711,158256.5625
396,-790.81,125047.1719
397,-745.877,121148.7578
398,-541.01,102728.25
399,-984.472,293449.6875
400,-554.258,66508.9844
401,-739.847,140508.9062
402,-1076.849,291905.8438
403,-556.3,112718.3047
404,-683.481,112797.2109
405,-911.208,233794.3906
406,-1039.343,196474.2031
407,-950.89,177512.9688
408,-868.419,248977.3438
409,-447.388,73697.0
410,-824.208,162745.125
411,-689.149,128415.1875
412,-1218.088,344581.75
413,-1036.941,221892.6875
414,-837.22,119469.3516
415,-726.26,138759.5156
416,-228.856,35767.1445
417,-1115.505,285736.875
418,-1186.132,261946.2188
419,-798.693,123311.6719
420,-1176.709,278317.7188
421,-1006.599,202587.7344
422,-956.129,180420.4062
423,-1054.707,224799.6719
424,-535.357,75540.25
425,-114.635,30376.5703
426,-809.181,157799.7031
427,-1386.979,477573.875
428,-862.762,143795.6406
429,-1266.115,416855.25
430,-711.054,120461.5781
431,-735.115,129651.5156
432,-1329.328,419330.0
433,-500.693,92809.1641
434,-557.261,86632.3984
435,-1229.775,286460.0938
436,-816.565,182099.625
437,123.417,23469.1113
438,-1101.777,266582.7812
439,-1057.453,232345.625
440,-603.473,96776.4297
441,-1005.537,243227.2188
442,-794.195,166102.8906
443,-1042.917,262239.5
444,-651.628,153423.8125
445,-689.234,97575.3516
446,-423.181,69327.5312
447,-797.733,156216.3125
448,-1013.893,228665.9688
449,-789.015,152518.1719
450,-1014.362,302757.8438
451,-614.803,94578.5781
452,-1072.407,240142.4219
453,-97.598,26345.9863
454,-532.44,66940.7422
455,-948.733,195138.3594
456,-725.116,136835.875
457,-384.95,40162.7305
458,-917.199,169107.6719
459,-1291.55,340818.375
460,-978.63,204860.7188
461,-529.337,51080.1055
462,-959.74,165398.3125
463,-1248.803,317141.7188
464,-167.489,35191.8711
465,-527.901,116915.2031
466,-976.728,221435.8125
467,-728.773,132555.4375
468,-791.51,137772.2031
469,-994.144,197864.2188
470,-1187.605,384010.125
471,-1133.659,242179.3281
472,-1356.9,357313.8125
473,-934.624,244721.3594
474,-701.081,146709.4688
475,-1213.607,287765.8438
476,-1427.606,482196.5
477,-363.741,48282.0
478,-611.755,81134.0156
479,-766.37,168678.4062
480,-844.403,146398.6719
481,-1097.137,303004.2188
482,-512.625,64441.4961
483,-999.635,200354.1562
484,-868.346,158428.2812
485,-1012.848,234883.2656
486,-860.472,162193.9219
487,-828.342,141457.2188
488,-416.149,58343.1875
489,-1287.526,362553.6562
490,-1043.464,235019.0781
491,-878.069,158888.6719
492,-1224.497,374558.3438
493,-905.321,175004.75
494,-373.969,61447.8711
495,-898.866,175461.4062
496,-708.248,123802.7188
497,-1017.74,172895.125
498,-1066.054,235268.1562
499,-924.454,214803.2656
