episode,return,loss
116,-155.192,6361.354
117,-49.662,6353.165
118,-9.933,3455.1692
119,-178.441,2865.1638
120,-159.611,6287.9131
121,-9.819,4520.8687
122,-209.778,8090.7793
123,-235.193,11446.582
124,-198.908,6182.7505
125,-165.632,8363.709
126,-138.773,9756.8574
127,-85.12,6277.835
128,-265.206,12661.1895
129,-154.529,3998.1899
130,-70.613,6108.833
131,-199.673,12788.7451
132,-248.869,10204.166
133,-190.319,9171.2158
134,-84.639,7753.6484
135,-33.838,4105.3813
136,-189.025,7605.1128
137,-249.54,9296.1055
138,-400.353,31812.4922
139,-138.248,5441.2822
140,-154.23,5232.3364
141,-10.171,9398.0811
142,-68.606,3168.8337
143,-160.026,7816.1606
144,-225.555,7336.6445
145,-244.618,10886.959
146,-294.347,11795.585
147,-83.728,7590.2627
148,-109.227,8304.5928
149,-130.367,9621.0488
150,-197.612,6089.0566
151,-123.696,5013.2002
152,-138.331,5129.2212
153,-94.388,4269.2671
154,-91.195,6332.459
155,-59.933,11881.5684
156,-274.011,13137.9258
157,-108.6,4139.8003
158,-160.165,5344.6997
159,-138.626,2897.9141
160,-109.249,6418.6289
161,-107.278,5323.8433
162,-85.45,4712.8975
163,-83.67,3071.4731
164,-213.975,9610.6611
165,-91.353,7341.5796
166,-109.327,7632.7964
167,-84.549,7033.8374
168,-124.156,5498.9897
169,-228.697,8631.8652
170,-194.668,8124.269
171,-84.748,5379.8735
172,-154.043,3393.9897
173,-218.942,8481.0449
174,-33.119,5364.6143
175,-39.948,8545.9717
176,-109.134,3170.1064
177,-123.917,4129.0156
178,-138.111,4247.3682
179,-33.08,5812.3135
180,-184.32,4683.272
181,-175.209,5126.3018
182,-93.845,3297.4478
183,-49.156,7621.896
184,-69.706,4752.5464
185,-76.584,7864.2651
186,-154.423,4963.5366
187,-141.961,8613.6621
188,-114.519,3144.0088
189,-18.101,7759.9966
190,-48.071,7129.3721
191,-54.426,5271.8955
192,-45.824,5547.792
193,11.865,6318.0576
194,-101.966,5791.8486
195,-34.568,6525.2305
196,-84.66,5561.2476
197,-114.084,6525.0142
198,-8.769,6030.9478
199,-34.641,4466.1562
200,-153.784,4016.8357
201,-169.371,9443.3027
202,-153.938,5304.7612
203,-235.697,10497.6553
204,-49.491,9154.1709
205,-44.349,6519.6562
206,-104.128,4413.0728
207,-114.787,2352.876
208,-115.062,7467.6719
209,-109.712,4139.2827
210,-33.263,6077.5171
211,-100.207,5126.3872
212,-104.528,3523.8967
213,11.605,5117.3555
214,-169.642,5941.1562
215,-3.649,5009.4912
216,-96.65,3876.9973
217,-108.21,3785.9475
218,-68.119,4559.8037
219,-18.285,4879.6543
220,-53.153,5695.9404
221,-231.234,12286.252
222,-129.505,2010.4203
223,-23.351,3288.8684
224,-204.746,12108.5518
225,-123.046,4103.1646
226,-138.506,6305.1274
227,-143.596,5728.4453
228,-371.28,33012.1367
229,-47.144,7315.5327
230,-213.886,12197.0283
231,-213.338,6005.2969
232,-339.302,27432.8047
233,-183.632,5735.0591
234,-120.733,4203.2773
235,-136.644,4105.2988
236,-114.161,1370.1855
237,-189.647,9685.2559
238,-23.23,8441.2051
239,-161.834,4262.8662
240,-78.086,3284.7703
241,-197.872,10637.623
242,-279.12,8214.4053
243,-17.211,8691.7637
244,-179.704,4452.8906
245,-64.376,5384.2842
246,-202.91,7196.0542
247,-48.111,5385.4414
248,-23.448,12982.3564
249,-8.899,8424.3457
250,-52.078,10944.4385
251,20.265,8826.5283
252,-211.695,8814.875
253,-258.859,11124.6133
254,-18.004,9590.1035
255,-106.754,6191.8999
256,-263.857,7909.0981
257,-60.279,7115.6191
258,-63.063,3037.5867
259,-429.541,36461.9727
260,-134.225,4192.9409
261,-189.76,5506.853
262,-240.671,15474.8311
263,-114.618,5329.7705
264,-42.512,8560.8076
265,-10.186,6800.6875
266,-91.344,6220.0327
267,11.799,6419.3682
268,-153.922,5279.0928
269,-185.564,4685.2695
270,-120.703,3262.0435
271,164.082,21132.8867
272,-124.284,7008.4546
273,-159.241,6535.6421
274,-151.163,3330.5652
275,-197.579,8090.9717
276,-164.439,3410.3147
277,-3.247,8614.7148
278,-135.146,1541.8915
279,-100.502,7344.0049
280,-198.921,4964.4312
281,-91.04,6709.9663
282,-18.034,10584.4658
283,-300.83,12205.666
284,-108.338,4419.5933
285,-84.151,2752.4712
286,-113.584,4462.8081
287,-110.768,5227.1572
288,-48.073,9627.5625
289,-170.71,6665.4829
290,-129.861,4474.1084
291,-232.513,16856.8223
292,-129.076,2725.7893
293,-25.017,4844.0996
294,-30.539,6328.2339
295,-250.151,17815.9023
296,-18.123,6112.8428
297,-33.067,6956.9907
298,-181.042,3398.7383
299,-211.242,12940.9746
300,-9.591,11068.9102
301,-153.348,4974.0205
302,-108.048,1956.4264
303,-108.229,2734.6152
304,-109.358,6199.9595
305,-3.084,5804.2822
306,-399.196,22232.2266
307,83.436,14091.7158
308,7.681,7003.3301
309,51.22,12320.7422
310,-130.764,6018.7896
311,-308.974,14940.8496
312,-314.559,11802.0469
313,-62.116,7273.4253
314,-54.405,3888.2627
315,-33.207,6282.5811
316,-168.327,6212.835
317,-124.759,3194.3123
318,-94.013,3340.9846
319,-384.818,27075.9863
320,-3.702,7163.5591
321,-38.231,5730.6523
322,-48.13,4988.6606
323,-222.462,8195.6904
324,-33.698,3297.1626
325,-98.599,5479.644
326,-35.804,2870.4385
327,-23.196,7206.7153
328,3.728,8430.9492
329,-231.045,13808.3584
330,-85.777,8405.1357
331,-33.062,5805.542
332,-65.201,5837.8442
333,-13.23,5062.1387
334,-174.117,2615.4617
335,-8.247,6155.876
336,-99.672,5509.769
337,24.858,5957.4209
338,-38.291,3682.8538
339,-16.169,4221.4409
340,-198.943,8555.6855
341,-24.702,3240.4424
342,-137.245,4858.856
343,-93.236,3784.6289
344,-162.891,5193.1567
345,-124.877,4419.5244
346,-92.152,5990.04
347,-361.353,28208.4629
348,-86.533,5927.3232
349,-55.223,2909.2061
350,-69.371,3740.9292
351,-389.495,28963.7832
352,48.739,7453.5596
353,-129.955,3973.6711
354,-214.062,8726.9609
355,-100.666,7329.835
356,-113.637,1589.9316
357,-229.26,9209.7305
358,-33.076,4328.2065
359,-115.753,3957.1135
360,-228.878,11402.3447
361,-271.531,16137.7607
362,-108.062,2383.188
363,-305.674,21488.1191
364,26.944,11883.7051
365,-79.137,4202.5181
366,-121.107,3101.0068
367,-130.041,5554.5464
368,-139.46,3046.6973
369,-213.641,4363.9897
370,-154.585,3323.3223
371,-18.332,7831.207
372,23.668,9199.915
373,-78.273,9505.3896
374,-159.631,1687.4391
375,-94.195,2789.7117
376,-141.219,3127.1499
377,-15.193,5414.4722
378,-211.387,10665.2861
379,11.898,7880.4956
380,-156.491,2802.4197
381,36.522,10015.0654
382,-25.097,7185.4761
383,-152.337,3153.2126
384,-93.478,2641.1978
385,-111.875,1479.3439
386,-216.151,7626.3691
387,-181.263,4015.9285
388,-146.709,4692.1953
389,-173.401,2904.5122
390,3.678,9373.2275
391,-159.132,4244.4292
392,-107.928,5307.6582
393,-56.09,3993.6387
394,31.361,14625.5635
395,3.773,6606.3247
396,-48.233,4497.3091
397,-123.142,894.2953
398,-56.057,4412.4297
399,-130.485,3163.7085
400,-168.483,4993.5068
401,-54.091,2436.2256
402,-255.363,8556.3887
403,-30.778,5423.5215
404,-246.397,7196.0776
405,-24.637,5132.353
406,-93.274,3974.1165
407,-228.379,7118.5854
408,-62.675,5846.2163
409,-136.136,5249.1445
410,-97.895,6473.7031
411,-108.793,2856.9534
412,-78.097,4030.407
413,-114.718,1105.6763
414,-53.407,5117.8735
415,-143.445,4941.7622
416,-31.081,2564.988
417,-96.938,2620.9092
418,-303.405,13641.7871
419,-85.43,2099.2368
420,-173.775,5680.125
421,-153.671,1565.2871
422,-333.536,23640.5254
423,-123.271,4248.1875
424,-169.474,5379.6045
425,-6.501,4494.8169
426,-23.495,4011.4575
427,-395.953,29473.4258
428,-120.343,2863.1177
429,-48.538,4300.2207
430,-91.374,3180.2908
431,-119.756,3197.5676
432,-33.072,6436.6714
433,-164.278,9141.6094
434,-174.034,4037.9705
435,-93.064,3656.6497
436,-77.47,8959.7354
437,-4.868,5273.4004
438,-160.026,3493.8533
439,-74.436,2067.7942
440,-106.463,3684.3552
441,-226.133,8298.3525
442,-75.862,5081.1636
443,-119.986,1333.5829
444,-166.495,9479.2412
445,-140.893,5429.7881
446,-240.706,9224.0244
447,-114.767,6200.5811
448,-166.679,7891.5703
449,-130.049,5803.168
450,-182.959,5540.3491
451,-48.888,6275.0229
452,-295.029,14738.6787
453,-151.33,10576.2939
454,-286.729,12474.4854
455,-33.326,6616.2778
456,-174.603,8528.2871
457,-114.295,3510.4329
458,-118.99,2871.5498
459,-128.299,3041.9253
460,-123.385,2239.6064
461,-234.734,5112.7363
462,-124.019,2311.8618
463,-226.538,6577.3662
464,-24.688,5649.2534
465,-45.089,4779.3218
466,-264.953,10143.7715
467,-212.223,5638.1982
468,-70.654,5484.0151
469,-104.561,2737.4521
470,-229.442,13312.0098
471,-114.18,7159.7002
472,-93.495,3786.6616
473,-96.298,7692.4702
474,-184.264,9607.3916
475,-18.071,5148.0796
476,-210.17,4112.5044
477,-236.025,10700.3115
478,-171.891,8050.5669
479,-144.327,4419.4854
480,-93.884,4940.0684
481,-75.423,7203.1699
482,-108.682,5114.6978
483,-228.581,7861.5005
484,-93.505,1694.1912
485,-60.9,4887.7607
486,-4.418,9065.583
487,-115.14,1519.5938
488,-108.134,3318.6279
489,-94.001,3742.9712
490,-78.28,4934.4229
491,-169.18,4019.9392
492,-162.001,5042.2036
493,-244.559,14152.8965
494,-55.936,6592.8818
495,-156.527,2017.5626
496,-70.46,3857.8491
497,-174.137,1198.0645
498,-211.451,6709.8394
499,-337.299,17089.1621
500,-154.371,7431.8408
501,-168.479,6357.3564
502,-63.069,1974.0465
503,-78.398,7008.6343
504,20.4,6646.3647
505,-243.096,7879.043
506,-150.532,5184.5063
507,-144.069,4070.0759
508,-197.537,6034.7471
509,-138.085,1556.3339
510,-63.045,6348.8804
511,-53.332,8129.2983
512,-17.995,9101.8145
513,-100.682,3526.4197
514,-94.441,4091.1345
515,-190.013,6431.5063
516,-138.568,1246.5801
517,-213.907,5101.6748
518,-48.093,4108.8701
519,-93.27,1806.6929
520,-24.019,7793.2622
521,-60.809,3696.1885
522,-213.974,10204.958
523,-69.174,5251.3687
524,-40.502,3803.1245
525,-23.684,5098.1318
526,-85.573,1435.6133
527,-130.893,4631.374
528,-128.345,2921.8362
529,-236.321,7514.4219
530,-3.82,4021.988
531,-228.603,8888.2051
532,54.854,10094.8535
533,56.979,12829.6787
534,-153.285,4956.6963
535,-75.477,6842.4546
536,-154.184,2969.9312
537,-166.516,10214.752
538,-175.23,8121.2651
539,13.967,5689.2144
540,-33.866,2815.6482
541,-18.074,5899.5312
542,-60.37,6433.6733
543,-91.481,4673.1289
544,-135.736,6940.0586
545,-67.985,6056.7261
546,-130.479,5283.3486
547,-78.053,6670.7227
548,-63.085,1919.1571
549,-336.465,23794.9785
550,-198.533,9848.9834
551,-198.396,5713.9365
552,-131.149,7937.4941
553,-105.958,3510.5156
554,-55.018,1782.3793
555,-139.099,1792.6061
556,-84.277,2349.9893
557,-93.051,3072.4187
558,-54.715,5700.6738
559,-100.861,5183.0425
560,-153.564,2015.7682
561,-205.708,10225.9727
562,-199.221,11009.1172
563,-245.407,13385.7744
564,-309.868,15950.2051
565,32.705,11744.6777
566,-123.392,1069.79
567,-151.3,3926.4949
568,-83.436,4903.9844
569,-123.246,2463.2827
570,-80.044,7206.647
571,-113.942,1855.4021
572,-33.308,6688.356
573,-2.988,12768.9541
574,-53.41,4918.4058
575,-71.681,4407.4355
576,-69.618,3604.842
577,-204.163,4824.8066
578,-184.162,4999.582
579,-250.374,16509.0723
580,-194.829,5870.1377
581,48.937,11105.0225
582,-228.642,5828.2334
583,-135.49,3541.7141
584,-71.934,5371.8828
585,13.986,7304.4502
586,-144.725,3185.5273
587,-203.316,5488.6621
588,-30.56,3240.2522
589,-211.579,4380.5596
590,10.13,6599.3101
591,-108.567,5519.0532
592,-175.678,4533.6597
593,-250.555,12637.9502
594,20.834,8323.9414
595,5.341,5113.1411
596,-78.486,5052.9941
597,-70.355,2443.2148
598,-285.788,14512.8965
599,-304.466,20717.6406
600,-48.517,3561.2668
601,-94.607,3840.5886
602,-93.485,1749.1783
603,-115.008,8016.2075
604,80.304,13392.0752
605,-274.105,14043.4414
606,-183.506,6761.127
607,-293.156,11098.5361
608,-168.29,3224.0168
609,-228.888,10357.4316
610,-33.632,3627.9573
611,-299.698,19259.7344
612,-84.419,2236.6331
613,5.855,11949.0771
614,-144.8,1692.2358
615,-300.142,14026.9697
616,-153.109,2378.6089
617,-63.019,3545.8005
618,-198.769,5348.811
619,-214.22,7614.6123
620,-65.139,7604.8008
621,-3.394,12487.373
622,-217.54,6585.7295
623,-213.764,4290.3833
624,-175.282,7351.1479
625,-144.811,5234.2646
626,-199.284,2984.7639
627,-129.514,3055.917
628,-258.889,5275.4751
629,-198.712,5701.5146
630,-101.265,6807.813
631,-123.718,2382.4116
632,-69.787,4926.3965
633,-123.35,3011.498
634,-168.249,1135.0211
635,-180.771,1457.22
636,-29.52,14304.5928
637,-182.76,6001.647
638,-24.448,7276.2217
639,-63.038,10321.1768
640,-145.299,4887.3003
641,-378.757,14620.9287
642,-129.164,6470.3242
643,-39.517,12251.4688
644,-226.199,5395.6519
645,-48.013,12181.3818
646,-78.759,2212.5308
647,-243.403,5125.1768
648,-9.624,10796.6123
649,-93.608,6615.019
650,-103.928,4089.3733
651,-153.757,4967.4946
652,-102.114,4080.3433
653,56.803,17705.5508
654,-211.182,7000.4438
655,-129.178,6406.271
656,-138.785,3144.4651
657,-29.08,3359.7041
658,-161.338,3433.9788
659,-63.096,4054.9038
660,-99.596,2463.7117
661,-104.21,5595.6841
662,-124.952,3369.3667
663,-175.056,2414.4026
664,-498.805,47658.9453
665,-33.292,4549.6499
666,-78.015,5513.729
667,-76.793,3381.1533
668,-96.812,1946.2177
669,-75.634,8712.7822
670,-109.781,9284.0068
671,-77.3,4236.0747
672,-143.75,5362.772
673,-45.365,4279.0806
674,-68.45,1950.0811
675,-83.848,4413.0454
676,-99.563,5741.8193
677,-255.559,12295.1943
678,-70.155,5773.7788
679,-189.829,7427.0884
680,-38.841,6701.2285
681,-151.402,3983.1313
682,-143.921,4366.5332
683,-101.351,4594.8159
684,-190.276,10024.1797
685,-288.972,19449.8613
686,-151.193,3241.3169
687,-261.605,13942.6572
688,-129.502,1623.5201
689,-153.678,3718.3201
690,-85.888,5673.5708
691,-9.253,3351.5469
692,-119.601,1099.9036
693,-19.007,4452.1836
694,-138.521,2167.6792
695,-159.705,1517.7933
696,19.847,11567.7607
697,-60.92,5093.3066
698,-138.469,1263.6226
699,-106.149,3303.6331
700,-105.092,3315.03
701,-33.34,3659.4688
702,-159.608,4384.2837
703,-144.421,3157.9438
704,-219.477,3826.3928
705,-346.189,13928.7773
706,-221.083,10131.0811
707,-125.666,5448.8662
708,-74.996,7465.0757
709,-288.814,11310.1973
710,-175.49,6477.5693
711,-130.84,3923.2754
712,-63.987,4962.3047
713,-135.467,3143.6865
714,-190.213,5803.4141
715,-71.562,5353.9258
716,-53.983,5838.9048
717,-189.296,2316.1699
718,-3.137,10337.0547
719,-300.709,9132.6133
720,-61.365,7448.6001
721,-139.34,2597.1409
722,-123.82,4046.438
723,-10.002,14620.373
724,-123.698,2483.0688
725,-283.633,9053.9756
726,-156.156,1575.447
727,-78.089,5742.6021
728,-38.354,7960.3066
729,-69.67,4009.3252
730,-114.784,2478.7083
731,-123.08,2738.0217
732,-184.225,6408.5645
733,-284.413,13760.6553
734,-189.06,4450.3691
735,-151.528,2030.8032
736,-228.471,5096.7515
737,-108.527,1391.251
738,-31.077,3096.312
739,-70.6,4834.9028
740,-191.301,6781.1372
741,-25.295,5250.6162
742,16.623,6858.6123
743,-123.519,1788.6471
744,-108.538,5282.8843
745,-138.984,1775.5096
746,-78.243,5457.7803
747,-254.745,10986.2979
748,-179.885,6649.7163
749,-316.243,13365.708
750,-175.78,1537.7318
751,-250.771,15997.6514
752,-115.504,2850.2202
753,-203.812,6758.4028
754,-84.863,2558.8655
755,-128.982,4569.8237
756,-108.48,2598.4597
757,49.549,12479.6465
758,-122.093,5245.5156
759,-281.155,7528.4771
760,-2.969,10766.9492
761,-234.096,2961.3435
762,-24.328,8494.916
763,-236.879,5573.064
764,-168.712,6767.3535
765,-113.484,1779.8765
766,-134.769,984.5518
767,-30.517,6800.9556
768,-205.617,6139.5698
769,-33.067,8326.9531
770,-189.71,6388.5093
771,-63.498,2877.1096
772,-40.545,7321.124
773,-48.162,9711.5596
774,-130.403,4258.312
775,-108.381,1684.4022
776,-55.077,3422.3108
777,12.487,10869.9443
778,-123.149,1065.9751
779,-25.674,5739.5376
780,-31.559,6644.269
781,-108.341,4765.9194
782,-213.353,8483.0098
783,-153.526,3920.6899
784,-93.141,1608.3455
785,-213.655,9826.8301
786,-70.388,4561.8989
787,-168.868,9518.8789
788,-47.052,5087.876
789,-23.52,6394.4209
790,-198.383,7496.603
791,34.063,4806.9893
792,-151.234,6106.1519
793,-287.093,17373.6836
794,-18.048,8990.5703
795,-138.669,3021.1001
796,-108.684,1156.2032
797,5.783,8964.7256
798,-184.635,3409.8928
799,-54.45,2224.9172
800,10.967,5526.1577
801,-235.921,8324.9443
802,-228.886,7291.7158
803,-55.725,1774.3756
804,-54.367,3103.1445
805,-286.974,12715.0029
806,-146.72,4875.8691
807,-33.068,8095.1353
808,-78.075,2480.1182
809,-146.704,2581.114
810,-33.048,8401.1533
811,-143.531,1071.6294
812,-225.573,5916.8892
813,-151.33,4091.4158
814,-216.745,5711.8579
815,11.7,6084.0728
816,-32.98,6839.7324
817,-144.415,2914.2651
818,-89.777,3160.0984
819,-108.455,3239.9216
820,-78.124,1268.7141
821,-166.18,2674.7266
822,5.483,9587.0186
823,-198.899,7020.1226
824,-124.027,2397.2869
825,-32.966,7405.6167
826,-249.629,11614.417
827,-138.946,3899.4172
828,-55.797,3616.5698
829,-153.388,822.4105
830,-153.5,3552.6379
831,-93.158,460.3325
832,-2.366,8466.1426
833,-45.087,7059.751
834,-144.761,7157.6953
835,-25.765,5419.3652
836,-128.858,4342.2202
837,-205.277,3609.7212
838,-108.063,1120.7043
839,-107.39,2444.25
840,-84.474,2469.437
841,-48.282,3494.5981
842,-55.209,6696.063
843,-108.01,9600.4551
844,-153.311,4963.022
845,-230.555,6560.8711
846,-130.573,5037.0581
847,-30.852,4572.9805
848,-300.292,18585.6562
849,-18.056,5978.6011
850,-93.753,1562.8776
851,-36.279,8479.6035
852,-63.246,2635.8484
853,-56.425,5426.6333
854,-70.468,7165.813
855,-401.726,26636.1133
856,-438.788,40430.293
857,-258.987,9260.0938
858,-243.136,10497.6768
859,-227.506,11395.0957
860,-280.099,8925.5508
861,-205.541,6307.793
862,-445.392,31282.2402
863,-169.462,1455.6759
864,-183.357,5938.1362
865,-204.828,4405.2705
866,-154.066,6725.127
867,-227.721,9941.4678
868,-308.373,11920.6523
869,-210.295,3230.7266
870,-220.203,4193.666
871,-285.954,7201.0776
872,-251.324,4283.9824
873,-189.658,1507.2072
874,-147.889,4680.0898
875,-214.637,6181.8687
876,-130.35,8303.6172
877,-63.552,5750.5967
878,-346.323,13570.7949
879,-379.739,6952.9893
880,-271.625,5116.2568
881,-136.573,8428.3828
882,-303.838,8013.646
883,-139.171,7348.6519
884,-493.33,20624.7578
885,-180.295,3507.2373
886,-423.7,13257.8232
887,-234.523,3325.9355
888,-334.133,3813.3538
889,-316.576,6237.9141
890,-375.623,4847.4941
891,-354.945,4249.4438
892,-333.704,4310.7368
893,-174.377,6424.874
894,-264.491,4807.5713
895,-154.903,11873.4102
896,-258.606,5889.6226
897,-174.922,6238.4326
898,-271.252,2627.7922
899,-300.397,2137.4868
900,-182.474,4209.1743
901,-369.319,4322.3564
902,-315.547,3462.7925
903,-264.435,2840.5999
904,-213.69,5190.3994
905,-159.351,5912.3477
906,-219.169,2057.801
907,-336.609,2337.2468
908,-183.376,5907.8486
909,-333.711,3088.4177
910,-274.437,3135.1045
911,-315.154,6143.709
912,-234.273,4168.9326
913,-332.438,7285.3301
914,-491.753,20696.1523
915,-258.977,4915.5288
916,-199.092,2413.1921
917,-295.071,7147.3804
918,-175.088,5588.0732
919,-301.683,1400.1117
920,-191.553,6906.9565
921,-745.05,67035.8203
922,-288.691,2445.0464
923,-244.359,5428.564
924,-274.319,2315.3088
925,-378.692,7149.1626
926,-416.527,18892.0332
927,-294.761,5074.0625
928,-293.887,3756.2871
929,-265.105,1816.4492
930,-272.041,10523.6826
931,-244.516,3633.6895
932,-369.691,9886.9443
933,-190.068,1146.3981
934,-276.585,3835.937
935,-145.498,9631.1221
936,-197.07,3680.708
937,-145.558,8131.061
938,-46.064,20567.3457
939,-54.003,10179.127
940,-229.213,4086.0432
941,-220.748,5399.5742
942,-409.572,7780.2827
943,-171.45,2143.416
944,-146.728,10038.8408
945,-204.24,4824.8989
946,-159.234,3654.4778
947,-279.639,2837.019
948,-273.689,5745.8066
949,-239.336,3269.0217
950,-190.349,3906.3416
951,-153.421,7890.6562
952,-258.794,5411.3345
953,-429.879,20024.6426
954,-259.329,7079.8442
955,-201.708,3866.8557
956,-443.913,14621.3916
957,-309.147,4882.1763
958,-123.514,8871.6992
959,-424.245,22141.1172
960,-256.537,1972.2386
961,-154.053,4468.9609
962,-282.047,5018.1724
963,-348.428,6530.8037
964,-333.902,5107.9468
965,-188.77,4372.1431
966,-228.7,3044.7698
967,-333.891,7127.6807
968,-101.053,8757.3154
969,-348.768,2370.8162
970,-409.557,4754.8594
971,-301.14,5298.2783
972,-47.173,13810.5635
973,-174.877,3314.7183
974,-240.972,1927.4022
975,-45.902,15360.2178
976,-280.962,8222.4727
977,-214.028,3959.0906
978,-153.988,7195.9819
979,-320.79,7298.4595
980,-348.635,4871.2246
981,-229.193,2134.6768
982,-198.747,3415.3142
983,-243.89,2644.769
984,-355.989,10076.2236
985,-229.053,5247.0234
986,-294.7,2604.5493
987,-384.339,6462.9565
988,-219.92,3662.5032
989,-96.403,10965.9717
990,-79.823,9244.3193
991,-589.908,37709.4414
992,-154.602,3879.209
993,-166.369,6180.9902
994,-240.237,3750.0503
995,-175.135,3435.9524
996,-308.786,5893.6685
997,-175.388,6902.9131
998,-99.634,5018.2178
999,-174.972,1929.8296
1000,-175.568,2864.0557
1001,-265.313,4752.2349
1002,-333.656,6845.3066
1003,-130.094,3167.1868
1004,-211.616,3132.9739
1005,-188.12,6185.4697
1006,-178.033,7831.2754
1007,-145.31,5139.4312
1008,-258.922,5415.7217
1009,-194.96,1373.9685
1010,-423.694,20701.7793
1011,-263.099,6380.3271
1012,-393.822,13148.8389
1013,-354.992,13171.5107
1014,-82.167,9039.4268
1015,-384.829,9331.6924
1016,-300.067,7985.6455
1017,-244.405,3290.5603
1018,-108.333,3028.3354
1019,-248.88,3612.3992
1020,-273.526,3556.5659
1021,-235.125,2466.2402
1022,-159.897,4373.8164
1023,-273.729,4356.4932
1024,-259.547,2304.1145
1025,-294.982,4055.4524
1026,-224.647,2416.2661
1027,-168.747,6411.5332
1028,-131.668,11212.0049
1029,-111.888,4925.937
1030,-229.111,2502.2705
1031,-285.008,2112.4998
1032,-246.679,3779.2607
1033,-40.466,13950.3652
1034,-91.92,10884.002
1035,-183.307,8143.9272
1036,-239.67,4060.502
1037,-233.386,3444.7039
1038,-415.212,9856.2549
1039,-249.542,848.7795
1040,-469.42,20747.8926
1041,-324.443,6983.6953
1042,-309.295,3595.4355
1043,-239.56,5991.4834
1044,-304.601,3593.1174
1045,-234.475,4562.04
1046,-274.242,3191.3589
1047,-221.21,1266.2244
1048,-100.423,6557.5586
1049,-274.316,6068.5786
1050,-153.568,8743.2705
1051,-326.614,3535.6167
1052,-79.414,15191.1836
1053,-75.099,9393.1885
1054,-158.676,4789.8193
1055,-314.808,3539.6321
1056,-390.848,8618.3838
1057,-333.92,2764.0583
1058,-501.409,13529.4004
1059,-95.015,8350.6523
1060,-106.097,6715.1929
1061,-149.926,4867.2383
1062,-303.771,2252.7205
1063,-228.759,6245.0713
1064,-355.381,7594.2812
1065,-225.019,4445.3984
1066,-409.383,8566.0459
1067,-228.83,3054.5239
1068,-339.497,3740.811
1069,-295.208,2144.5022
1070,-304.333,2717.8816
1071,-173.495,10636.9863
1072,-239.113,6601.5996
1073,-444.198,13866.6631
1074,-249.202,1987.3267
1075,-89.599,10579.2461
1076,-120.949,9941.874
1077,-286.109,4846.9077
1078,-183.955,2807.7646
1079,-250.18,3346.1609
1080,-45.251,19630.3125
1081,-61.921,11405.8008
