step,episode,ep_return,epsilon
20233,263,-420.5920,0.9359
20319,264,4.9800,0.9357
20384,265,18.1810,0.9355
20499,266,-131.4130,0.9351
20557,267,-141.8300,0.9349
20624,268,-14.5960,0.9347
20699,269,-164.9720,0.9345
20760,270,-159.6580,0.9343
20866,271,185.9590,0.9339
20928,272,-679.7200,0.9337
20994,273,-114.9940,0.9335
21068,274,-500.5780,0.9333
21140,275,-287.2400,0.9331
21241,276,200.1350,0.9327
21322,277,-19.9430,0.9325
21368,278,-811.3360,0.9323
21431,279,-174.7360,0.9321
21498,280,-56.1910,0.9319
21551,281,-477.8180,0.9318
21601,282,-481.7580,0.9316
21683,283,-431.7030,0.9313
21748,284,-91.7620,0.9311
21810,285,-238.5180,0.9309
21881,286,-182.5290,0.9307
21939,287,-497.8380,0.9305
21998,288,-162.6710,0.9303
22062,289,-221.2220,0.9301
22117,290,-154.2030,0.9300
22172,291,-160.8630,0.9298
22238,292,-181.2560,0.9296
22310,293,-273.6220,0.9294
22361,294,-319.7890,0.9292
22429,295,-35.8250,0.9290
22490,296,-240.9960,0.9288
22554,297,-18.8340,0.9286
22603,298,-641.5290,0.9284
22687,299,-80.4780,0.9282
22783,300,144.6300,0.9279
22872,301,-353.9940,0.9276
22955,302,15.3860,0.9273
23018,303,-85.6830,0.9271
23070,304,-145.0840,0.9269
23136,305,-283.5960,0.9267
23201,306,-403.3170,0.9265
23300,307,-130.2630,0.9262
23384,308,-296.0890,0.9260
23447,309,-237.2750,0.9258
23510,310,-472.6420,0.9256
23581,311,-522.8900,0.9253
23640,312,-81.9100,0.9251
23700,313,-265.8700,0.9250
23761,314,-158.1750,0.9248
23818,315,-232.1520,0.9246
23923,316,-309.9340,0.9242
24016,317,50.5470,0.9240
24085,318,-18.8890,0.9237
24176,319,-7.2080,0.9234
24222,320,-90.3520,0.9233
24278,321,-142.7130,0.9231
24348,322,-101.6220,0.9229
24428,323,-323.9990,0.9226
24501,324,-248.7720,0.9224
24560,325,-247.8370,0.9222
24619,326,-274.8520,0.9220
24695,327,-520.2720,0.9218
24784,328,68.8100,0.9215
24861,329,165.9290,0.9213
24955,330,-17.9300,0.9210
25029,331,-155.9530,0.9207
25100,332,-152.5030,0.9205
25153,333,-246.7540,0.9204
25232,334,-279.9150,0.9201
25306,335,-317.8070,0.9199
25393,336,-385.7690,0.9196
25469,337,-242.1020,0.9194
25548,338,-258.5990,0.9191
25645,339,-216.0100,0.9188
25715,340,-531.6240,0.9186
25776,341,-92.0240,0.9184
25836,342,-219.9530,0.9182
25911,343,-263.9300,0.9180
25972,344,-400.6150,0.9178
26034,345,-469.9100,0.9176
26115,346,-736.7390,0.9173
26165,347,-390.5130,0.9171
26261,348,8.9260,0.9168
26364,349,-813.1080,0.9165
26420,350,-403.3890,0.9163
26466,351,-88.7620,0.9162
26517,352,-265.0240,0.9160
26587,353,-62.7140,0.9158
26670,354,-98.9770,0.9155
26741,355,-305.0040,0.9153
26832,356,21.5220,0.9150
26914,357,-150.9090,0.9148
26978,358,-247.1540,0.9146
27067,359,22.8290,0.9143
27140,360,-32.4610,0.9141
27227,361,-68.5440,0.9138
27281,362,-351.4470,0.9136
27345,363,-336.0910,0.9134
27404,364,-463.8060,0.9132
27464,365,-129.8120,0.9130
27563,366,-31.8930,0.9127
27628,367,-184.1610,0.9125
27703,368,-339.2930,0.9123
27757,369,-225.7160,0.9121
27809,370,-235.5630,0.9119
27881,371,-89.9610,0.9117
27948,372,-102.1470,0.9115
28014,373,-66.7060,0.9113
28067,374,-129.5930,0.9111
28153,375,-36.0070,0.9109
28253,376,-568.4470,0.9105
28355,377,-170.2290,0.9102
28430,378,-81.2390,0.9100
28502,379,-193.4880,0.9097
28589,380,99.9440,0.9095
28699,381,101.3130,0.9091
28773,382,-242.0090,0.9089
28856,383,-370.5050,0.9086
28918,384,-26.5780,0.9084
28986,385,-402.3350,0.9082
29056,386,-56.4230,0.9080
29141,387,-184.0420,0.9077
29211,388,-290.6470,0.9075
29263,389,-388.0760,0.9073
29332,390,49.8060,0.9071
29402,391,-139.9780,0.9069
29499,392,-409.8150,0.9066
29569,393,-262.7640,0.9064
29652,394,-152.4980,0.9061
29706,395,-64.2910,0.9059
29760,396,-225.9890,0.9058
29809,397,-190.7490,0.9056
29893,398,88.1580,0.9053
29981,399,-73.9580,0.9051
30044,400,-352.9130,0.9049
30148,401,-713.1610,0.9045
30218,402,-218.8600,0.9043
30309,403,-515.9070,0.9040
30369,404,-135.9600,0.9038
30425,405,-105.0000,0.9037
30492,406,-558.4980,0.9034
30559,407,-90.6990,0.9032
30622,408,-213.2610,0.9030
30689,409,-358.4460,0.9028
30798,410,-26.7480,0.9025
30856,411,-386.0860,0.9023
30939,412,112.9090,0.9020
31022,413,-213.8380,0.9018
31076,414,-215.7230,0.9016
31143,415,-549.6000,0.9014
31243,416,-315.5620,0.9011
31302,417,-191.5880,0.9009
31365,418,-111.8630,0.9007
31450,419,-205.9740,0.9004
31520,420,-346.9520,0.9002
31586,421,-124.5350,0.9000
31656,422,-334.1940,0.8998
31725,423,-117.5400,0.8995
31826,424,-158.9660,0.8992
31898,425,-345.5510,0.8990
31963,426,-106.7330,0.8988
32025,427,-341.3820,0.8986
32132,428,-35.3210,0.8983
32230,429,-423.6440,0.8979
32300,430,-339.8130,0.8977
32381,431,-22.9410,0.8975
32431,432,-356.5920,0.8973
32512,433,84.4730,0.8970
32585,434,2.7350,0.8968
32657,435,-62.6300,0.8966
32720,436,-161.1100,0.8964
32792,437,-149.7560,0.8962
32853,438,-23.2480,0.8960
32931,439,-546.2820,0.8957
32990,440,-412.4130,0.8955
33069,441,-95.5570,0.8953
33144,442,-203.0430,0.8950
33228,443,-28.1220,0.8948
33286,444,-181.5820,0.8946
33355,445,-582.2190,0.8944
33418,446,-371.9550,0.8942
33486,447,-262.0520,0.8940
33547,448,-234.8320,0.8938
33624,449,108.3020,0.8935
33714,450,-789.8740,0.8932
33819,451,-207.5480,0.8929
33868,452,-244.3230,0.8928
33946,453,-368.6980,0.8925
34012,454,-338.4070,0.8923
34086,455,-594.5470,0.8921
34161,456,56.8370,0.8918
34237,457,-90.1500,0.8916
34323,458,-158.6780,0.8913
34401,459,-221.6690,0.8911
34470,460,-378.2220,0.8908
34537,461,-190.3990,0.8906
34606,462,-35.3270,0.8904
34659,463,-60.4490,0.8902
34709,464,-181.2690,0.8901
34762,465,-305.2030,0.8899
34834,466,-543.1510,0.8897
34884,467,-180.7640,0.8895
34949,468,-65.3060,0.8893
35022,469,-100.8940,0.8891
35103,470,-163.4710,0.8888
35161,471,-339.4790,0.8887
35247,472,-7.2520,0.8884
35324,473,-10.7710,0.8881
35369,474,-272.4400,0.8880
35465,475,-22.8490,0.8877
35517,476,-69.5560,0.8875
35575,477,-281.4880,0.8873
35638,478,-35.7220,0.8871
35712,479,-477.5880,0.8869
35796,480,-176.9030,0.8866
35849,481,-262.6100,0.8865
35915,482,-452.5640,0.8863
35971,483,-330.2400,0.8861
36038,484,-21.2710,0.8859
36112,485,-236.9270,0.8856
36196,486,-730.3330,0.8854
36273,487,-676.2950,0.8851
36337,488,-354.9560,0.8849
36421,489,-226.1610,0.8847
36520,490,-258.4630,0.8844
36587,491,-131.7790,0.8841
36653,492,-722.7030,0.8839
36732,493,-334.6170,0.8837
36778,494,-190.1470,0.8835
36861,495,-261.8460,0.8833
36941,496,-250.1630,0.8830
37025,497,-165.3380,0.8828
37071,498,-123.8000,0.8826
37178,499,-239.4410,0.8823
37244,500,-206.6030,0.8821
37337,501,-240.3030,0.8818
37420,502,-218.1080,0.8815
37486,503,-392.1750,0.8813
37565,504,-8.2940,0.8810
37642,505,-511.0930,0.8808
37719,506,-102.5140,0.8806
37774,507,-682.7520,0.8804
37851,508,-74.0720,0.8801
37927,509,-84.9760,0.8799
38002,510,-14.6690,0.8797
38090,511,-137.9940,0.8794
38165,512,-49.1460,0.8791
38236,513,-211.2670,0.8789
38321,514,-12.2120,0.8787
38374,515,-487.5400,0.8785
38429,516,-56.0720,0.8783
38484,517,-260.2090,0.8781
38558,518,-190.2370,0.8779
38626,519,-62.6920,0.8777
38696,520,-503.7850,0.8775
38753,521,-656.0740,0.8773
38840,522,-300.7660,0.8770
38888,523,-195.3110,0.8769
38947,524,-205.9470,0.8767
39004,525,-797.5960,0.8765
39097,526,-146.0360,0.8762
39174,527,-298.0330,0.8760
39232,528,-446.1160,0.8758
39302,529,-13.0840,0.8755
39376,530,-287.3040,0.8753
39459,531,61.8400,0.8750
39520,532,-24.6860,0.8749
39595,533,-22.1810,0.8746
39664,534,-416.8660,0.8744
39732,535,-174.9340,0.8742
39817,536,-33.2190,0.8739
39903,537,-21.0080,0.8736
39984,538,-191.0360,0.8734
40054,539,-594.0160,0.8732
40128,540,-34.9130,0.8729
40221,541,-403.3520,0.8726
40306,542,-299.5970,0.8724
40380,543,-187.1420,0.8721
40445,544,-60.7430,0.8719
40502,545,-347.8770,0.8717
40566,546,-0.3250,0.8715
40647,547,-491.8450,0.8713
40710,548,-723.9110,0.8711
40772,549,-216.1790,0.8709
40834,550,-366.6980,0.8707
40886,551,-74.5410,0.8705
40960,552,-238.8260,0.8703
41053,553,-162.0810,0.8700
41133,554,-282.6870,0.8697
41196,555,-317.5240,0.8695
41263,556,-570.1020,0.8693
41313,557,-232.4200,0.8692
41382,558,-29.7080,0.8690
41466,559,-130.5160,0.8687
41568,560,81.3830,0.8684
41660,561,-394.7890,0.8681
41719,562,-451.9950,0.8679
41778,563,-534.5680,0.8677
41853,564,-201.4770,0.8675
41890,565,-158.7650,0.8674
41955,566,-106.6830,0.8671
42006,567,-64.4200,0.8670
42088,568,-98.5450,0.8667
42161,569,-382.0100,0.8665
42240,570,-194.0660,0.8662
42311,571,-119.7150,0.8660
42387,572,-293.7570,0.8658
42466,573,-430.3940,0.8655
42548,574,-258.2610,0.8653
42611,575,-281.2950,0.8651
42673,576,-44.5420,0.8649
42738,577,-229.8770,0.8647
42808,578,-106.8100,0.8644
42916,579,55.4740,0.8641
43011,580,-48.8820,0.8638
43099,581,160.9440,0.8635
43159,582,-78.2270,0.8633
43256,583,-155.8450,0.8630
43332,584,-97.1840,0.8628
43458,585,-271.2540,0.8624
43501,586,-199.8150,0.8622
43559,587,-279.2310,0.8621
43639,588,-437.8410,0.8618
43699,589,-250.9730,0.8616
43774,590,-234.4910,0.8614
43864,591,-160.6140,0.8611
43924,592,-221.6350,0.8609
44010,593,-321.5510,0.8606
44094,594,-185.9590,0.8604
44177,595,-233.7360,0.8601
44234,596,-70.9120,0.8599
44296,597,-315.2720,0.8597
44353,598,-169.6800,0.8596
44419,599,-114.7120,0.8593
44542,600,-140.6270,0.8590
44611,601,-219.9270,0.8587
44678,602,-459.6250,0.8585
44737,603,-467.3400,0.8583
44797,604,-191.1540,0.8581
44877,605,-114.9930,0.8579
44962,606,-88.3980,0.8576
45049,607,-4.1110,0.8573
45132,608,-143.8560,0.8571
45197,609,-62.9200,0.8569
45261,610,-676.0680,0.8567
45327,611,-598.3030,0.8565
45387,612,-235.7740,0.8563
45453,613,-468.6670,0.8561
45513,614,80.9850,0.8559
45570,615,-461.1330,0.8557
45641,616,-163.6200,0.8555
45734,617,144.9080,0.8552
45800,618,-370.4620,0.8550
45853,619,-243.6360,0.8548
45920,620,-197.1410,0.8546
45988,621,-147.0350,0.8544
46076,622,126.3110,0.8541
46132,623,-90.8000,0.8539
46201,624,-225.7220,0.8537
46270,625,-171.9700,0.8535
46354,626,-350.1770,0.8532
46429,627,-515.8090,0.8530
46541,628,-121.0280,0.8526
46627,629,-310.0790,0.8524
46726,630,-19.1600,0.8520
46777,631,-292.4360,0.8519
46862,632,-15.4440,0.8516
46928,633,-344.6380,0.8514
46993,634,-181.7560,0.8512
47068,635,-141.9170,0.8510
47143,636,-124.0350,0.8507
47220,637,-677.6840,0.8505
47301,638,-206.4910,0.8502
47380,639,7.5040,0.8500
47456,640,-367.4830,0.8497
47502,641,-164.8760,0.8496
47602,642,-267.2550,0.8493
47658,643,-119.9300,0.8491
47751,644,-421.7340,0.8488
47822,645,-297.4340,0.8486
47893,646,-85.2760,0.8483
47977,647,-210.4110,0.8481
48051,648,71.5780,0.8478
48101,649,-128.7370,0.8477
48182,650,-131.4160,0.8474
48280,651,9.5630,0.8471
48341,652,-143.9680,0.8469
48416,653,-189.8640,0.8467
48502,654,-195.8530,0.8464
48570,655,-664.4350,0.8462
48653,656,-97.3350,0.8459
48745,657,-33.6440,0.8456
48813,658,-221.5060,0.8454
48937,659,105.6450,0.8450
49009,660,-152.2990,0.8448
49068,661,-199.3940,0.8446
49135,662,-361.2850,0.8444
49200,663,-157.9720,0.8442
49286,664,-475.3040,0.8439
49375,665,-184.6970,0.8436
49441,666,-288.4700,0.8434
49513,667,-292.9730,0.8432
49579,668,-192.4300,0.8430
49648,669,-791.1510,0.8428
49743,670,-350.8370,0.8425
49810,671,-652.9790,0.8423
49886,672,-70.6620,0.8420
49980,673,-478.0320,0.8417
50051,674,-256.3350,0.8415
50124,675,-276.8510,0.8413
50211,676,-215.1210,0.8410
50345,677,197.5290,0.8406
50406,678,-295.9980,0.8404
50476,679,-71.0110,0.8402
50552,680,-51.6550,0.8399
50643,681,140.6950,0.8396
50706,682,-25.7930,0.8394
50758,683,-778.5440,0.8393
50829,684,-256.9690,0.8390
50944,685,19.7010,0.8387
51010,686,-522.2280,0.8385
51086,687,-288.6910,0.8382
51208,688,96.2020,0.8378
51277,689,-212.4360,0.8376
51368,690,-287.2430,0.8373
51432,691,-218.1880,0.8371
51509,692,-237.4770,0.8369
51585,693,-49.8450,0.8367
51644,694,-643.7410,0.8365
51735,695,5.9650,0.8362
51818,696,-117.5200,0.8359
51919,697,-175.3900,0.8356
51999,698,-230.7150,0.8353
52101,699,153.0340,0.8350
52209,700,-152.7120,0.8347
52275,701,-339.3960,0.8345
52360,702,-721.9420,0.8342
52453,703,-277.7860,0.8339
52541,704,-272.3070,0.8336
52613,705,116.7950,0.8334
52702,706,-199.2840,0.8331
52794,707,82.5190,0.8328
52874,708,-458.9390,0.8326
52950,709,-137.2170,0.8323
53009,710,-385.0750,0.8321
53076,711,-865.8780,0.8319
53144,712,-314.4270,0.8317
53227,713,-46.9450,0.8315
53295,714,-128.4410,0.8312
53392,715,-581.8550,0.8309
53472,716,-356.0790,0.8307
53538,717,-144.1790,0.8305
53648,718,-80.1190,0.8301
53718,719,-203.9830,0.8299
53769,720,-180.5770,0.8297
53856,721,-83.5230,0.8295
53948,722,-198.5950,0.8292
54043,723,65.9050,0.8289
54123,724,-299.4030,0.8286
54173,725,-282.3700,0.8285
54256,726,-378.5680,0.8282
54338,727,-728.3330,0.8279
54433,728,-374.8580,0.8276
54510,729,-220.4060,0.8274
54634,730,-4.7200,0.8270
54699,731,-546.1100,0.8268
54784,732,-206.9250,0.8265
54859,733,-342.5320,0.8263
54948,734,-300.4060,0.8260
55061,735,-288.6160,0.8256
55138,736,-396.0980,0.8254
55226,737,-507.9960,0.8251
55330,738,-2.3960,0.8248
55405,739,-174.4610,0.8246
55521,740,169.5880,0.8242
55591,741,-191.3250,0.8240
55695,742,14.4700,0.8236
55793,743,69.0920,0.8233
55885,744,-211.7180,0.8230
55952,745,-466.6010,0.8228
56034,746,-212.5410,0.8226
56123,747,47.9600,0.8223
56210,748,-133.1040,0.8220
56321,749,89.0800,0.8217
56408,750,-237.4900,0.8214
56537,751,-366.0610,0.8210
56624,752,-208.8030,0.8207
56695,753,-183.8770,0.8205
56808,754,-90.6180,0.8201
56923,755,-713.2510,0.8197
56994,756,-422.3820,0.8195
57107,757,-211.1750,0.8192
57169,758,-256.8740,0.8190
57248,759,-113.3030,0.8187
57330,760,-178.8520,0.8185
57405,761,-184.0280,0.8182
57520,762,121.3970,0.8179
57613,763,57.0060,0.8176
57713,764,50.1970,0.8172
57808,765,-299.0930,0.8169
57880,766,-352.7460,0.8167
57946,767,-249.1740,0.8165
58061,768,-801.8910,0.8161
58173,769,-7.7830,0.8158
58236,770,-524.3780,0.8156
58310,771,-251.2000,0.8154
58405,772,-97.0850,0.8151
58492,773,-404.6570,0.8148
58569,774,-1016.7760,0.8145
58655,775,-505.8500,0.8143
58719,776,-25.3620,0.8141
58827,777,-301.1720,0.8137
58901,778,-253.0900,0.8135
58983,779,-196.5990,0.8132
59118,780,-571.7210,0.8128
59177,781,-318.9910,0.8126
59258,782,-170.1790,0.8124
59335,783,-309.3400,0.8121
59437,784,-391.8590,0.8118
59540,785,-852.8340,0.8115
59622,786,-281.3730,0.8112
59710,787,205.5140,0.8109
59807,788,-403.8850,0.8106
59886,789,39.1990,0.8104
59945,790,-288.6790,0.8102
60031,791,-191.9420,0.8099
60164,792,-70.4070,0.8095
60269,793,3.7740,0.8092
60382,794,-121.0220,0.8088
60478,795,-433.5840,0.8085
60562,796,-36.2420,0.8082
60629,797,-1067.7010,0.8080
60731,798,-201.8200,0.8077
60798,799,-196.6260,0.8075
60909,800,-148.5610,0.8071
60980,801,-83.4180,0.8069
61063,802,-112.8100,0.8066
61172,803,-140.1120,0.8063
61261,804,-208.9100,0.8060
61369,805,-118.9270,0.8057
61449,806,-474.4950,0.8054
61547,807,-370.5270,0.8051
61636,808,63.8090,0.8048
61722,809,-239.4020,0.8046
61859,810,-295.0320,0.8041
61941,811,-513.1280,0.8039
62020,812,-1.9090,0.8036
62086,813,-631.7080,0.8034
62210,814,202.2660,0.8030
62347,815,-129.2990,0.8026
62457,816,-172.2170,0.8022
62539,817,-49.0570,0.8020
62613,818,-605.8350,0.8017
62689,819,-324.5200,0.8015
62765,820,-111.0500,0.8012
62871,821,-405.6140,0.8009
62951,822,-188.2300,0.8007
63080,823,-17.2470,0.8002
63189,824,-20.7850,0.7999
63300,825,-394.6560,0.7996
63466,826,-62.4080,0.7990
63571,827,-892.1150,0.7987
63635,828,-369.1920,0.7985
63755,829,-303.8450,0.7981
63847,830,-356.6610,0.7978
63963,831,-110.9780,0.7975
64094,832,-489.4920,0.7970
64213,833,-57.0960,0.7967
64277,834,-406.7070,0.7965
64382,835,-490.8450,0.7961
64457,836,-220.8300,0.7959
64577,837,-225.3110,0.7955
64699,838,-449.7900,0.7951
64801,839,-273.9870,0.7948
64897,840,-44.0770,0.7945
64988,841,-119.2300,0.7942
65128,842,-140.3880,0.7938
65246,843,-90.4570,0.7934
65331,844,-500.5420,0.7931
65425,845,-482.7520,0.7928
65513,846,-691.8390,0.7925
65630,847,-16.4480,0.7922
65803,848,130.1180,0.7916
65891,849,-34.4180,0.7913
66009,850,-70.4760,0.7910
66061,851,-407.1040,0.7908
66180,852,-36.1500,0.7904
66333,853,135.5260,0.7899
66445,854,-180.5310,0.7896
66549,855,-678.9420,0.7893
66646,856,-562.8500,0.7890
66760,857,-260.0490,0.7886
66896,858,-199.0930,0.7882
67006,859,-303.2520,0.7878
67111,860,-186.1890,0.7875
67185,861,-590.1100,0.7873
67303,862,-101.0380,0.7869
67436,863,-179.0150,0.7865
67564,864,-518.1550,0.7861
67646,865,-388.1180,0.7858
67790,866,-232.4760,0.7853
67916,867,-123.2060,0.7849
68020,868,-259.5390,0.7846
68153,869,-224.3860,0.7842
68248,870,-176.0250,0.7839
68390,871,-322.0620,0.7834
68472,872,-355.3840,0.7832
68609,873,-165.4720,0.7827
68707,874,-221.4690,0.7824
68832,875,13.1510,0.7820
68955,876,-184.3250,0.7816
69053,877,-247.2110,0.7813
69132,878,-702.2150,0.7811
69232,879,-454.2720,0.7808
