episode,return,loss
555,-60.682,12431.2705
556,-764.26,190508.3281
557,-1335.822,485520.5312
558,-235.932,43919.2148
559,-402.313,70391.4062
560,-135.704,15361.1406
561,-356.914,70466.0
562,-88.827,24291.875
563,-641.177,134174.9531
564,-287.985,35956.6484
565,-365.152,66858.5938
566,-472.077,88494.0781
567,-384.254,64325.5469
568,-277.09,40367.625
569,-343.545,49130.9375
570,-601.612,139366.75
571,-910.252,201715.625
572,-728.516,142286.7344
573,-872.443,178525.0938
574,-337.754,52035.2891
575,-442.49,73682.9141
576,-322.568,53335.25
577,-379.443,68937.9609
578,-831.759,176938.0312
579,-492.657,88898.8281
580,-184.129,23472.3027
581,-7.597,25932.4395
582,-1223.544,371084.125
583,-456.59,74928.4375
584,-323.44,57858.8867
585,-334.346,49272.2773
586,-394.848,46782.3125
587,-638.697,140004.5625
588,-405.695,64227.582
589,-3.028,8506.4082
590,291.872,22296.0371
591,-346.233,59354.5117
592,-57.584,14954.8262
593,-99.537,26484.5801
594,-72.318,14185.0342
595,-569.059,111606.8281
596,-655.14,140908.9844
597,-242.975,41511.543
598,52.272,14381.9619
599,-552.915,107418.4688
600,-204.779,38821.0508
601,-495.421,111207.625
602,-351.317,57264.6328
603,156.295,10677.8984
604,-7.697,18555.0684
605,-288.231,45476.0117
606,-1036.151,272803.0625
607,15.607,13388.0234
608,-194.511,33577.75
609,-205.906,36221.4844
610,-610.351,118610.4531
611,-402.654,74467.7734
612,-209.022,25732.3242
613,-176.127,26610.0488
614,-706.805,181079.875
615,-167.438,31296.5234
616,-39.186,20602.3887
617,-241.745,36344.8164
618,-675.942,149702.0156
619,-193.661,39570.6367
620,-293.267,43729.1719
621,41.806,14823.0967
622,-98.342,20266.0059
623,-745.947,179106.4688
624,-274.032,40102.8633
625,-601.062,104740.0469
626,-125.74,26164.8477
627,-256.495,51667.1094
628,-153.607,23186.1914
629,-544.829,129538.4531
630,-117.881,16746.7812
631,-460.316,78530.2266
632,-282.823,46109.8789
633,-229.976,36458.9492
634,-443.472,74077.3047
635,-205.256,29047.7012
636,-331.684,50440.8242
637,-932.537,223273.8438
638,-739.204,166258.7656
639,-243.246,38617.4414
640,-317.055,53681.2656
641,-291.96,39302.3711
642,-151.342,20087.502
643,-597.102,106764.2344
644,-129.19,22996.4648
645,-555.215,104030.0
646,-448.941,86538.7188
647,-878.282,198489.6406
648,-477.057,82486.5078
649,-413.872,71620.7422
650,-604.872,118111.7734
651,17.467,19796.8242
652,-683.073,137950.6406
653,-131.603,36243.5586
654,-589.529,107810.6328
655,-288.71,47913.2852
656,-306.752,52240.9844
657,-82.78,25208.8613
658,-157.478,22552.6777
659,-144.097,21884.1426
660,-108.04,26830.332
661,93.411,5467.5986
662,-349.928,73286.4453
663,-265.884,43618.7305
664,-230.59,44819.4375
665,-183.797,25736.752
666,-917.38,272538.4688
667,-309.979,48850.0156
668,-103.066,19046.7285
669,-293.987,53518.9922
670,93.779,15224.3252
671,-259.528,42013.8906
672,-276.103,45290.418
673,-96.446,22353.6348
674,-264.684,44774.5898
675,-280.518,46390.3672
676,-118.722,27160.1211
677,-205.154,32783.125
678,-293.519,58146.9844
679,-345.467,42194.2656
680,-314.142,52375.0469
681,-473.585,83082.1406
682,-287.0,45412.2852
683,141.843,19974.6914
684,-73.269,36814.4219
685,-188.789,32778.2344
686,-294.592,47386.5703
687,-131.665,23936.2988
688,-253.654,45028.7734
689,-509.958,110141.9141
690,-299.669,48388.7656
691,-672.383,148375.9219
692,-11.664,13126.958
693,-256.678,52129.2969
694,-200.549,30700.666
695,-356.274,68637.7031
696,-114.056,22938.1719
697,-733.373,153933.3125
698,-627.843,123654.9766
699,12.601,16613.2188
700,39.956,19061.7363
701,28.328,29335.543
702,-1017.823,253058.9531
703,-289.686,49770.5898
704,-302.957,42600.9688
705,-57.222,15653.1094
706,-72.878,23148.8398
707,-319.756,52944.3047
708,-635.191,136410.5938
709,-487.156,88059.4219
710,190.459,12791.2344
711,-699.395,146036.8125
712,-455.21,83361.0
713,-427.092,71352.2422
714,-160.315,23637.3145
715,-92.773,17836.916
716,-343.38,58015.043
717,-256.499,51455.8672
718,-235.275,35875.8516
719,-337.973,45679.8867
720,-328.09,67873.7344
721,-177.169,34275.2031
722,115.992,8052.6479
723,-506.327,84680.6484
724,-450.684,77386.6953
725,-73.4,21496.0859
726,-53.674,15065.2432
727,-497.183,86537.4766
728,-622.862,123832.5156
729,179.794,22887.3359
730,-1392.678,455177.0625
731,-101.641,12582.7861
732,-680.258,152767.4062
733,-264.508,42874.1328
734,-199.819,26537.9395
735,-134.413,19400.1797
736,-501.588,88127.4141
737,-253.99,42390.4609
738,-277.551,25727.1172
739,-334.053,69834.5469
740,-585.969,123535.4688
741,-180.224,28683.166
742,-289.612,45900.7109
743,-349.748,56139.9297
744,-359.175,56058.0195
745,-405.647,80550.5703
746,-422.778,83648.2969
747,-569.921,124426.6562
748,-231.086,42317.5273
749,-431.077,59693.8359
750,-393.648,55040.2891
751,-702.329,171001.4531
752,-182.354,23348.7754
753,-235.588,32690.3398
754,-119.213,19659.3184
755,-687.176,149801.2031
756,-329.532,47995.832
757,-147.346,30370.0957
758,54.352,11973.3027
759,-178.736,26006.3574
760,-346.844,54502.8711
761,-419.421,61117.8438
762,-382.838,67264.7578
763,-296.533,56275.7109
764,-724.79,152452.3281
765,-336.268,42891.9062
766,-384.021,47476.1875
767,-181.215,43765.3516
768,-324.58,48346.2305
769,-541.647,102076.9609
770,-487.425,86527.5625
771,-584.031,123783.3594
772,21.823,30071.5137
773,-246.201,36778.0391
774,-226.023,33660.5742
775,-86.141,23113.207
776,-159.55,36393.1055
777,228.689,24274.6602
778,-1067.853,257841.6562
779,-193.166,22688.0469
780,-424.708,67445.9453
781,-404.32,67457.7578
782,-715.201,171183.0312
783,-471.967,82173.7734
784,-1079.549,267721.4375
785,-461.11,92160.3828
786,-467.786,95488.5391
787,81.056,23112.123
788,138.971,21817.1387
789,-518.974,98772.2344
790,-474.787,83598.3594
791,-88.646,16871.041
792,-390.257,68761.3594
793,-377.772,58931.6602
794,-176.07,23508.3379
795,-597.069,108298.1641
796,-314.02,50298.1367
797,-337.856,60490.418
798,-8.978,13466.6162
799,-103.676,13861.4629
800,-160.3,25475.3652
801,84.198,15604.0049
802,-650.093,103274.8047
803,-478.54,72974.3906
804,-87.257,22638.459
805,-344.422,59301.8828
806,-104.062,29685.5078
807,-513.676,99273.1406
808,-439.775,60328.5664
809,-293.41,38163.1523
810,-244.751,38112.2969
811,-751.668,167869.2969
812,-187.682,22622.0078
813,-394.039,76182.9844
814,-82.736,19763.6035
815,-320.32,46698.9805
816,-840.161,208996.6875
817,-454.031,78545.5156
818,100.095,9922.6328
819,-676.063,126801.0859
820,-273.302,39838.4766
821,-137.66,19820.8047
822,-369.472,60655.6562
823,-430.703,61049.5117
824,-459.131,73100.4297
825,-592.525,127262.0547
826,-188.477,27798.998
827,-369.559,69091.8438
828,-147.133,36418.8789
829,-240.898,33723.3828
830,-2.739,15851.5996
831,-312.549,44769.7109
832,50.362,22536.6445
833,30.133,10510.2852
834,-123.565,34621.375
835,53.448,15819.2578
836,-367.015,57021.5586
837,-8.313,16234.3262
838,-191.366,26327.7656
839,-733.313,161830.1406
840,-339.556,63173.0586
841,-311.604,47515.3984
842,13.718,13047.5303
843,-341.613,56358.7422
844,-264.479,37182.1133
845,-524.245,99542.2266
846,-204.146,31451.2656
847,-126.756,28101.1621
848,-436.34,60716.7188
849,-558.277,100017.1094
850,-7.502,9089.3135
851,19.611,36660.375
852,-924.892,235114.5469
853,-216.223,35684.0
854,222.535,33317.8398
855,-200.214,49024.4961
856,-286.528,37359.8203
857,-486.287,73100.7031
858,-1015.234,238092.9688
859,-312.936,43078.5469
860,-299.992,36684.5938
861,-270.78,30343.3262
862,-28.972,18014.5254
863,-170.423,22739.7812
864,-1161.783,250031.0312
865,-677.268,107319.8594
866,-317.915,60383.6836
867,-289.991,50057.582
868,-134.969,42617.4453
869,-282.813,63539.6641
870,68.954,35032.6719
871,-197.02,22182.6348
872,-917.85,200890.9531
873,-205.541,38764.4102
874,-192.779,28655.0742
875,-362.483,68723.2578
876,-545.216,106975.3594
877,-462.687,63436.9219
878,-1002.91,246523.2031
879,-270.41,29212.0488
880,-378.878,59482.6211
881,-103.796,43944.1836
882,-422.643,80822.9062
883,-90.035,17759.2012
884,-166.088,28313.7695
885,-299.293,33024.0156
886,-255.7,31621.1113
887,-297.62,41303.6797
888,-469.698,73338.7422
889,-174.207,20307.8262
890,53.908,17471.1309
891,-422.788,62373.3711
892,-741.686,129283.5156
893,102.799,22157.377
894,-442.022,68952.0703
895,110.45,17551.2422
896,-287.341,43570.3711
897,-62.632,15925.5479
898,-392.53,64312.6133
899,-250.908,26688.8105
900,358.961,18536.7383
901,-530.955,77201.0156
902,-515.483,93500.1328
903,-512.321,69460.3516
904,-400.571,57512.1133
905,-461.228,71666.4297
906,-253.842,47371.8906
907,-121.712,15547.2178
908,-682.851,122681.6562
909,-608.672,129736.0234
910,-361.663,57734.1719
911,-557.569,88694.4766
912,-223.902,28008.3438
913,-420.387,71142.2109
914,-302.631,46532.9492
915,-236.402,32191.4785
916,-206.691,28588.8457
917,-1215.97,355003.0
918,-342.768,50844.5898
919,-277.504,40948.2656
920,-96.086,23963.0195
921,-76.754,19832.9082
922,-618.424,73493.7891
923,-48.359,16958.1875
924,-181.733,27170.3223
925,-1075.818,276623.6875
926,-161.2,24709.7773
927,-440.744,69202.7188
928,-352.28,53907.543
929,-543.908,92740.6797
930,-193.151,32979.0703
931,-499.981,79822.8281
932,-132.302,21189.5938
933,-96.778,33423.2266
934,-1311.659,368766.5312
935,-433.894,74561.7656
936,-648.909,102956.7344
937,-202.668,38177.8789
938,-101.026,21611.4941
939,-423.733,64370.2227
940,-1043.97,259236.9688
941,-457.541,73526.5859
942,-49.725,14557.5576
943,-625.566,95795.1562
944,-503.414,84279.0078
945,-375.616,57221.168
946,-285.502,44973.4023
947,-819.278,136151.1562
948,-228.781,26471.5117
949,-1012.654,222805.2812
950,-395.981,70046.125
951,-318.612,49197.6094
952,-84.579,16460.0918
953,-649.278,140087.7031
954,-526.596,98068.0
955,-176.759,26079.4922
956,-397.037,53666.7227
957,-20.185,12523.5117
958,-319.699,50397.1133
959,-365.419,48136.5898
960,51.385,11617.6621
961,-1070.806,290116.5312
962,-495.692,78977.75
963,-371.81,62463.6445
964,-160.268,16044.9609
965,-469.607,59071.7227
966,-222.719,37638.1953
967,-427.147,74487.2578
968,-337.056,66840.9297
969,-597.121,102565.9375
970,-399.767,66978.25
971,-124.778,19561.2051
972,-37.601,19221.8652
973,-129.17,20267.0254
974,-238.764,38908.0391
975,-120.461,15551.9951
976,-499.801,81870.8359
977,-214.35,28361.8125
978,-255.612,40437.2422
979,-49.978,26486.6719
980,-355.482,54815.5469
981,-70.265,16776.8086
982,-444.604,74852.7188
983,-592.652,98366.2578
984,-7.996,36722.8672
985,-374.638,51925.2188
986,-595.414,111169.2344
987,-246.672,31315.3027
988,-178.584,35079.0664
989,-595.539,101393.6875
990,40.859,21680.1641
991,-367.619,54259.1836
992,-438.746,75967.5859
993,-78.158,20038.8359
994,-140.432,22562.4121
995,-18.172,9922.2344
996,-658.368,135977.0
997,-339.043,51360.7188
998,96.145,25839.0742
999,-264.14,50808.0195
1000,-530.219,78902.2266
1001,-462.541,81324.5312
1002,-314.475,53161.375
1003,-101.248,12295.748
1004,-492.036,78994.1641
1005,-618.195,116921.9062
1006,-246.513,49547.3203
1007,-152.478,40582.3203
1008,-673.695,129162.5391
1009,-192.193,34767.5352
1010,-133.303,18307.2129
1011,-381.683,49664.9609
1012,-933.129,212097.125
1013,-558.169,100129.4453
1014,-166.912,29213.8945
1015,-310.971,51635.9297
1016,-312.787,53078.3633
1017,-63.704,27089.6504
1018,-381.917,60147.8086
1019,-145.38,19406.2559
1020,-503.752,79274.2578
1021,-250.093,34845.5664
1022,-444.79,47340.9961
1023,-170.109,28559.5215
1024,-384.316,52522.168
1025,-697.862,133486.7344
1026,-846.965,187737.125
1027,-388.677,57172.7344
1028,-769.155,194470.2969
1029,-158.027,23653.9902
1030,-928.73,200425.1406
1031,-272.791,24896.1875
1032,159.424,12125.8262
1033,-282.57,51712.1133
1034,-309.877,66918.0312
1035,-499.508,70782.4531
1036,-165.244,18827.6367
1037,-180.632,22963.6074
1038,-430.683,60710.4648
1039,-158.168,22337.8652
1040,-613.008,108022.5859
1041,-589.586,104203.125
1042,-920.94,240574.5312
1043,-426.604,71510.4531
1044,-704.321,121659.125
1045,15.738,11090.0293
1046,-124.002,12491.29
1047,-98.836,26132.9941
1048,-176.999,36517.0
1049,-470.101,84925.9609
1050,-477.973,74897.0469
1051,-214.132,36493.4961
1052,-421.934,74674.4141
1053,37.921,11184.6904
1054,-217.346,32732.2441
1055,-796.81,137395.8438
1056,-567.365,111360.7109
1057,-483.106,84455.9062
1058,-10.783,32616.4805
1059,-325.912,52781.6016
1060,5.76,24925.4707
1061,-388.561,48381.9805
1062,-234.375,33852.5
1063,-653.321,124624.5234
1064,-447.121,76322.6484
1065,-884.594,169414.9219
1066,-759.74,147916.9062
1067,-380.506,72573.2422
1068,-878.587,194466.0156
1069,129.121,15017.4941
1070,-575.708,94386.2578
1071,-219.701,33245.6094
1072,-265.641,36749.9375
1073,-1106.609,276296.7188
1074,-193.716,37238.1875
1075,-390.801,77599.6562
1076,-1048.993,248314.8594
1077,-88.233,21117.5859
1078,-221.124,26804.4512
1079,56.699,13935.9902
1080,-493.01,63869.0781
