step,episode,ep_return,epsilon
20129,263,-328.8860,0.9363
20198,264,-296.2220,0.9360
20290,265,10.9890,0.9358
20351,266,-306.0270,0.9356
20419,267,-34.2240,0.9353
20470,268,-483.0870,0.9352
20515,269,-98.3790,0.9350
20568,270,-241.0080,0.9349
20642,271,-166.9680,0.9346
20733,272,-147.3530,0.9343
20788,273,-223.1550,0.9342
20939,274,332.7290,0.9337
21022,275,-169.5450,0.9334
21087,276,-148.6250,0.9332
21143,277,-521.7680,0.9331
21215,278,78.5030,0.9328
21264,279,-345.9660,0.9327
21325,280,-111.5040,0.9325
21392,281,-188.9480,0.9323
21462,282,-100.7100,0.9320
21514,283,-134.4380,0.9319
21577,284,-388.3650,0.9317
21633,285,-205.5720,0.9315
21701,286,-85.9990,0.9313
21750,287,-473.9240,0.9311
21811,288,-100.6310,0.9309
21887,289,-38.2320,0.9307
21955,290,0.0820,0.9305
22050,291,-255.4480,0.9302
22127,292,-412.7270,0.9299
22194,293,-377.9550,0.9297
22266,294,-298.9550,0.9295
22316,295,-269.7400,0.9293
22382,296,-188.9760,0.9291
22429,297,-254.8670,0.9290
22498,298,-111.6880,0.9288
22563,299,-637.5510,0.9286
22616,300,-399.5060,0.9284
22689,301,83.9580,0.9282
22747,302,-533.0910,0.9280
22802,303,-301.7400,0.9278
22875,304,-67.7580,0.9276
22937,305,54.2080,0.9274
23036,306,-295.0440,0.9271
23113,307,26.6140,0.9268
23216,308,-420.7000,0.9265
23285,309,-11.2860,0.9263
23342,310,-190.1120,0.9261
23412,311,-206.4930,0.9259
23461,312,-86.0820,0.9257
23551,313,-393.0790,0.9254
23608,314,-244.5960,0.9252
23721,315,-153.3800,0.9249
23782,316,-212.8650,0.9247
23850,317,-251.4130,0.9245
23920,318,-2.8350,0.9243
23996,319,-26.2030,0.9240
24059,320,-160.7620,0.9238
24122,321,-411.1030,0.9236
24185,322,-732.0810,0.9234
24271,323,-494.3640,0.9231
24333,324,-86.7800,0.9229
24415,325,-581.3750,0.9227
24483,326,-770.9590,0.9225
24560,327,-1298.5990,0.9222
24635,328,62.6250,0.9220
24729,329,-150.7020,0.9217
24798,330,-536.7950,0.9215
24884,331,-444.1010,0.9212
24967,332,-389.1790,0.9209
25039,333,-470.1960,0.9207
25099,334,-579.9160,0.9205
25181,335,-257.2590,0.9203
25247,336,-212.9340,0.9201
25359,337,130.6410,0.9197
25434,338,-147.5470,0.9195
25517,339,-213.2140,0.9192
25588,340,-273.1370,0.9190
25703,341,-130.0220,0.9186
25773,342,-184.5950,0.9184
25833,343,-264.2950,0.9182
25896,344,-126.1470,0.9180
25989,345,-56.1100,0.9177
26071,346,-3.3640,0.9174
26130,347,-522.4310,0.9173
26196,348,-452.0900,0.9170
26276,349,-131.3000,0.9168
26354,350,-335.9560,0.9165
26439,351,-121.5010,0.9163
26483,352,-485.3280,0.9161
26543,353,-252.3800,0.9160
26620,354,-106.7910,0.9157
26704,355,-199.8090,0.9154
26764,356,-41.7780,0.9153
26823,357,-472.4590,0.9151
26876,358,-293.9190,0.9149
26953,359,-268.8150,0.9147
27017,360,5.9390,0.9144
27080,361,-271.8660,0.9142
27140,362,-484.1160,0.9141
27226,363,-389.8500,0.9138
27313,364,-400.6820,0.9135
27375,365,-231.9370,0.9133
27448,366,-445.3350,0.9131
27509,367,-324.0020,0.9129
27576,368,-9.8100,0.9127
27644,369,-168.2610,0.9125
27711,370,-166.4110,0.9123
27815,371,150.3870,0.9119
27875,372,-300.3340,0.9117
27943,373,-68.8920,0.9115
28035,374,-232.7600,0.9112
28108,375,-126.3960,0.9110
28193,376,-500.6130,0.9107
28268,377,-242.9340,0.9105
28341,378,-122.5540,0.9103
28419,379,-420.9420,0.9100
28495,380,-276.4720,0.9098
28574,381,-374.5430,0.9095
28642,382,-308.7940,0.9093
28697,383,-129.3790,0.9091
28759,384,-698.6210,0.9089
28838,385,-160.3940,0.9087
28968,386,196.8290,0.9083
29045,387,-468.8070,0.9080
29116,388,-467.6520,0.9078
29185,389,-145.5600,0.9076
29242,390,-431.2640,0.9074
29311,391,-123.7790,0.9072
29388,392,-550.1570,0.9069
29484,393,-160.8140,0.9066
29552,394,-321.9520,0.9064
29622,395,-636.0550,0.9062
29676,396,-202.2210,0.9060
29782,397,75.2550,0.9057
29842,398,-362.6350,0.9055
29922,399,-373.8650,0.9053
29983,400,-238.6350,0.9051
30053,401,-274.8670,0.9048
30106,402,-405.2480,0.9047
30159,403,-411.7820,0.9045
30207,404,-264.4980,0.9043
30284,405,-223.8910,0.9041
30347,406,-131.1470,0.9039
30435,407,-135.8810,0.9036
30533,408,7.5640,0.9033
30609,409,2.3590,0.9031
30692,410,-180.9730,0.9028
30747,411,-567.8220,0.9026
30833,412,64.1200,0.9024
30895,413,-418.5920,0.9022
30968,414,-192.9920,0.9019
31050,415,36.5100,0.9017
31121,416,-119.3780,0.9015
31186,417,-201.1650,0.9012
31254,418,-24.9960,0.9010
31327,419,-122.2810,0.9008
31421,420,-426.8130,0.9005
31483,421,-265.3980,0.9003
31581,422,-395.8870,0.9000
31661,423,-64.2270,0.8997
31719,424,-320.4040,0.8996
31790,425,153.6930,0.8993
31904,426,35.1210,0.8990
31980,427,66.7320,0.8987
32074,428,-337.2010,0.8984
32120,429,-249.1340,0.8983
32204,430,-326.2020,0.8980
32290,431,-146.6590,0.8978
32343,432,-161.3750,0.8976
32423,433,-247.3430,0.8973
32510,434,-119.3130,0.8971
32589,435,-231.2340,0.8968
32660,436,-413.2990,0.8966
32726,437,-63.0090,0.8964
32853,438,-490.0540,0.8960
32951,439,-731.2980,0.8957
33027,440,-46.8120,0.8954
33097,441,-277.3650,0.8952
33155,442,-56.2490,0.8950
33233,443,-431.3000,0.8948
33300,444,-233.5360,0.8946
33368,445,-224.0960,0.8943
33430,446,-151.4470,0.8941
33526,447,-158.4070,0.8938
33591,448,-62.5220,0.8936
33680,449,-256.4150,0.8933
33775,450,-139.3650,0.8930
33835,451,-295.1660,0.8929
33911,452,-404.7340,0.8926
33958,453,-340.7980,0.8925
34061,454,-97.1940,0.8921
34130,455,-476.5880,0.8919
34200,456,-157.9060,0.8917
34269,457,-286.9980,0.8915
34340,458,-108.0880,0.8913
34414,459,-251.4260,0.8910
34474,460,-166.8500,0.8908
34554,461,-63.1330,0.8906
34607,462,-130.9490,0.8904
34674,463,-123.7240,0.8902
34752,464,-482.7550,0.8900
34831,465,-415.3190,0.8897
34908,466,-148.3010,0.8895
34998,467,-646.6820,0.8892
35053,468,-315.5420,0.8890
35126,469,-99.7950,0.8888
35196,470,-598.7750,0.8885
35249,471,-108.4660,0.8884
35331,472,-262.2380,0.8881
35393,473,-404.6240,0.8879
35470,474,-553.4420,0.8877
35540,475,-412.2960,0.8875
35629,476,-390.5260,0.8872
35701,477,-283.2090,0.8870
35786,478,-514.5170,0.8867
35832,479,-68.7830,0.8865
35918,480,-259.6580,0.8863
35994,481,98.7280,0.8860
36052,482,-302.1750,0.8858
36116,483,-226.8140,0.8856
36190,484,78.5050,0.8854
36267,485,-57.4430,0.8852
36338,486,-120.4600,0.8849
36400,487,-326.3550,0.8847
36507,488,-232.5110,0.8844
36580,489,-865.1570,0.8842
36647,490,-176.1790,0.8840
36736,491,-47.9030,0.8837
36798,492,-270.7760,0.8835
36852,493,-76.0920,0.8833
36929,494,-283.2670,0.8831
37002,495,-863.3680,0.8828
37075,496,-1070.9020,0.8826
37160,497,-334.4570,0.8823
37238,498,77.4190,0.8821
37321,499,-388.4990,0.8818
37424,500,-129.9450,0.8815
37488,501,-98.3610,0.8813
37572,502,-205.3900,0.8810
37659,503,-202.6770,0.8807
37776,504,-401.7760,0.8804
37839,505,-168.5550,0.8802
37955,506,-55.8230,0.8798
37998,507,-144.0500,0.8797
38068,508,-569.7330,0.8795
38137,509,-568.5890,0.8792
38214,510,-208.6570,0.8790
38285,511,-641.2940,0.8788
38374,512,-32.7680,0.8785
38456,513,-32.8350,0.8782
38535,514,-689.2140,0.8780
38607,515,-424.5450,0.8777
38676,516,-502.9290,0.8775
38746,517,3.6270,0.8773
38821,518,-12.2600,0.8771
38897,519,-338.7610,0.8768
38963,520,-506.4640,0.8766
39073,521,302.0720,0.8763
39135,522,-110.5200,0.8761
39193,523,-96.9080,0.8759
39259,524,-88.3590,0.8757
39326,525,-386.1470,0.8755
39422,526,46.5650,0.8752
39478,527,-314.8310,0.8750
39541,528,-398.7910,0.8748
39598,529,-271.0690,0.8746
39674,530,2.0320,0.8744
39746,531,-231.8600,0.8741
39824,532,-422.8070,0.8739
39912,533,-12.2340,0.8736
39983,534,-116.8590,0.8734
40043,535,-377.2380,0.8732
40103,536,-66.7230,0.8730
40189,537,-759.8290,0.8727
40265,538,-213.3590,0.8725
40344,539,-326.2590,0.8722
40394,540,-392.7380,0.8721
40440,541,-23.6820,0.8719
40486,542,-269.7200,0.8718
40560,543,-373.1760,0.8716
40612,544,-525.2080,0.8714
40679,545,-52.2230,0.8712
40747,546,-86.0880,0.8710
40814,547,-305.3280,0.8708
40880,548,-354.4440,0.8705
40972,549,-204.2040,0.8703
41059,550,-35.4720,0.8700
41119,551,-250.2760,0.8698
41237,552,-274.2260,0.8694
41303,553,-624.1340,0.8692
41353,554,-410.6050,0.8691
41411,555,-398.0360,0.8689
41477,556,-59.8160,0.8687
41556,557,-456.3540,0.8684
41677,558,51.3300,0.8680
41736,559,-559.6230,0.8678
41813,560,-434.8110,0.8676
41871,561,-192.5600,0.8674
41944,562,-256.1300,0.8672
42019,563,-23.7890,0.8669
42064,564,-249.7540,0.8668
42135,565,-391.7370,0.8666
42220,566,-386.0710,0.8663
42279,567,-206.7890,0.8661
42359,568,-289.0490,0.8659
42443,569,81.5530,0.8656
42515,570,-206.5770,0.8654
42589,571,2.5890,0.8651
42651,572,-266.1190,0.8649
42712,573,-173.2370,0.8647
42771,574,-165.8120,0.8646
42858,575,-288.6020,0.8643
42920,576,-10.2600,0.8641
42980,577,-610.2620,0.8639
43038,578,-401.2740,0.8637
43111,579,-297.9810,0.8635
43190,580,-371.1550,0.8632
43246,581,-297.0840,0.8631
43330,582,-45.6530,0.8628
43395,583,-270.7390,0.8626
43455,584,-348.0100,0.8624
43525,585,-211.9650,0.8622
43612,586,-155.1410,0.8619
43690,587,-224.1210,0.8617
43752,588,-446.4540,0.8615
43817,589,-316.4060,0.8612
43893,590,113.1080,0.8610
43978,591,-170.6770,0.8607
44061,592,-673.0800,0.8605
44139,593,-234.1840,0.8602
44208,594,-51.1920,0.8600
44278,595,-116.0260,0.8598
44346,596,-106.3810,0.8596
44427,597,-160.0690,0.8593
44503,598,-185.5540,0.8591
44577,599,17.8050,0.8588
44649,600,-236.6550,0.8586
44748,601,-380.5510,0.8583
44834,602,-100.5590,0.8580
44894,603,-421.8890,0.8578
44961,604,-476.7180,0.8576
45029,605,-98.5910,0.8574
45088,606,-175.3210,0.8572
45160,607,-45.1600,0.8570
45233,608,-161.5430,0.8568
45313,609,-303.6160,0.8565
45384,610,-50.8340,0.8563
45446,611,-232.8130,0.8561
45554,612,-528.9210,0.8557
45649,613,117.0560,0.8554
45726,614,-337.9620,0.8552
45783,615,-147.1360,0.8550
45839,616,-526.5670,0.8548
45900,617,-601.1450,0.8547
45947,618,-242.3210,0.8545
46027,619,-179.5610,0.8543
46112,620,-212.2460,0.8540
46198,621,-9.6480,0.8537
46263,622,-62.8240,0.8535
46343,623,-690.7810,0.8533
46413,624,-176.0670,0.8530
46492,625,123.5630,0.8528
46549,626,-115.7230,0.8526
46603,627,-123.9800,0.8524
46687,628,-426.3890,0.8522
46784,629,-527.3050,0.8519
46880,630,30.6090,0.8515
46957,631,-159.9090,0.8513
47039,632,-39.9630,0.8510
47132,633,-350.8610,0.8508
47229,634,-122.1460,0.8504
47296,635,-491.0340,0.8502
47369,636,-251.2190,0.8500
47439,637,-256.3010,0.8498
47493,638,-219.9860,0.8496
47552,639,-243.8960,0.8494
47627,640,-2.9560,0.8492
47720,641,-89.7290,0.8489
47790,642,-63.6700,0.8487
47856,643,-243.7750,0.8485
47932,644,-173.3380,0.8482
48026,645,-75.1750,0.8479
48101,646,-240.2810,0.8477
48188,647,-153.1120,0.8474
48248,648,-307.0790,0.8472
48342,649,-1027.4150,0.8469
48397,650,-159.3950,0.8467
48482,651,-135.1100,0.8465
48542,652,-382.9330,0.8463
48627,653,-285.4800,0.8460
48689,654,-397.9940,0.8458
48767,655,-499.1890,0.8456
48823,656,-185.0150,0.8454
48864,657,-284.7670,0.8453
48980,658,-402.2590,0.8449
49043,659,-140.0200,0.8447
49089,660,-78.8400,0.8446
49147,661,-547.8500,0.8444
49210,662,-784.7160,0.8442
49287,663,-105.1180,0.8439
49353,664,-445.5560,0.8437
49424,665,-281.8090,0.8435
49531,666,-345.2330,0.8432
49608,667,-356.8430,0.8429
49672,668,-511.7460,0.8427
49742,669,-171.8370,0.8425
49821,670,-543.0320,0.8422
49904,671,-883.5020,0.8420
49989,672,-16.8460,0.8417
50099,673,-161.4560,0.8414
50160,674,-246.3040,0.8412
50248,675,165.5990,0.8409
50305,676,-155.1840,0.8407
50384,677,-196.1360,0.8405
50450,678,-320.8990,0.8402
50524,679,-635.3720,0.8400
50581,680,-243.2930,0.8398
50636,681,-324.2560,0.8397
50741,682,-21.7330,0.8393
50833,683,-184.3890,0.8390
50898,684,-483.1080,0.8388
50993,685,-174.5170,0.8385
51077,686,-33.1650,0.8383
51126,687,-115.5760,0.8381
51194,688,-373.2120,0.8379
51273,689,-649.3660,0.8376
51334,690,-298.8710,0.8374
51420,691,-59.4290,0.8372
51533,692,108.2700,0.8368
51609,693,-281.9920,0.8366
51700,694,-283.3830,0.8363
51745,695,-406.3180,0.8361
51805,696,-117.4270,0.8360
51871,697,-206.5520,0.8357
51934,698,-296.1810,0.8355
51990,699,-309.4890,0.8354
52078,700,-435.9720,0.8351
52149,701,-68.5310,0.8349
52199,702,-312.6540,0.8347
52291,703,-452.6040,0.8344
52355,704,-161.8930,0.8342
52422,705,-241.8680,0.8340
52477,706,-285.2020,0.8338
52559,707,14.6230,0.8336
52617,708,-368.4040,0.8334
52689,709,-256.9480,0.8332
52742,710,-262.1670,0.8330
52829,711,-191.4760,0.8327
52920,712,-118.0030,0.8324
52996,713,-50.2960,0.8322
53076,714,-130.1920,0.8319
53150,715,-248.5130,0.8317
53211,716,-80.3190,0.8315
53300,717,-187.6030,0.8312
53368,718,-237.1080,0.8310
53454,719,-682.2980,0.8307
53518,720,-195.6300,0.8305
53590,721,-398.9950,0.8303
53680,722,-163.9570,0.8300
53769,723,-256.1900,0.8297
53832,724,-177.2450,0.8295
53900,725,54.1430,0.8293
53971,726,-294.4140,0.8291
54021,727,-255.5730,0.8289
54093,728,-46.9610,0.8287
54187,729,-747.9820,0.8284
54243,730,-231.1170,0.8282
54316,731,-265.1560,0.8280
54414,732,-663.0190,0.8277
54507,733,-74.6020,0.8274
54578,734,-122.9780,0.8272
54675,735,-677.3230,0.8269
54765,736,38.5000,0.8266
54839,737,-182.0210,0.8263
54915,738,-194.9060,0.8261
54998,739,-814.8420,0.8258
55057,740,-70.4370,0.8257
55110,741,-283.5360,0.8255
55192,742,-299.0230,0.8252
55257,743,-50.8280,0.8250
55353,744,-212.7510,0.8247
55413,745,-341.7090,0.8245
55476,746,-375.6160,0.8243
55544,747,-218.8010,0.8241
55624,748,-87.5580,0.8239
55700,749,-76.7150,0.8236
55786,750,-248.9920,0.8233
55871,751,-604.3440,0.8231
55996,752,-19.2860,0.8227
56067,753,-16.2160,0.8225
56128,754,-214.6660,0.8223
56211,755,-441.8420,0.8220
56268,756,-112.8030,0.8218
56325,757,-210.8540,0.8216
56406,758,-318.2750,0.8214
56489,759,-133.5880,0.8211
56582,760,-176.7780,0.8208
56671,761,106.6940,0.8205
56739,762,-396.3870,0.8203
56799,763,-255.2440,0.8201
56885,764,-376.8480,0.8199
56959,765,-121.3700,0.8196
57026,766,-191.9010,0.8194
57115,767,-130.8160,0.8191
57191,768,-206.6690,0.8189
57305,769,102.8660,0.8185
57396,770,-845.7600,0.8182
57480,771,-326.6090,0.8180
57555,772,-220.8020,0.8177
57613,773,-271.5120,0.8176
57663,774,-234.7590,0.8174
57722,775,-307.4230,0.8172
57813,776,-587.1130,0.8169
57889,777,101.4110,0.8167
57956,778,-170.6020,0.8165
58033,779,-130.8660,0.8162
58094,780,-156.0350,0.8160
58205,781,-449.9040,0.8157
58288,782,-175.3020,0.8154
58348,783,-277.8770,0.8152
58413,784,-163.5930,0.8150
58516,785,-141.7630,0.8147
58598,786,-181.7500,0.8144
58698,787,-306.4490,0.8141
58788,788,-171.6910,0.8138
58886,789,30.7160,0.8135
58947,790,-315.1290,0.8133
59015,791,-249.5050,0.8131
59094,792,-319.4920,0.8129
59145,793,-124.5590,0.8127
59246,794,-57.9150,0.8124
59324,795,-42.8300,0.8121
59401,796,76.4270,0.8119
59475,797,31.2240,0.8117
59562,798,-375.2960,0.8114
59637,799,-139.3820,0.8112
59742,800,-136.2450,0.8108
59825,801,-202.2840,0.8106
59872,802,-189.6390,0.8104
59953,803,-221.4020,0.8102
60020,804,-477.7910,0.8099
60100,805,-168.6120,0.8097
60187,806,-330.1650,0.8094
60247,807,-376.5260,0.8092
60313,808,-228.5720,0.8090
60395,809,-77.1610,0.8088
60462,810,-298.4390,0.8085
60554,811,-205.6880,0.8082
60653,812,-59.7840,0.8079
60725,813,-229.1090,0.8077
60800,814,-449.1380,0.8075
60885,815,-1213.2480,0.8072
60961,816,-169.2820,0.8070
61049,817,-438.3000,0.8067
61164,818,-66.8280,0.8063
61237,819,-183.4520,0.8061
61316,820,-390.2570,0.8058
61399,821,-330.5960,0.8056
61472,822,-371.4660,0.8053
61564,823,-990.0150,0.8051
61679,824,-710.9170,0.8047
61764,825,150.0710,0.8044
61893,826,-161.6390,0.8040
61979,827,-314.5510,0.8037
62050,828,-49.5480,0.8035
62122,829,-231.4470,0.8033
62163,830,-324.0260,0.8032
62260,831,-293.5440,0.8028
62317,832,-239.5250,0.8027
62413,833,-313.0850,0.8024
62486,834,-138.3460,0.8021
62550,835,-302.5640,0.8019
62626,836,-165.0010,0.8017
62714,837,-272.4400,0.8014
62829,838,-141.7580,0.8010
62912,839,-182.9960,0.8008
62988,840,-361.2100,0.8005
63091,841,-379.6180,0.8002
63159,842,-378.2200,0.8000
63273,843,21.4690,0.7996
63371,844,-483.4780,0.7993
63459,845,-271.3020,0.7990
63522,846,-450.6280,0.7989
63600,847,-114.9920,0.7986
63700,848,-170.1320,0.7983
63778,849,23.9540,0.7980
63877,850,-60.9750,0.7977
63956,851,-62.7280,0.7975
64043,852,-597.6040,0.7972
64130,853,-2.6340,0.7969
64232,854,-1068.3510,0.7966
64328,855,-396.9950,0.7963
64421,856,-299.3930,0.7960
64496,857,-100.7540,0.7958
64567,858,-76.0250,0.7955
64645,859,-119.9500,0.7953
64744,860,-131.3420,0.7950
64816,861,-165.7220,0.7948
64914,862,-70.2110,0.7944
65005,863,-689.8550,0.7942
65081,864,-472.3890,0.7939
65155,865,-265.3490,0.7937
65252,866,-23.7300,0.7934
65317,867,-141.9210,0.7932
65444,868,-719.8050,0.7928
65526,869,-70.2560,0.7925
65597,870,-471.7600,0.7923
65678,871,-107.7860,0.7920
65781,872,-543.9750,0.7917
65900,873,-367.8870,0.7913
65982,874,-313.9800,0.7911
66049,875,-565.3390,0.7908
66127,876,-183.9590,0.7906
66221,877,-388.7880,0.7903
66316,878,-511.8760,0.7900
