episode,return,loss
268,-1408.72,43088.3984
269,-1247.44,49642.0117
270,-1037.608,23420.3535
271,-1136.721,24408.666
272,-1147.212,19416.293
273,-681.266,38203.6641
274,-816.386,22256.0723
275,-905.139,22224.7559
276,-1082.002,26981.9375
277,-934.666,19651.334
278,-1096.854,21721.9043
279,-821.762,30815.6133
280,-938.399,20165.3789
281,-931.462,31020.332
282,-1031.496,24292.3496
283,-838.669,26308.9492
284,-1314.954,41266.3203
285,-1331.622,45709.7227
286,-932.837,17904.9062
287,-1090.486,25889.1484
288,-1448.077,54824.5039
289,-772.402,24413.0879
290,-1304.52,32564.918
291,-858.691,30464.959
292,-1252.671,44398.3711
293,-856.341,39593.8281
294,-1042.825,26194.9824
295,-868.858,18486.9648
296,-816.461,21251.5312
297,-1150.922,30663.0117
298,-1165.147,28281.4023
299,-1046.954,15695.5605
300,-998.795,21770.2168
301,-1148.89,38899.3242
302,-1099.977,22452.1543
303,-821.454,30953.7266
304,-985.186,13107.416
305,-1131.153,33189.0898
306,-576.122,32627.3066
307,-728.575,17050.1543
308,-1036.188,21116.0391
309,-936.337,21698.9043
310,-773.764,20201.6621
311,-745.992,24890.2832
312,-816.018,25159.6309
313,-1068.194,26947.5957
314,-1662.981,111327.9297
315,-1230.467,38925.2266
316,-769.567,33069.3008
317,-913.169,28148.7539
318,-1085.342,25010.8164
319,-890.069,15954.5898
320,-987.873,24472.5703
321,-1022.908,25008.7441
322,-986.805,18949.0898
323,-1191.22,28308.2148
324,-1218.999,25595.0801
325,-856.638,24762.9258
326,-1257.01,40303.7969
327,-1100.339,27927.8086
328,-373.072,53677.1016
329,-1028.881,25256.7852
330,-862.55,20510.1738
331,-824.553,24341.5273
332,-669.176,31900.1602
333,-1224.584,40677.5156
334,-879.021,19076.9629
335,-1082.936,25006.4219
336,-617.879,33713.1797
337,-1201.234,35008.7109
338,-763.953,23638.8379
339,-775.454,28938.9531
340,-717.426,23231.5684
341,-911.574,16820.832
342,-1176.027,30534.1465
343,-586.073,24396.1035
344,-917.342,27511.3047
345,-746.177,18830.2324
346,-988.234,23335.5273
347,-1136.162,42418.3359
348,-1097.952,35043.4375
349,-1006.681,34264.6133
350,-974.67,34805.7266
351,-969.949,35225.957
352,-1206.18,62690.3906
353,-1212.364,60917.9258
354,-1067.705,46464.7305
355,-1163.732,51138.5547
356,-1060.91,38250.2031
357,-1038.502,52682.8047
358,-1300.052,81438.875
359,-825.911,18213.8633
360,-1139.353,26846.9023
361,-1323.943,77837.1641
362,-1339.455,80159.2578
363,-1230.865,65768.75
364,-1442.349,94601.5938
365,-1329.891,69976.1875
366,-1218.615,30807.8262
367,-1608.889,151723.2812
368,-1563.432,121113.9453
369,-1210.255,50878.7812
370,-1224.333,34446.6055
371,-1280.375,43016.7227
372,-1291.297,47316.0625
373,-1036.953,26303.4062
374,-917.407,34395.3203
375,-1168.053,45938.8125
376,-1221.368,37962.125
377,-1115.544,25059.8887
378,-961.538,20561.8828
379,-1207.079,37814.4023
380,-1039.438,32207.1641
381,-1344.936,32947.8516
382,-1129.967,24783.373
383,-1321.593,43161.3047
384,-1109.409,31998.1543
385,-1097.808,27062.168
386,-1535.953,48650.9531
387,-1133.289,18458.2461
388,-1753.5,111300.4219
389,-1061.165,32867.9102
390,-1061.326,26231.9492
391,-1190.528,34990.9453
392,-749.784,47394.9023
393,-1324.83,33911.3203
394,-1055.706,47677.1953
395,-1147.04,20183.1562
396,-968.152,33567.668
397,-1056.702,18746.543
398,-1289.902,65085.7305
399,-1170.535,18378.0723
400,-977.886,38945.1055
401,-1226.45,60650.0273
402,-992.796,25177.5605
403,-911.834,18292.3613
404,-1294.748,56848.1758
405,-1022.365,24235.2988
406,-734.936,44731.4297
407,-1212.078,54955.4453
408,-1552.818,97534.4531
409,-1213.73,27643.248
410,-1080.533,28512.1387
411,-794.61,23828.7207
412,-1169.538,23781.7988
413,-1114.635,22578.0742
414,-1490.443,64226.1211
415,-1400.844,53346.8125
416,-1424.773,57371.293
417,-1116.844,19118.2031
418,-870.941,36297.6328
419,-1417.255,77391.9844
420,-1532.179,67329.9141
421,-1134.271,29702.123
422,-1523.125,83658.5
423,-1334.748,26280.5215
424,-1451.866,46438.0312
425,-1428.638,72997.1328
426,-915.142,40826.2422
427,-805.961,36711.2539
428,-1230.724,15448.4023
429,-1596.64,88041.1797
430,-1407.09,41518.4609
431,-1223.143,37215.5117
432,-844.193,66286.4375
433,-1050.191,35313.4961
434,-1610.369,56229.0
435,-934.725,35902.0898
436,-945.816,39050.8398
437,-1572.069,59667.6992
438,-1236.554,30383.7461
439,-537.891,85834.3047
440,-1297.609,27264.7148
441,-1276.846,16172.6611
442,-801.318,65866.9609
443,-1217.029,22132.1172
444,-1102.37,35255.8711
445,-1255.05,41943.3594
446,-1063.762,40925.0547
447,-1055.31,30820.8262
448,-960.52,23681.0059
449,-918.084,33302.4688
450,-1322.285,59244.4766
451,-1057.83,33138.6133
452,-1336.424,32523.4043
453,-1092.945,24564.1973
454,-1219.957,56423.207
455,-859.682,39469.8984
456,-1242.999,43725.2773
457,-1291.972,35557.4609
458,-911.59,42656.0312
459,-970.262,31909.0723
460,-1185.103,25352.0684
461,-1357.244,39242.5977
462,-1358.284,55074.3438
463,-703.128,74369.3828
464,-1151.767,29224.5449
465,-1431.58,44469.3789
466,-982.025,34793.4883
467,-908.079,21688.4297
468,-1235.583,49373.9648
469,-938.406,19416.1484
470,-1226.208,43065.7188
471,-1351.507,38954.4844
472,-1379.766,51045.5547
473,-1681.558,137490.7969
474,-1601.396,70464.7188
475,-1079.456,30384.2969
476,-1052.662,22901.334
477,-1409.035,45522.8945
478,-1448.585,76626.8047
479,-951.053,38214.3203
480,-882.465,42763.1641
481,-1089.608,26958.0938
482,-1077.572,26661.3359
483,-1354.985,52719.957
484,-1012.819,22625.1523
485,-1319.315,58560.3789
486,-977.144,33470.6289
487,-1321.393,27557.6719
488,-969.649,17561.8125
489,-963.985,21701.959
490,-970.471,26975.7363
491,-1427.553,62900.1055
492,-1309.799,25880.0938
493,-1036.772,20121.3262
494,-1299.09,42348.5273
495,-1365.692,38884.5664
496,-827.564,40966.0156
497,-1097.166,35371.668
498,-897.603,27499.9922
499,-1231.541,30395.3047
500,-1389.036,48624.0781
501,-991.63,29702.6133
502,-1007.85,41244.8398
503,-1551.694,86193.8984
504,-1435.477,70733.6797
505,-1129.812,33333.3203
506,-863.87,21974.5176
507,-1344.289,43595.1758
508,-1068.127,35929.2461
509,-1072.608,28583.9941
510,-1387.651,65478.6094
511,-1663.667,78748.6719
512,-1453.809,41152.6133
513,-1391.336,53330.2969
514,-1322.456,46114.0977
515,-1239.418,24680.5723
516,-951.612,22316.4023
517,-1194.872,32465.9746
518,-1215.453,18347.2363
519,-957.015,27683.752
520,-1444.191,60044.5977
521,-1285.272,32341.5898
522,-1406.503,76134.6406
523,-812.829,42184.207
524,-1013.277,38758.3359
525,-1255.881,28151.2734
526,-892.099,35529.4492
527,-927.198,32358.7305
528,-1105.256,24970.5508
529,-952.103,40534.7148
530,-1353.555,33188.5391
531,-1481.035,62158.9805
532,-1175.623,17868.0293
533,-1109.989,37130.9102
534,-898.005,40916.4844
535,-1261.879,32689.2852
536,-1296.04,23854.9785
537,-956.007,31222.3945
538,-1125.914,26569.748
539,-1470.164,69845.8047
540,-1057.195,26290.7441
541,-944.662,30306.6328
542,-1142.456,17631.0645
543,-1474.897,46278.7812
544,-1033.107,34854.9023
545,-906.282,28607.4863
546,-998.663,26327.6191
547,-1204.559,31347.1777
548,-1056.865,26453.6992
549,-1554.911,89231.5234
550,-1443.973,48004.3711
551,-1251.432,29221.7734
552,-1151.132,39297.9648
553,-1253.842,33223.6016
554,-845.245,46185.4883
555,-1415.107,44045.3867
556,-1138.895,27052.1504
557,-1386.129,46854.1055
558,-1330.232,28588.1797
559,-1473.076,49831.8516
560,-1121.941,31483.9199
561,-1281.287,31408.1465
562,-1202.623,15551.6738
563,-1060.374,42219.4219
564,-897.158,39844.8516
565,-1305.776,44016.0352
566,-1157.405,23270.0762
567,-797.799,57043.2578
568,-1408.36,50222.2656
569,-1072.911,15520.4219
570,-1031.552,39921.2891
571,-1724.637,96700.6328
572,-1174.078,26097.9727
573,-1350.296,25415.834
574,-908.352,60005.5625
575,-1362.591,20191.0938
576,-1308.512,25451.5215
577,-891.474,30080.6543
578,-797.196,25161.8496
579,-1800.822,104191.8438
580,-1036.813,25232.25
581,-1182.93,31170.7578
582,-1280.062,33583.1328
583,-584.934,101142.1641
584,-1593.975,89585.4219
585,-1041.906,49187.168
586,-1306.617,19696.8223
587,-781.521,70317.1094
588,-1339.03,35449.9062
589,-1339.757,57761.8516
590,-1229.878,16079.5059
591,-1154.734,28062.373
592,-706.269,67931.4688
593,-1172.957,23681.0078
594,-1094.556,38158.3008
595,-1247.262,21508.4043
596,-1271.619,30559.9004
597,-1224.032,28904.0469
598,-1140.098,40389.4609
599,-1097.624,19682.291
600,-1111.353,21196.4648
601,-1151.978,24377.832
602,-1433.916,38067.7734
603,-870.095,37343.0195
604,-883.796,42235.543
605,-1351.717,60375.5312
606,-831.398,39255.0195
607,-1289.327,33210.4023
608,-1074.214,46335.2734
609,-925.021,48814.7109
610,-1083.412,18905.1738
611,-1288.955,39358.0391
612,-1104.086,27830.8926
613,-1184.042,58306.9102
614,-945.683,24549.498
615,-1383.042,46592.0273
616,-1473.225,53747.4219
617,-1000.725,32700.4473
618,-1220.393,19618.8574
619,-1341.348,38909.9219
620,-1193.269,27201.6973
621,-1287.099,56508.4297
622,-1503.824,61521.8672
623,-1275.419,21653.793
624,-1029.028,41405.8633
625,-1242.678,23733.6328
626,-1090.076,37166.168
627,-1039.328,24191.5742
628,-994.474,21495.3359
629,-770.167,54321.8672
630,-1308.005,39497.4727
631,-1513.794,86864.7969
632,-832.867,35348.5469
633,-992.205,25270.9316
634,-1263.284,50992.2344
635,-1321.604,46717.0391
636,-1609.9,89721.9297
637,-1097.221,22738.6484
638,-1444.108,56831.4922
639,-999.859,37651.918
640,-1046.772,16981.3086
641,-1551.874,71353.9453
642,-856.379,22357.1973
643,-936.093,52028.5273
644,-1158.244,39093.3359
645,-1174.775,27477.3809
646,-1283.977,37072.2656
647,-1569.782,98176.1719
648,-1167.701,11765.1035
649,-1045.6,20580.5586
650,-658.841,69591.9922
651,-1009.535,22322.3066
652,-1443.828,46013.9102
653,-982.033,22748.2793
654,-1270.708,46740.3711
655,-1319.769,33283.8555
656,-1215.689,20439.418
657,-1335.832,37851.0938
658,-1360.286,35619.5352
659,-1463.995,87103.5703
660,-1502.589,75717.8438
661,-1315.824,19220.1504
662,-909.958,22675.6133
663,-647.0,73867.2656
664,-768.089,50014.3516
665,-1232.481,14530.7637
666,-1640.482,106668.8906
667,-1506.278,61670.8984
668,-1510.741,62437.0781
669,-864.215,47852.8008
670,-1267.942,23814.998
671,-1078.066,32464.3008
672,-1012.074,33892.7031
673,-1022.265,38358.1133
674,-1110.958,23965.2422
675,-1105.205,21422.4453
676,-1222.917,16906.8672
677,-1765.85,158049.4062
678,-1195.414,31953.5527
679,-912.274,25119.248
680,-1166.811,29990.8945
681,-1437.501,61045.375
682,-1904.559,154755.1406
683,-890.862,28569.3535
684,-1365.343,34306.6836
685,-1016.879,39663.543
686,-938.466,34390.2344
687,-1172.748,27806.4336
688,-1031.555,19386.1113
689,-909.5,25613.7051
690,-1224.955,22072.7949
691,-1089.983,33803.4883
692,-1377.617,49079.7109
693,-1296.079,33210.8398
694,-1172.814,29258.7832
695,-891.783,24651.1855
696,-1182.59,31978.4316
697,-810.802,38176.2617
698,-847.628,37046.9688
699,-1107.969,24498.6719
700,-923.297,13784.2285
701,-1125.265,25530.377
702,-1209.11,22211.7305
703,-1035.7,14174.2285
704,-1174.668,28966.1445
705,-1052.323,22535.7402
706,-1074.594,27880.0527
707,-1263.202,42443.2461
708,-1305.528,40032.7969
709,-1192.897,43954.8125
710,-1386.782,49663.3047
711,-1162.411,29492.6172
712,-1027.583,36703.1445
713,-1135.504,36690.6172
714,-1404.034,58867.0156
715,-1106.449,18808.1523
716,-903.727,49131.4023
717,-795.511,44287.9805
718,-1345.674,27882.1914
719,-1132.442,24401.6543
720,-1181.466,42785.0234
721,-1245.077,19681.7871
722,-874.504,40947.75
723,-1143.046,22231.2539
724,-880.232,24671.0781
725,-1015.075,19046.3457
726,-1382.61,58160.043
727,-1024.378,25054.1406
728,-1099.803,17994.1309
729,-1487.747,72744.2578
730,-1731.345,128865.9531
731,-1010.114,24602.9707
732,-1599.064,64929.2656
733,-1280.211,24001.5703
734,-1495.768,68448.1641
735,-1308.649,41315.2578
736,-855.167,17917.3438
737,-972.544,30592.2832
738,-1081.193,28726.4297
739,-1246.341,17113.2402
740,-1344.123,25160.3438
741,-921.56,21769.6133
742,-995.403,37315.8086
743,-1461.695,84983.0625
744,-1040.716,30077.7715
745,-1182.505,11976.3936
746,-1462.541,54544.2969
747,-1132.071,21588.0996
748,-1221.611,23953.4648
749,-1208.236,23824.5684
750,-1115.501,33189.3711
751,-1143.661,33355.3125
752,-1094.622,16454.9648
753,-1353.666,68645.2969
754,-1024.668,27264.4219
755,-1376.182,30277.707
756,-1388.72,39209.7188
757,-1560.987,49373.6523
758,-862.673,26336.9531
759,-1046.097,31668.707
760,-697.691,71943.8125
761,-1357.916,43626.6445
762,-1322.069,45797.543
763,-1176.53,31181.3496
764,-1267.497,26525.0566
765,-1140.477,43151.6758
766,-1300.685,44436.7734
767,-1419.208,32671.291
768,-1296.655,29243.6445
769,-902.764,25266.5957
770,-1072.068,33933.1016
771,-1357.142,34235.2344
772,-1351.454,54201.6367
773,-1326.484,27611.1777
774,-1089.916,40129.4102
775,-1371.197,50663.2461
776,-804.812,63638.4102
777,-937.39,30001.6016
778,-997.378,33087.8281
779,-838.635,64629.4023
780,-1306.773,29651.0059
781,-1036.376,22806.9434
782,-938.802,48273.5312
783,-1428.009,46484.1328
784,-1417.326,41157.4688
785,-1027.121,33518.5781
786,-1316.432,42738.7578
787,-1289.097,31890.1074
788,-980.364,43319.6836
789,-860.347,50754.4219
790,-728.266,65881.0312
791,-1698.067,123250.8594
792,-1583.233,83964.7656
793,-846.62,31839.2051
794,-700.764,72863.2734
795,-1240.341,21350.4805
796,-1264.412,26295.4727
797,-1289.681,38850.625
798,-1093.32,36947.9648
799,-1228.364,37214.8594
800,-572.665,90883.4453
801,-961.082,26278.2852
802,-956.575,15992.9824
803,-761.08,53783.2852
804,-1018.522,37732.5742
805,-1090.492,26797.3359
806,-858.95,35418.8672
807,-1053.743,20115.7188
808,-964.577,43754.1328
809,-1043.722,35355.8047
810,-472.516,104582.7656
811,-1010.022,14559.0078
812,-958.436,39073.5352
813,-1043.41,33647.8242
814,-879.215,14944.0098
815,-1074.963,38748.6328
816,-853.696,22182.7969
817,-1053.732,19153.5371
818,-1016.913,32971.1641
819,-828.196,20395.3574
820,-622.264,25608.8887
821,-1243.476,31845.5508
822,-1084.459,39433.2109
823,-1001.208,18040.3477
824,-665.06,24590.9023
825,-1120.757,22803.4668
826,-781.944,16708.5195
827,-1175.542,40207.1562
828,-1010.187,37626.7305
829,-1101.426,35858.8867
830,-942.221,30457.8145
831,-1054.639,23931.0293
832,-1051.798,27521.4375
833,-1530.768,84354.875
834,-709.66,22263.4941
835,-675.519,18877.3477
836,-771.46,30697.4551
837,-458.341,50558.207
838,-1039.815,28214.9277
839,-840.18,19063.6953
840,-1047.066,13644.9883
841,-1178.576,33299.8164
842,-1049.184,19113.1133
843,-567.762,44420.418
844,-827.506,18286.6211
845,-1013.894,37194.9141
846,-1164.726,32080.1133
847,-960.655,16628.2695
848,-1006.029,33763.9453
849,-1051.167,24218.3965
850,-744.436,21206.7988
851,-896.185,20479.3418
852,-1144.398,34237.1562
853,-898.6,23606.0664
854,-1326.102,46458.9531
855,-644.453,29660.873
856,-758.777,29806.6816
857,-920.332,25841.2227
858,-1044.023,28967.9258
859,-1042.904,19075.3711
860,-1027.044,27652.0215
861,-906.938,17806.5332
862,-747.839,17666.5781
863,-977.24,22200.7168
864,-729.877,20943.6953
865,-649.984,26253.9258
866,-1056.848,37147.1953
867,-1311.24,53147.8008
868,-958.475,19551.5449
869,-1133.012,38678.5703
870,-786.557,15049.6514
871,-854.535,10525.165
872,-634.289,15934.5918
873,-1076.624,27229.0312
874,-991.461,35568.0703
875,-858.277,17405.4199
876,-1007.754,29731.9766
877,-777.543,29528.2188
878,-671.184,26671.8086
879,-724.969,20022.3691
880,-1002.807,26294.8477
881,-888.271,13564.8496
882,-933.686,24051.4395
883,-809.572,24130.9629
884,-1000.195,25053.1074
885,-657.205,26381.623
886,-484.213,30078.4609
887,-983.039,28693.9746
888,-1070.663,27023.1855
889,-998.532,34589.0508
890,-1367.213,67835.3047
891,-1294.173,50514.5312
892,-1188.894,35191.0117
893,-1386.647,75705.2891
894,-1232.821,33729.7266
895,-776.382,16058.2783
896,-1014.852,25684.6992
897,-538.1,29691.5977
898,-1097.679,22474.5469
899,-819.21,17373.3945
900,-821.664,16683.5332
901,-879.294,12722.1582
902,-604.626,22002.3809
903,-725.403,24210.8281
904,-1222.577,36997.082
905,-897.935,16224.8486
906,-1507.415,68409.7188
907,-815.43,34396.5078
908,-1082.601,33921.2539
909,-1347.728,58423.3555
910,-940.419,19902.9883
911,-1283.557,41052.8555
912,-826.285,15680.0957
913,-932.634,20019.7422
914,-453.621,44354.6836
915,-1170.526,22597.8145
916,-849.24,22462.4863
917,-962.758,23195.0195
918,-1056.624,36216.582
919,-1121.895,30645.7148
920,-969.234,27814.793
921,-867.9,14226.1123
922,-680.994,25907.4238
923,-1075.27,21598.4258
924,-853.476,14941.6816
925,-1361.0,57026.7188
926,-749.979,20122.4141
927,-909.56,24355.1543
928,-1345.693,49297.457
929,-588.477,23714.4961
930,-772.542,24716.8652
931,-1389.909,58150.9531
932,-1051.233,31572.2539
933,-856.344,15080.9922
934,-1254.361,42485.5
935,-946.0,20668.4102
936,-1312.57,42976.2422
937,-798.05,21543.4121
938,-746.995,24241.1133
939,-978.409,29280.0352
940,-916.118,25911.5898
941,-860.263,32120.4766
942,-744.096,14816.9717
943,-1117.046,37967.9688
944,-782.892,20647.0938
945,-922.904,15943.6338
946,-757.667,23085.4121
947,-1196.234,42833.6758
948,-698.187,14082.8877
949,-791.835,29794.9707
950,-1010.176,29178.1973
951,-1100.703,24923.9688
952,-987.289,31976.8145
953,-1236.405,57750.4023
954,-1143.591,36316.0039
955,-1061.276,24612.8496
956,-1575.748,86825.3125
957,-911.836,15043.6016
958,-1158.914,24155.5137
959,-1046.73,24252.2031
960,-1157.49,36917.5234
961,-1176.414,30945.4102
962,-913.414,19757.6855
963,-1093.934,29005.9883
964,-902.605,25840.5
965,-1102.937,20781.998
966,-981.678,12040.5576
967,-978.039,16155.3223
968,-1199.279,23586.6523
969,-1053.845,34578.8242
970,-905.712,23502.5508
971,-844.751,22811.3594
972,-925.572,25706.5254
973,-784.486,22184.7305
974,-759.816,27828.8301
975,-894.806,19874.9453
976,-830.747,20296.0254
977,-991.646,15742.2979
978,-708.859,30044.4492
979,-1006.218,29031.1523
980,-958.151,28376.3223
981,-898.027,27052.8867
982,-1117.712,28177.5039
983,-1080.356,26282.5742
984,-988.573,17555.2832
985,-767.98,13445.8965
986,-860.819,23939.1797
987,-1005.77,16240.5723
988,-820.892,9231.6084
989,-1192.058,30083.5488
990,-885.833,25334.0781
991,-699.278,18902.0176
992,-600.702,20142.5137
993,-947.68,26224.9453
994,-970.965,27196.5293
995,-935.118,30907.7246
996,-1138.918,56728.1484
997,-1319.159,94107.1875
998,-1507.176,143493.1094
999,-797.902,15005.5713
1000,-1029.682,40865.6641
1001,-1159.085,44850.1211
1002,-861.27,15487.7852
1003,-1076.025,37448.5156
1004,-1648.328,165642.2031
1005,-1291.106,78588.1953
1006,-1077.683,31156.1992
1007,-1217.02,59451.0859
1008,-1035.74,33726.6836
1009,-1012.709,26119.5723
1010,-1477.602,77494.6094
1011,-1329.421,63798.9102
1012,-1601.287,95972.8438
1013,-907.779,22658.0762
1014,-1146.38,46737.3047
1015,-1180.634,38514.3555
1016,-1287.129,51798.9805
1017,-1505.318,68648.6094
1018,-1111.87,25041.1016
1019,-957.564,21948.3828
1020,-1442.876,62213.3281
1021,-1062.262,22423.4395
1022,-1492.138,60951.3281
1023,-1273.814,28130.5352
1024,-841.914,35363.6133
1025,-1341.59,32777.457
1026,-1040.357,23389.2734
1027,-1355.588,23226.459
1028,-1261.734,31386.5996
1029,-1364.052,35731.6758
1030,-1060.943,30089.8379
