step,episode,ep_return,epsilon
68321,878,-308.5730,0.7837
68442,879,-88.3850,0.7833
68539,880,-452.8040,0.7830
68639,881,-330.2110,0.7826
68740,882,-516.0450,0.7823
68809,883,-466.6210,0.7821
68930,884,175.8200,0.7817
69021,885,-234.7290,0.7814
69158,886,-8.4840,0.7810
69295,887,-424.2480,0.7806
69379,888,-97.8270,0.7803
69489,889,-723.7540,0.7800
69641,890,203.5510,0.7795
69765,891,-362.8790,0.7791
69858,892,-253.3700,0.7788
69971,893,-113.3170,0.7784
70056,894,-260.4770,0.7782
70167,895,-593.4820,0.7778
70287,896,-615.1250,0.7774
70414,897,-347.7270,0.7770
70497,898,-198.5280,0.7768
70574,899,-348.7880,0.7765
70669,900,-198.5260,0.7762
70795,901,-22.2060,0.7758
70894,902,-704.4700,0.7755
71049,903,190.6230,0.7750
71134,904,-570.3980,0.7747
71210,905,-518.4050,0.7745
71326,906,-527.2480,0.7741
71439,907,-372.3810,0.7738
71559,908,-63.7760,0.7734
71680,909,-297.2380,0.7730
71818,910,-397.3050,0.7726
71996,911,-72.6070,0.7720
72146,912,-43.0740,0.7715
72274,913,-433.6400,0.7711
72371,914,-431.9560,0.7708
72532,915,35.8140,0.7703
72630,916,-193.8940,0.7700
72764,917,94.2420,0.7696
72891,918,-316.9360,0.7692
73021,919,-615.7730,0.7688
73176,920,-427.0300,0.7683
73329,921,-352.2830,0.7678
73444,922,-298.5100,0.7674
73605,923,-342.8120,0.7669
73721,924,-606.2520,0.7666
73808,925,-158.2760,0.7663
73933,926,-338.7090,0.7659
74010,927,-283.8090,0.7656
74168,928,-20.0520,0.7651
74260,929,-250.9080,0.7648
74370,930,-512.5080,0.7645
74490,931,-514.1140,0.7641
74617,932,-648.1630,0.7637
74759,933,-520.2700,0.7633
74864,934,-353.3100,0.7629
74990,935,-681.3970,0.7625
75115,936,-744.0250,0.7621
75180,937,-197.5620,0.7619
75253,938,-277.7450,0.7617
75374,939,-417.3200,0.7613
75479,940,-1043.7660,0.7610
75596,941,-278.8020,0.7606
75733,942,-463.3270,0.7602
75837,943,-367.2020,0.7599
75965,944,-462.6430,0.7594
76080,945,-116.7320,0.7591
76184,946,-290.1510,0.7588
76296,947,-306.5120,0.7584
76399,948,-838.3840,0.7581
76477,949,-522.7500,0.7578
76574,950,-285.7690,0.7575
76672,951,-566.8490,0.7572
76766,952,-334.5010,0.7569
76862,953,-830.8500,0.7566
76986,954,-145.8140,0.7562
77077,955,-279.1450,0.7559
77185,956,-308.0550,0.7556
77289,957,-555.0960,0.7553
77397,958,-259.8190,0.7549
77468,959,-549.6460,0.7547
77580,960,-292.8580,0.7543
77697,961,-339.2030,0.7540
77796,962,-138.0250,0.7536
77927,963,-496.8160,0.7532
78064,964,-294.9750,0.7528
78179,965,-323.3410,0.7524
78312,966,-423.6450,0.7520
78467,967,-286.7910,0.7515
78618,968,-153.5060,0.7510
78703,969,-429.3640,0.7508
78892,970,483.0040,0.7502
78999,971,-280.5890,0.7498
79119,972,-167.6100,0.7495
79251,973,-171.7000,0.7490
79384,974,-258.6790,0.7486
79487,975,-325.8980,0.7483
79593,976,-552.3740,0.7480
79702,977,-303.3770,0.7476
79863,978,4.5540,0.7471
79972,979,-486.0850,0.7468
80069,980,-290.5040,0.7465
80166,981,-570.2770,0.7461
80301,982,-678.7020,0.7457
80435,983,-536.3980,0.7453
80600,984,380.8980,0.7448
80707,985,-268.1670,0.7444
80818,986,-458.9320,0.7441
80988,987,-109.7910,0.7435
81099,988,-110.7090,0.7432
81209,989,-89.9380,0.7428
81284,990,-515.0870,0.7426
81384,991,-53.2010,0.7423
81527,992,-225.8020,0.7418
81656,993,-138.4120,0.7414
81832,994,-186.9660,0.7409
81967,995,-134.2890,0.7404
82062,996,-188.2580,0.7401
82127,997,-263.8780,0.7399
82224,998,-442.2130,0.7396
82383,999,-106.1520,0.7391
82535,1000,-70.5960,0.7386
82651,1001,-93.6580,0.7383
82763,1002,-54.6150,0.7379
82877,1003,-384.2770,0.7376
82999,1004,-451.9640,0.7372
83116,1005,-309.9710,0.7368
83311,1006,444.7860,0.7362
83479,1007,-349.5710,0.7357
83639,1008,-317.1900,0.7351
83801,1009,-165.3570,0.7346
83912,1010,-392.9700,0.7343
84084,1011,183.7310,0.7337
84214,1012,-648.6880,0.7333
84359,1013,-199.7230,0.7329
84518,1014,-439.0810,0.7324
84661,1015,-604.0900,0.7319
84778,1016,-47.2880,0.7315
84970,1017,427.0620,0.7309
85139,1018,132.5510,0.7304
85270,1019,-142.4330,0.7300
85364,1020,-580.1440,0.7297
85514,1021,-156.0690,0.7292
85708,1022,319.5880,0.7286
85841,1023,-762.7820,0.7282
85956,1024,-188.2650,0.7278
86083,1025,-539.8280,0.7274
86194,1026,-596.7010,0.7271
86352,1027,-190.6720,0.7266
86532,1028,401.9920,0.7260
86685,1029,-147.2050,0.7255
86799,1030,-541.2660,0.7251
86899,1031,-530.3150,0.7248
87050,1032,-492.9410,0.7243
87151,1033,-362.6570,0.7240
87275,1034,-696.5330,0.7236
87378,1035,-248.9550,0.7233
87592,1036,424.2540,0.7226
87692,1037,-456.3170,0.7223
87885,1038,254.4510,0.7217
88048,1039,-371.4750,0.7212
88132,1040,-680.0650,0.7209
88251,1041,-86.2380,0.7205
88373,1042,-114.4960,0.7202
88502,1043,-416.7660,0.7197
88680,1044,44.0860,0.7192
88832,1045,39.0890,0.7187
88969,1046,-132.9000,0.7183
89089,1047,-690.4910,0.7179
89190,1048,14.7050,0.7176
89307,1049,-424.9200,0.7172
89467,1050,-166.4040,0.7167
89558,1051,-229.0600,0.7164
89734,1052,8.2290,0.7158
89922,1053,41.8330,0.7153
90126,1054,227.8720,0.7146
90222,1055,-88.7640,0.7143
90347,1056,-476.7090,0.7139
90452,1057,-274.7230,0.7136
90558,1058,-399.0070,0.7132
90691,1059,-40.9700,0.7128
90792,1060,-264.2770,0.7125
90901,1061,-370.3940,0.7122
90987,1062,-22.6220,0.7119
91089,1063,-601.7950,0.7116
91245,1064,-322.7770,0.7111
91490,1065,943.2820,0.7103
91648,1066,-473.9320,0.7098
91768,1067,-896.6790,0.7094
91859,1068,-476.3710,0.7091
92018,1069,-57.5110,0.7086
92171,1070,-425.6390,0.7081
92327,1071,1.0960,0.7076
92488,1072,-430.8140,0.7071
92659,1073,-335.6250,0.7066
92765,1074,-181.2680,0.7062
92849,1075,-186.0830,0.7060
92956,1076,-365.3400,0.7056
93086,1077,-266.2560,0.7052
93202,1078,-594.0710,0.7049
93399,1079,253.8510,0.7042
93502,1080,-776.3760,0.7039
93597,1081,-527.6160,0.7036
93671,1082,-411.3630,0.7034
93866,1083,52.8980,0.7028
94040,1084,-152.2020,0.7022
94219,1085,-1.9320,0.7016
94409,1086,141.6430,0.7010
94570,1087,-443.1210,0.7005
94779,1088,294.5050,0.6999
94894,1089,-328.3470,0.6995
95020,1090,-420.4420,0.6991
95181,1091,-861.2430,0.6986
95330,1092,-483.0820,0.6981
95490,1093,-389.5830,0.6976
95655,1094,-305.1500,0.6971
95838,1095,102.5530,0.6965
96003,1096,-168.1360,0.6960
96204,1097,88.6840,0.6954
96398,1098,-81.9430,0.6947
96507,1099,-693.6580,0.6944
96657,1100,-97.0380,0.6939
96794,1101,-4.7670,0.6935
96947,1102,-320.3290,0.6930
97112,1103,-283.2210,0.6925
97358,1104,583.4300,0.6917
97506,1105,-239.8410,0.6912
97624,1106,-243.5120,0.6909
97819,1107,267.3250,0.6902
97969,1108,-105.4910,0.6898
98087,1109,-219.3530,0.6894
98224,1110,-252.7630,0.6890
98391,1111,-173.5280,0.6884
98531,1112,-420.7130,0.6880
98647,1113,-478.7900,0.6876
98816,1114,-179.4940,0.6871
98946,1115,-212.2430,0.6867
99039,1116,-167.4240,0.6864
99231,1117,226.5010,0.6858
99349,1118,-589.1990,0.6854
99564,1119,449.1230,0.6847
99718,1120,-515.4950,0.6842
99866,1121,-406.0270,0.6838
100060,1122,47.3610,0.6831
100193,1123,-694.0700,0.6827
100352,1124,-270.5850,0.6822
100510,1125,-624.5070,0.6817
100680,1126,-201.6550,0.6812
100838,1127,-430.3050,0.6807
100999,1128,-739.2980,0.6802
101170,1129,-286.9440,0.6796
101367,1130,443.7000,0.6790
101512,1131,-696.5330,0.6785
101632,1132,-365.7390,0.6782
101846,1133,826.8440,0.6775
102010,1134,-495.6740,0.6770
102130,1135,-408.8150,0.6766
102279,1136,139.8310,0.6761
102437,1137,-449.7360,0.6756
102581,1138,-503.6370,0.6752
102810,1139,513.0610,0.6744
102965,1140,-94.4980,0.6739
103095,1141,-639.0740,0.6735
103304,1142,618.2000,0.6729
103507,1143,183.9580,0.6722
103694,1144,518.0970,0.6716
103861,1145,-169.5600,0.6711
104003,1146,-750.6090,0.6707
104152,1147,-94.3790,0.6702
104272,1148,-414.5010,0.6698
104446,1149,-172.0250,0.6693
104614,1150,27.9480,0.6687
104775,1151,135.3890,0.6682
104961,1152,-239.6510,0.6676
105108,1153,-45.9050,0.6672
105304,1154,647.7870,0.6665
105464,1155,-280.1260,0.6660
105655,1156,345.1280,0.6654
105800,1157,-286.1400,0.6650
106041,1158,696.2990,0.6642
106198,1159,-469.2070,0.6637
106419,1160,581.2620,0.6630
106573,1161,-440.9340,0.6625
106704,1162,-281.4610,0.6621
106874,1163,-84.7600,0.6616
107068,1164,109.3300,0.6610
107200,1165,-247.7430,0.6605
107393,1166,83.6940,0.6599
107547,1167,-503.6890,0.6594
107719,1168,-253.7170,0.6589
107938,1169,751.1970,0.6582
108057,1170,-622.3460,0.6578
108199,1171,-485.3830,0.6574
108363,1172,-612.4510,0.6569
108530,1173,-462.4290,0.6563
108712,1174,154.5650,0.6557
108836,1175,-261.6690,0.6554
109042,1176,174.1310,0.6547
109167,1177,-662.5640,0.6543
109302,1178,-575.9640,0.6539
109468,1179,-314.0580,0.6534
109693,1180,217.2700,0.6526
109890,1181,71.8000,0.6520
110060,1182,-179.6710,0.6515
110267,1183,174.6940,0.6508
110431,1184,156.4740,0.6503
110578,1185,-526.2130,0.6498
110771,1186,167.0140,0.6492
110902,1187,-529.6560,0.6488
111058,1188,-622.9890,0.6483
111229,1189,-34.7880,0.6478
111407,1190,-100.5280,0.6472
111559,1191,-413.6940,0.6467
111672,1192,-654.8890,0.6464
111850,1193,-121.0930,0.6458
112027,1194,-308.2610,0.6453
112214,1195,-151.8670,0.6447
112384,1196,-359.9590,0.6441
112512,1197,-992.9940,0.6437
112700,1198,-152.6700,0.6431
112826,1199,-837.2510,0.6427
112969,1200,-638.3790,0.6423
113091,1201,-390.0140,0.6419
113206,1202,-356.4710,0.6415
113412,1203,-64.6220,0.6409
113628,1204,100.5220,0.6402
113844,1205,123.0240,0.6395
113958,1206,-890.7510,0.6391
114140,1207,-2.7850,0.6386
114323,1208,-76.2970,0.6380
114430,1209,-356.0790,0.6376
114635,1210,516.5520,0.6370
114785,1211,-399.7360,0.6365
114947,1212,-105.6370,0.6360
115177,1213,594.2960,0.6353
115411,1214,776.5920,0.6345
115550,1215,-1102.3320,0.6341
115689,1216,-135.8380,0.6337
115844,1217,-245.5940,0.6332
116060,1218,128.2010,0.6325
116205,1219,-568.1780,0.6320
116370,1220,-142.5800,0.6315
116608,1221,284.2840,0.6307
116823,1222,142.1470,0.6301
117043,1223,294.8540,0.6294
117270,1224,547.4910,0.6286
117398,1225,-546.1050,0.6282
117562,1226,226.3030,0.6277
117794,1227,513.1720,0.6270
117966,1228,64.8200,0.6264
118120,1229,-394.2260,0.6260
118278,1230,-148.4700,0.6255
118457,1231,-114.3190,0.6249
118602,1232,-1029.1590,0.6244
118759,1233,29.2060,0.6239
119022,1234,1026.2750,0.6231
119167,1235,-919.3340,0.6226
119395,1236,809.8130,0.6219
119590,1237,397.3320,0.6213
119770,1238,-14.2630,0.6207
119935,1239,-182.3020,0.6202
120087,1240,-895.8160,0.6197
120237,1241,-584.4670,0.6193
120388,1242,-356.3250,0.6188
120558,1243,-748.1960,0.6182
120710,1244,-515.4300,0.6178
120916,1245,134.0020,0.6171
121124,1246,573.9280,0.6164
121347,1247,476.6030,0.6157
121499,1248,66.8280,0.6153
121691,1249,-182.9650,0.6146
121945,1250,864.2630,0.6138
122127,1251,-277.5550,0.6133
122314,1252,-178.4510,0.6127
122520,1253,-267.2270,0.6120
122683,1254,250.0700,0.6115
122852,1255,35.7680,0.6110
122991,1256,-357.6230,0.6105
123143,1257,-495.8560,0.6101
123351,1258,145.9630,0.6094
123541,1259,251.5960,0.6088
123706,1260,-123.1110,0.6083
123804,1261,-255.4370,0.6080
123984,1262,170.2540,0.6074
124174,1263,-129.7150,0.6068
124371,1264,333.1570,0.6062
124545,1265,-90.8510,0.6056
124777,1266,214.1640,0.6049
124976,1267,184.8730,0.6042
125229,1268,1190.8760,0.6034
125407,1269,165.7610,0.6029
125594,1270,-172.6540,0.6023
125799,1271,253.7090,0.6016
125994,1272,65.3600,0.6010
126112,1273,-233.7780,0.6006
126357,1274,398.2420,0.5999
126589,1275,447.4550,0.5991
126791,1276,97.2990,0.5985
126968,1277,-110.0450,0.5979
127150,1278,-79.6810,0.5974
127330,1279,-237.7820,0.5968
127528,1280,90.9770,0.5962
127736,1281,165.0900,0.5955
127956,1282,-6.9640,0.5948
128119,1283,-270.2070,0.5943
128258,1284,-158.9610,0.5939
128382,1285,-969.8090,0.5935
128566,1286,467.1880,0.5929
128769,1287,114.4920,0.5922
128958,1288,-154.4810,0.5916
129095,1289,-101.0350,0.5912
129355,1290,1052.9180,0.5904
129564,1291,-312.2870,0.5897
129775,1292,328.2310,0.5890
129944,1293,-75.2370,0.5885
130168,1294,174.5020,0.5878
130419,1295,935.3100,0.5870
130677,1296,398.8150,0.5862
130887,1297,501.3000,0.5855
131078,1298,169.4900,0.5849
131278,1299,-46.6050,0.5843
131397,1300,-787.6040,0.5839
131582,1301,52.3660,0.5833
131748,1302,-218.6230,0.5828
131999,1303,836.2360,0.5820
132309,1304,937.0420,0.5810
132539,1305,59.9600,0.5803
132686,1306,-657.6780,0.5798
132919,1307,573.0740,0.5791
133084,1308,-571.0840,0.5786
133320,1309,583.3380,0.5778
133518,1310,533.3710,0.5772
133693,1311,196.8200,0.5766
133808,1312,-813.4350,0.5763
133886,1313,-273.9510,0.5760
134058,1314,120.9110,0.5755
134265,1315,-332.3310,0.5748
134467,1316,463.7320,0.5742
134682,1317,393.7580,0.5735
134907,1318,242.3690,0.5728
135009,1319,-630.2710,0.5725
135201,1320,-21.4230,0.5719
135404,1321,192.3750,0.5712
135598,1322,-181.9390,0.5706
135775,1323,181.9020,0.5700
135932,1324,-577.4640,0.5696
136184,1325,936.0380,0.5688
136314,1326,-677.3730,0.5683
136539,1327,85.7880,0.5676
136737,1328,-25.5940,0.5670
136842,1329,-574.6590,0.5667
137044,1330,124.7750,0.5660
137278,1331,685.0940,0.5653
137461,1332,-62.7920,0.5647
137632,1333,371.2880,0.5642
137844,1334,133.9740,0.5635
138042,1335,102.1520,0.5629
138275,1336,513.9350,0.5621
138497,1337,-40.7860,0.5614
138650,1338,-814.5460,0.5609
138845,1339,15.9890,0.5603
139049,1340,91.3840,0.5597
139272,1341,296.3440,0.5590
139470,1342,168.1190,0.5583
139665,1343,11.5220,0.5577
139829,1344,-317.0320,0.5572
139937,1345,-823.5960,0.5569
140111,1346,-387.4030,0.5563
140337,1347,432.3180,0.5556
140492,1348,-342.5870,0.5551
140633,1349,-399.4500,0.5547
140794,1350,-261.4960,0.5542
140962,1351,-32.7940,0.5536
141149,1352,182.1440,0.5530
141330,1353,-616.3650,0.5525
141489,1354,-25.6320,0.5520
141764,1355,1054.4030,0.5511
141978,1356,464.8970,0.5504
142149,1357,-74.3100,0.5499
142316,1358,-65.7670,0.5493
142529,1359,584.3720,0.5487
142747,1360,381.6530,0.5480
142978,1361,162.7260,0.5472
143195,1362,78.0570,0.5466
143383,1363,70.5720,0.5460
143562,1364,-353.9530,0.5454
143784,1365,558.0760,0.5447
143933,1366,-776.4830,0.5442
144143,1367,362.4370,0.5436
144354,1368,-23.6340,0.5429
144518,1369,-614.6500,0.5424
144674,1370,-117.9480,0.5419
144864,1371,238.0670,0.5413
145059,1372,580.3660,0.5406
145276,1373,133.0320,0.5400
145487,1374,612.4330,0.5393
145641,1375,-448.5780,0.5388
145809,1376,-564.9660,0.5383
145980,1377,242.6480,0.5377
146209,1378,627.7010,0.5370
146399,1379,190.1630,0.5364
146599,1380,367.3260,0.5358
146756,1381,-391.4040,0.5353
146956,1382,-97.8760,0.5346
147133,1383,-402.6730,0.5341
147315,1384,-542.2620,0.5335
147525,1385,379.1480,0.5328
147743,1386,267.1550,0.5322
147928,1387,39.1610,0.5316
148161,1388,886.4320,0.5308
148353,1389,-4.0630,0.5302
148529,1390,-161.8580,0.5297
148752,1391,239.9470,0.5290
148907,1392,-762.1430,0.5285
149069,1393,-431.2560,0.5280
149275,1394,64.2290,0.5273
149461,1395,-213.4470,0.5267
149687,1396,303.8180,0.5260
149849,1397,-511.3360,0.5255
150022,1398,-234.9040,0.5249
150240,1399,59.8530,0.5242
150424,1400,-166.1280,0.5237
150629,1401,214.7760,0.5230
150895,1402,575.9880,0.5222
151078,1403,-624.8420,0.5216
151282,1404,-102.1260,0.5209
151464,1405,-185.2260,0.5204
151711,1406,382.9000,0.5196
151848,1407,-771.2390,0.5192
152086,1408,587.2170,0.5184
152275,1409,165.3700,0.5178
152477,1410,229.8590,0.5172
152678,1411,-273.9360,0.5165
152874,1412,103.2390,0.5159
153035,1413,-518.6580,0.5154
153208,1414,-249.9020,0.5148
153389,1415,-115.4900,0.5143
153590,1416,556.0180,0.5136
153824,1417,712.0080,0.5129
154020,1418,167.8680,0.5123
154303,1419,1137.4050,0.5114
154504,1420,180.6180,0.5107
154691,1421,353.4160,0.5101
154870,1422,-425.8960,0.5096
155126,1423,1126.5410,0.5088
155261,1424,-1031.1660,0.5083
155422,1425,-849.3720,0.5078
155641,1426,432.3520,0.5071
155807,1427,-861.0620,0.5066
155970,1428,-240.5860,0.5061
156171,1429,-116.7520,0.5055
156345,1430,189.9280,0.5049
156601,1431,983.0740,0.5041
156779,1432,-264.1730,0.5035
156980,1433,-160.3420,0.5029
157180,1434,100.7820,0.5023
157417,1435,807.8540,0.5015
157614,1436,280.6170,0.5009
157829,1437,500.2270,0.5002
158046,1438,487.7650,0.4995
158215,1439,-724.1770,0.4990
158461,1440,758.4950,0.4982
158637,1441,-229.0140,0.4977
158795,1442,-126.2990,0.4972
159003,1443,476.4310,0.4965
159160,1444,-250.4710,0.4960
159378,1445,171.2280,0.4953
159586,1446,153.2760,0.4946
159763,1447,-538.8250,0.4941
159970,1448,400.0780,0.4934
160156,1449,-83.1760,0.4928
160340,1450,-336.3280,0.4923
160532,1451,-374.9020,0.4917
160770,1452,369.5100,0.4909
160997,1453,874.8150,0.4902
161210,1454,232.4750,0.4895
161424,1455,44.5320,0.4888
161677,1456,661.7070,0.4880
161868,1457,291.8140,0.4874
162055,1458,-153.3800,0.4868
162299,1459,499.8950,0.4861
162526,1460,408.3070,0.4853
162833,1461,1331.4720,0.4844
163027,1462,6.0670,0.4838
163259,1463,50.0530,0.4830
163506,1464,742.3090,0.4822
163720,1465,189.4470,0.4816
163944,1466,69.7720,0.4808
164188,1467,383.7930,0.4801
164375,1468,-303.9860,0.4795
164610,1469,-79.0980,0.4787
164880,1470,849.4230,0.4779
165065,1471,-384.2530,0.4773
165262,1472,-156.7300,0.4767
165550,1473,996.8220,0.4758
165771,1474,386.4550,0.4751
165969,1475,-480.0500,0.4744
166288,1476,1033.0520,0.4734
166547,1477,521.8600,0.4726
166804,1478,846.4070,0.4718
167043,1479,-209.4330,0.4710
167224,1480,-259.3880,0.4705
167473,1481,322.2650,0.4697
167701,1482,495.0810,0.4689
167882,1483,-202.4090,0.4684
168173,1484,843.1860,0.4675
168362,1485,107.2310,0.4669
168602,1486,482.3590,0.4661
168831,1487,-162.9210,0.4654
169097,1488,347.0510,0.4645
169376,1489,949.3070,0.4636
169605,1490,433.5120,0.4629
169734,1491,-900.9260,0.4625
169872,1492,-867.4250,0.4621
170038,1493,-548.5920,0.4615
170236,1494,230.2020,0.4609
170461,1495,614.3480,0.4602
170627,1496,-546.8620,0.4597
170843,1497,-236.8990,0.4590
171116,1498,462.2960,0.4581
171283,1499,-297.0940,0.4576
171469,1500,-47.5150,0.4570
171652,1501,-286.4980,0.4564
171852,1502,151.5240,0.4558
172082,1503,386.5910,0.4551
172340,1504,388.6210,0.4543
172508,1505,-254.7370,0.4537
172761,1506,419.4080,0.4529
173009,1507,841.2990,0.4521
173151,1508,-352.0110,0.4517
173319,1509,-394.8290,0.4512
173467,1510,-690.9840,0.4507
173727,1511,815.0290,0.4499
173833,1512,-530.3650,0.4495
173960,1513,-329.8950,0.4491
174177,1514,-87.4220,0.4484
174344,1515,-715.4930,0.4479
174553,1516,136.1480,0.4473
174741,1517,-704.4550,0.4467
174890,1518,-533.3580,0.4462
175039,1519,-895.4770,0.4457
175167,1520,-752.3660,0.4453
175277,1521,-1211.5140,0.4450
175413,1522,-660.4500,0.4445
175672,1523,676.9950,0.4437
175889,1524,237.1360,0.4430
176064,1525,-154.0410,0.4425
176230,1526,-326.5310,0.4419
176429,1527,60.3210,0.4413
176630,1528,-13.3720,0.4407
176696,1529,-304.4520,0.4405
176807,1530,-802.2470,0.4401
177001,1531,-423.5660,0.4395
177117,1532,-1021.0230,0.4391
177317,1533,-33.1830,0.4385
177487,1534,-122.4210,0.4380
177676,1535,194.1280,0.4374
177886,1536,233.1530,0.4367
178110,1537,932.0560,0.4360
178260,1538,-576.2090,0.4355
178449,1539,238.5960,0.4349
178636,1540,288.5850,0.4343
178853,1541,95.3090,0.4336
179062,1542,706.3510,0.4330
179211,1543,-452.0290,0.4325
179412,1544,76.9940,0.4319
179610,1545,-55.6300,0.4312
179788,1546,-25.8770,0.4307
179988,1547,-578.6660,0.4300
180173,1548,44.1880,0.4295
180371,1549,-576.8760,0.4288
180567,1550,-104.3470,0.4282
180788,1551,583.0250,0.4275
180967,1552,-244.1880,0.4269
181187,1553,-48.1420,0.4262
181443,1554,740.9560,0.4254
181656,1555,586.4070,0.4248
181914,1556,455.4680,0.4239
182087,1557,-593.3180,0.4234
182226,1558,-466.0860,0.4230
182445,1559,-180.2280,0.4223
182711,1560,985.7610,0.4214
182915,1561,-77.5720,0.4208
183071,1562,-719.9010,0.4203
183274,1563,69.0660,0.4196
183472,1564,43.4570,0.4190
183671,1565,-113.2610,0.4184
183862,1566,-86.9610,0.4178
184041,1567,-150.1590,0.4172
184245,1568,-328.6660,0.4166
184549,1569,512.1850,0.4156
184767,1570,438.5100,0.4149
184905,1571,-714.2110,0.4145
185108,1572,53.0970,0.4138
185382,1573,391.8360,0.4130
185645,1574,481.6390,0.4121
185868,1575,172.2940,0.4114
186122,1576,636.4350,0.4106
186368,1577,643.8720,0.4098
186579,1578,-108.4070,0.4092
186805,1579,59.7990,0.4085
187007,1580,281.3160,0.4078
187186,1581,-576.4450,0.4072
187376,1582,-165.2440,0.4066
187617,1583,467.0280,0.4059
187848,1584,558.1770,0.4052
188088,1585,274.9190,0.4044
188319,1586,513.1720,0.4037
188510,1587,-260.6230,0.4031
188728,1588,-78.5360,0.4024
188943,1589,318.2840,0.4017
189175,1590,67.8020,0.4009
189481,1591,689.0180,0.4000
189718,1592,-21.7840,0.3992
190005,1593,923.5450,0.3983
190243,1594,465.6650,0.3976
190540,1595,760.8070,0.3966
190802,1596,531.9080,0.3958
190997,1597,-322.4200,0.3952
191192,1598,-205.5730,0.3946
191447,1599,1220.7300,0.3938
191683,1600,18.4730,0.3930
191931,1601,47.9230,0.3922
192156,1602,41.0320,0.3915
192389,1603,243.4470,0.3908
192695,1604,879.6890,0.3898
192907,1605,143.5310,0.3891
193206,1606,906.1120,0.3882
193457,1607,648.9550,0.3874
193651,1608,-329.8110,0.3868
193880,1609,-183.8790,0.3860
194118,1610,655.9630,0.3853
194383,1611,-465.1630,0.3845
194652,1612,693.4620,0.3836
194890,1613,203.8600,0.3829
195139,1614,429.5820,0.3821
195442,1615,567.0500,0.3811
195666,1616,154.2880,0.3804
195911,1617,-20.0450,0.3796
196113,1618,78.4710,0.3790
196356,1619,-18.3380,0.3782
196547,1620,-43.9440,0.3776
196703,1621,-1050.0900,0.3771
196948,1622,653.2220,0.3763
197178,1623,-159.1870,0.3756
197343,1624,-360.8290,0.3751
197659,1625,617.5180,0.3741
197908,1626,418.2560,0.3733
198167,1627,727.7510,0.3725
198388,1628,-109.4660,0.3718
198638,1629,396.7030,0.3710
198870,1630,428.0530,0.3702
199070,1631,332.7290,0.3696
199350,1632,378.2420,0.3687
199550,1633,400.5750,0.3681
199770,1634,-318.9200,0.3674
199984,1635,41.3000,0.3667
200230,1636,-122.0740,0.3659
200475,1637,-308.1460,0.3652
200711,1638,471.4660,0.3644
200989,1639,629.8510,0.3635
201179,1640,-118.5060,0.3629
201424,1641,786.0550,0.3622
201676,1642,136.1860,0.3614
201921,1643,144.9880,0.3606
202229,1644,733.5000,0.3596
202449,1645,-92.7730,0.3589
202714,1646,401.6790,0.3581
202934,1647,-29.9790,0.3574
203223,1648,625.6690,0.3565
203403,1649,-854.4850,0.3559
203607,1650,-460.1490,0.3552
203809,1651,61.4210,0.3546
204015,1652,245.1500,0.3540
204233,1653,258.9510,0.3533
204466,1654,370.2070,0.3525
204644,1655,-420.2110,0.3520
204815,1656,-760.9930,0.3514
205042,1657,-412.5010,0.3507
205150,1658,-586.6870,0.3504
205377,1659,-472.5740,0.3496
205600,1660,-192.3350,0.3489
205845,1661,417.2740,0.3482
206098,1662,590.5170,0.3474
206368,1663,951.4790,0.3465
206643,1664,723.3770,0.3456
206859,1665,-122.8980,0.3449
207036,1666,-565.8720,0.3444
207227,1667,-645.1930,0.3438
207424,1668,-528.4880,0.3432
207665,1669,374.1040,0.3424
207866,1670,98.0120,0.3418
208124,1671,175.2110,0.3409
208379,1672,553.2030,0.3401
208619,1673,519.1110,0.3394
208829,1674,148.4270,0.3387
208984,1675,-728.9020,0.3382
209214,1676,97.4100,0.3375
209381,1677,-478.2740,0.3370
209607,1678,-203.5760,0.3362
209792,1679,-423.5860,0.3357
209994,1680,43.9470,0.3350
210211,1681,80.8040,0.3343
210407,1682,-110.4410,0.3337
210578,1683,-38.2150,0.3332
210758,1684,-488.5810,0.3326
210945,1685,-393.7900,0.3320
211131,1686,-331.6030,0.3314
211332,1687,-523.6240,0.3308
211569,1688,393.2030,0.3300
211777,1689,-105.7960,0.3294
211972,1690,91.1930,0.3288
212157,1691,390.0310,0.3282
212393,1692,261.0410,0.3274
212696,1693,901.8900,0.3265
212938,1694,648.1720,0.3257
213176,1695,782.2460,0.3249
213370,1696,-333.6390,0.3243
213613,1697,545.8350,0.3236
213816,1698,-402.8390,0.3229
213915,1699,-658.2820,0.3226
214082,1700,-742.8800,0.3221
214319,1701,-30.5590,0.3213
214535,1702,220.1300,0.3206
214814,1703,527.4870,0.3198
214985,1704,-31.1790,0.3192
215164,1705,-368.7520,0.3187
215396,1706,491.2120,0.3179
215658,1707,649.0180,0.3171
215920,1708,966.1470,0.3163
216078,1709,-1070.0510,0.3158
216326,1710,-87.9330,0.3150
216540,1711,-258.6030,0.3143
216735,1712,-405.6650,0.3137
216986,1713,857.9590,0.3129
217248,1714,467.1060,0.3121
217513,1715,97.9840,0.3112
217785,1716,953.7540,0.3104
218028,1717,209.9630,0.3096
218290,1718,587.3250,0.3088
218493,1719,-490.6290,0.3081
218759,1720,892.5220,0.3073
218911,1721,-606.6510,0.3068
219075,1722,-557.1590,0.3063
219287,1723,739.7220,0.3056
219504,1724,481.4200,0.3049
219743,1725,380.3980,0.3042
