step,episode,ep_return,epsilon
13632,177,-405.5410,0.9712
13699,178,-292.9430,0.9711
13785,179,29.0870,0.9709
13853,180,-395.1450,0.9708
13947,181,49.4300,0.9706
14025,182,-334.8560,0.9704
14100,183,-578.0050,0.9702
14198,184,2.1190,0.9700
14288,185,-430.0330,0.9698
14363,186,-252.8800,0.9697
14440,187,-251.6840,0.9695
14565,188,-697.4870,0.9693
14646,189,-76.7610,0.9691
14730,190,-314.4180,0.9689
14828,191,-189.7600,0.9687
14891,192,-456.6680,0.9686
14954,193,-390.9680,0.9684
15034,194,-198.3110,0.9683
15104,195,-158.0760,0.9681
15165,196,-270.2160,0.9680
15259,197,-215.1980,0.9678
15315,198,-360.6530,0.9677
15384,199,62.8230,0.9675
15454,200,-183.7410,0.9674
15516,201,-262.8900,0.9672
15604,202,-678.3120,0.9671
15697,203,-282.2540,0.9669
15769,204,-84.1860,0.9667
15836,205,-247.2110,0.9666
15911,206,-437.0980,0.9664
15985,207,-99.8770,0.9663
16043,208,-140.1030,0.9661
16098,209,-454.7760,0.9660
16171,210,-15.5800,0.9659
16235,211,-225.8660,0.9657
16330,212,-257.5060,0.9655
16458,213,-611.8850,0.9653
16523,214,-288.5200,0.9651
16589,215,-91.3980,0.9650
16670,216,-26.6460,0.9648
16732,217,-122.1320,0.9647
16804,218,-94.4760,0.9645
16876,219,-627.4790,0.9644
16947,220,-84.2370,0.9642
17023,221,-265.4660,0.9641
17093,222,-116.8860,0.9639
17166,223,-81.4060,0.9638
17275,224,-63.2990,0.9635
17360,225,-341.9490,0.9634
17457,226,-185.6310,0.9631
17532,227,76.8500,0.9630
17632,228,246.4630,0.9628
17719,229,104.3330,0.9626
17820,230,-329.6450,0.9624
17931,231,-90.1260,0.9621
18012,232,-513.7490,0.9620
18063,233,-94.4040,0.9619
18142,234,-227.2770,0.9617
18214,235,-38.1570,0.9616
18319,236,-852.2830,0.9613
18391,237,-445.3990,0.9612
18474,238,-319.1830,0.9610
18586,239,-23.1750,0.9608
18668,240,-46.2290,0.9606
18740,241,-87.4180,0.9604
18824,242,-65.5340,0.9603
18892,243,-197.3250,0.9601
18938,244,-317.2960,0.9600
19006,245,-131.5800,0.9599
19075,246,-175.2180,0.9597
19132,247,-250.0160,0.9596
19175,248,-495.1090,0.9595
19280,249,-118.3210,0.9593
19342,250,-23.9640,0.9592
19428,251,-128.1330,0.9590
19494,252,-262.0780,0.9588
19560,253,-378.3120,0.9587
19625,254,-386.6940,0.9586
19712,255,-149.7060,0.9584
19809,256,-139.1390,0.9582
19900,257,-369.9160,0.9580
19979,258,-416.3700,0.9578
20040,259,-387.1260,0.9577
20142,260,-326.7790,0.9575
20232,261,-215.1090,0.9573
20303,262,-285.7110,0.9571
20375,263,-191.8490,0.9570
20449,264,-199.7680,0.9568
20549,265,-153.9600,0.9566
20637,266,-470.1920,0.9564
20703,267,-206.4130,0.9563
20776,268,27.5200,0.9561
20862,269,94.6690,0.9560
20945,270,0.1400,0.9558
21029,271,116.4900,0.9556
21093,272,-843.6560,0.9555
21187,273,21.0510,0.9553
21246,274,-46.5620,0.9551
21320,275,37.0230,0.9550
21403,276,-340.7620,0.9548
21455,277,-39.4170,0.9547
21508,278,-133.9530,0.9546
21599,279,29.8440,0.9544
21688,280,-203.4830,0.9542
21768,281,-510.2280,0.9540
21854,282,83.9390,0.9539
21924,283,-96.6000,0.9537
21988,284,-365.2410,0.9536
22056,285,-247.9810,0.9534
22128,286,-237.7590,0.9533
22192,287,21.2720,0.9532
22255,288,-94.3630,0.9530
22327,289,-198.9990,0.9529
22391,290,-466.4730,0.9527
22468,291,-213.4000,0.9526
22552,292,-370.9190,0.9524
22610,293,-203.4520,0.9523
22665,294,-143.2700,0.9522
22816,295,197.3350,0.9518
22873,296,-292.2900,0.9517
22951,297,-662.2270,0.9516
23043,298,-257.1770,0.9514
23117,299,-238.6430,0.9512
23182,300,-760.4990,0.9511
23264,301,-573.0520,0.9509
23322,302,-169.1270,0.9508
23381,303,-310.4910,0.9506
23494,304,28.9820,0.9504
23553,305,-274.1900,0.9503
23621,306,-9.3760,0.9501
23702,307,-124.2700,0.9500
23783,308,-300.4620,0.9498
23845,309,-278.6830,0.9497
23936,310,-384.8560,0.9495
23986,311,-195.8750,0.9494
24039,312,-280.7590,0.9493
24126,313,54.3920,0.9491
24198,314,-410.0750,0.9489
24253,315,-176.0610,0.9488
24304,316,-41.5400,0.9487
24373,317,-191.9650,0.9485
24462,318,-270.8360,0.9484
24534,319,-578.0620,0.9482
24596,320,-49.0320,0.9481
24659,321,-64.9190,0.9479
24765,322,-187.0990,0.9477
24835,323,-237.0660,0.9476
24915,324,-641.1370,0.9474
24968,325,-123.6970,0.9473
25034,326,-139.9830,0.9472
25124,327,-338.8140,0.9470
25237,328,-281.7030,0.9467
25317,329,-84.9730,0.9466
25400,330,166.6860,0.9464
25509,331,9.3580,0.9461
25566,332,-487.5770,0.9460
25626,333,-177.2630,0.9459
25706,334,-269.8080,0.9457
25783,335,-140.4100,0.9456
25847,336,-119.1940,0.9454
25918,337,-275.6060,0.9453
25998,338,2.1780,0.9451
26059,339,-191.2390,0.9450
26130,340,-145.9980,0.9448
26193,341,-197.6470,0.9447
26263,342,-251.7320,0.9446
26357,343,-165.5400,0.9444
26425,344,-542.3280,0.9442
26484,345,-87.1560,0.9441
26579,346,-26.4650,0.9439
26661,347,-14.8680,0.9437
26722,348,-195.1530,0.9436
26794,349,-289.5360,0.9434
26868,350,-248.5880,0.9433
26937,351,-354.2730,0.9431
27055,352,-488.6410,0.9429
27103,353,-389.8070,0.9428
27168,354,-698.1920,0.9426
27238,355,31.7200,0.9425
27326,356,-343.5410,0.9423
27393,357,-206.7920,0.9422
27472,358,-132.2030,0.9420
27562,359,-208.1140,0.9418
27636,360,-11.3150,0.9417
27703,361,13.7350,0.9415
27829,362,179.4060,0.9413
27895,363,-1032.2780,0.9411
27960,364,-214.7870,0.9410
28037,365,-79.4270,0.9408
28105,366,-294.5360,0.9407
28177,367,-121.9590,0.9405
28255,368,140.6260,0.9404
28312,369,-650.3580,0.9402
28382,370,-11.6260,0.9401
28478,371,-422.6290,0.9399
28540,372,-400.2030,0.9398
28621,373,-51.9660,0.9396
28683,374,-170.7230,0.9394
28752,375,-150.4370,0.9393
28844,376,64.3990,0.9391
28916,377,-151.7250,0.9390
29012,378,-61.0330,0.9388
29067,379,-259.7260,0.9386
29128,380,-186.7860,0.9385
29182,381,-186.8240,0.9384
29262,382,40.1260,0.9382
29352,383,161.0420,0.9380
29420,384,-262.9160,0.9379
29489,385,-364.2530,0.9377
29559,386,19.4970,0.9376
29644,387,3.1330,0.9374
29703,388,-341.1120,0.9373
29786,389,-68.0150,0.9371
29870,390,-329.9380,0.9369
29944,391,-82.2980,0.9368
30059,392,-665.6880,0.9365
30118,393,-315.1860,0.9364
30190,394,-368.9180,0.9363
30268,395,17.5540,0.9361
30323,396,-106.1830,0.9360
30387,397,-226.0660,0.9359
30448,398,-159.2020,0.9357
30538,399,54.8840,0.9355
30612,400,-118.7910,0.9354
30674,401,-22.4360,0.9352
30739,402,-278.9520,0.9351
30797,403,-310.4970,0.9350
30867,404,-111.1610,0.9348
30949,405,24.8540,0.9347
31031,406,-205.3410,0.9345
31114,407,-240.3360,0.9343
31179,408,-422.4560,0.9342
31258,409,-125.8060,0.9340
31331,410,-131.4690,0.9339
31437,411,-312.7840,0.9336
31507,412,-336.8490,0.9335
31581,413,-309.9240,0.9333
31671,414,-161.5230,0.9331
31724,415,-331.5000,0.9330
31798,416,-174.5720,0.9329
31877,417,-326.0960,0.9327
31962,418,-102.3320,0.9325
32048,419,-792.6920,0.9323
32153,420,86.6170,0.9321
32233,421,-36.3720,0.9320
32279,422,-398.3020,0.9319
32356,423,-232.8220,0.9317
32455,424,-221.1430,0.9315
32516,425,-145.9580,0.9314
32575,426,-265.9350,0.9312
32650,427,-47.3110,0.9311
32709,428,-495.5150,0.9309
32779,429,-32.3830,0.9308
32843,430,-469.0910,0.9307
32904,431,-391.0140,0.9305
32987,432,-105.1370,0.9304
33055,433,-91.4550,0.9302
33115,434,-226.2740,0.9301
33185,435,-493.6810,0.9299
33267,436,-24.8730,0.9298
33324,437,-345.6410,0.9297
33401,438,-492.1000,0.9295
33456,439,-115.3260,0.9294
33523,440,-11.4080,0.9292
33629,441,-0.1210,0.9290
33686,442,-285.0710,0.9289
33760,443,51.2000,0.9287
33837,444,-56.6200,0.9286
33904,445,-379.0750,0.9284
33999,446,-114.3180,0.9282
34057,447,-301.1340,0.9281
34143,448,-65.6040,0.9279
34213,449,143.7620,0.9278
34288,450,-100.9550,0.9276
34337,451,-198.4440,0.9275
34400,452,-223.2680,0.9274
34486,453,-26.8300,0.9272
34550,454,-57.1370,0.9271
34624,455,-314.2740,0.9269
34712,456,-209.2230,0.9267
34763,457,-449.5070,0.9266
34844,458,-138.4400,0.9264
34958,459,293.5340,0.9262
35042,460,-64.8950,0.9260
35111,461,-147.8240,0.9259
35212,462,-252.3580,0.9257
35283,463,-325.4530,0.9255
35351,464,-932.4040,0.9254
35397,465,-430.7780,0.9253
35498,466,-123.6480,0.9251
35578,467,-374.2110,0.9249
35655,468,9.0840,0.9247
35715,469,-132.0940,0.9246
35773,470,-427.5390,0.9245
35815,471,-212.5550,0.9244
35905,472,-293.5420,0.9242
35987,473,-51.1590,0.9240
36082,474,60.4420,0.9238
36147,475,-143.7460,0.9237
36231,476,-80.5770,0.9235
36289,477,-175.2270,0.9234
36355,478,-999.0650,0.9233
36416,479,-588.9140,0.9231
36511,480,-148.0060,0.9229
36570,481,-274.5370,0.9228
36642,482,-136.7950,0.9226
36752,483,-646.0060,0.9224
36814,484,-192.1250,0.9223
36882,485,-592.9810,0.9221
36951,486,-97.9690,0.9220
37014,487,-330.5760,0.9219
37137,488,62.2090,0.9216
37194,489,-207.2530,0.9215
37249,490,-509.7760,0.9214
37306,491,-254.0400,0.9212
37388,492,-457.0870,0.9211
37437,493,-390.2240,0.9210
37532,494,-374.8990,0.9208
37601,495,-326.9080,0.9206
37673,496,-122.5810,0.9205
37780,497,190.3110,0.9202
37858,498,-349.6030,0.9201
37921,499,-235.4550,0.9199
38008,500,-54.2170,0.9198
38073,501,-161.7900,0.9196
38169,502,-139.6150,0.9194
38277,503,-632.5390,0.9192
38339,504,-272.1860,0.9191
38389,505,-108.5200,0.9190
38479,506,-33.9810,0.9188
38545,507,-436.7330,0.9186
38612,508,-109.6610,0.9185
38670,509,-175.7870,0.9184
38726,510,-256.0170,0.9182
38818,511,-140.0880,0.9181
38864,512,-385.5660,0.9180
38947,513,-557.1910,0.9178
39018,514,-419.6440,0.9176
39110,515,-198.8780,0.9174
39174,516,-302.1970,0.9173
39251,517,-33.8030,0.9171
39323,518,-64.8350,0.9170
39396,519,-321.4520,0.9168
39500,520,25.1550,0.9166
39569,521,-251.8370,0.9165
39672,522,-156.9750,0.9163
39730,523,-336.5160,0.9161
39810,524,-373.6750,0.9160
39892,525,-129.1890,0.9158
39968,526,-216.6050,0.9156
40026,527,-486.6120,0.9155
40085,528,-264.4160,0.9154
40158,529,-975.6270,0.9152
40210,530,-264.5530,0.9151
40275,531,-339.4750,0.9150
40340,532,-114.9330,0.9148
40439,533,61.9080,0.9146
40497,534,-212.0410,0.9145
40589,535,-202.8780,0.9143
40648,536,-536.6530,0.9142
40770,537,216.3020,0.9139
40840,538,-229.5270,0.9138
40911,539,-19.6930,0.9136
40969,540,-402.8960,0.9135
41025,541,-507.1750,0.9134
41134,542,-15.8550,0.9132
41224,543,-0.5120,0.9130
41293,544,-104.0150,0.9128
41371,545,41.5690,0.9127
41445,546,-194.4860,0.9125
41521,547,-310.5470,0.9123
41569,548,-305.9740,0.9122
41656,549,-21.0010,0.9121
41724,550,-294.4920,0.9119
41796,551,-514.4930,0.9118
41861,552,-98.1210,0.9116
41913,553,-441.2150,0.9115
42009,554,-45.9790,0.9113
42098,555,105.6210,0.9111
42187,556,-124.6050,0.9109
42249,557,-216.6450,0.9108
42326,558,-779.1050,0.9106
42399,559,50.4710,0.9105
42465,560,-333.0440,0.9104
42534,561,-86.1960,0.9102
42620,562,-124.8800,0.9100
42691,563,-522.4340,0.9099
42779,564,-90.3990,0.9097
42861,565,-424.4440,0.9095
42915,566,-81.6750,0.9094
42976,567,-238.2020,0.9093
43041,568,-16.8710,0.9091
43124,569,-438.2760,0.9090
43241,570,3.8450,0.9087
43299,571,-200.0450,0.9086
43353,572,-355.6470,0.9085
43431,573,-481.3710,0.9083
43497,574,-233.0640,0.9082
43569,575,-138.4790,0.9080
43660,576,-71.3540,0.9078
43744,577,1.8450,0.9077
43809,578,-239.0480,0.9075
43882,579,-27.4130,0.9074
43967,580,-413.7850,0.9072
44039,581,-47.2600,0.9070
44102,582,-492.3500,0.9069
44190,583,-189.3860,0.9067
44275,584,-23.0320,0.9065
44355,585,-280.0640,0.9064
44418,586,-240.1310,0.9062
44495,587,53.8090,0.9061
44579,588,7.2360,0.9059
44673,589,-255.7150,0.9057
44746,590,-113.0540,0.9055
44846,591,-33.1380,0.9053
44910,592,4.0270,0.9052
44984,593,-105.1100,0.9050
45051,594,-523.7190,0.9049
45096,595,-243.4920,0.9048
45150,596,-417.1990,0.9047
45211,597,-428.1430,0.9046
45298,598,-231.9750,0.9044
45366,599,-719.9810,0.9042
45458,600,-100.4020,0.9040
45511,601,-215.5420,0.9039
45574,602,-552.1290,0.9038
45616,603,-38.8800,0.9037
45678,604,-175.0280,0.9036
45748,605,-98.2890,0.9034
45819,606,-183.7200,0.9033
45877,607,-625.0390,0.9032
45951,608,80.9520,0.9030
46010,609,-218.5270,0.9029
46073,610,-91.9280,0.9027
46152,611,-138.1570,0.9026
46223,612,-245.4570,0.9024
46297,613,-350.3650,0.9023
46354,614,-115.7520,0.9021
46408,615,-413.2890,0.9020
46463,616,-498.3370,0.9019
46523,617,-276.0730,0.9018
46603,618,-282.9600,0.9016
46703,619,-162.7130,0.9014
46778,620,-849.5680,0.9012
46825,621,-253.4420,0.9011
46867,622,-119.7780,0.9011
46934,623,34.6580,0.9009
46997,624,-217.8240,0.9008
47071,625,-341.7780,0.9006
47143,626,-420.5250,0.9005
47221,627,17.9220,0.9003
47294,628,-341.0130,0.9002
47380,629,-470.3370,0.9000
47450,630,-438.8150,0.8998
47521,631,-218.4900,0.8997
47591,632,-107.0040,0.8995
47686,633,-463.3380,0.8993
47774,634,177.1700,0.8991
47837,635,-154.5390,0.8990
47912,636,-791.6100,0.8989
47976,637,-292.5450,0.8987
48050,638,-293.7240,0.8986
48125,639,-179.6280,0.8984
48223,640,127.1800,0.8982
48298,641,-299.3170,0.8980
48375,642,-264.0070,0.8979
48451,643,-421.2700,0.8977
48537,644,119.6920,0.8975
48599,645,-577.8990,0.8974
48664,646,-291.2910,0.8973
48742,647,-245.0930,0.8971
48821,648,-876.2550,0.8969
48888,649,-208.9290,0.8968
48986,650,202.8210,0.8966
49065,651,-75.2370,0.8964
49165,652,-448.6330,0.8962
49246,653,-164.1890,0.8960
49327,654,-296.6400,0.8959
49397,655,-472.7450,0.8957
49493,656,150.9560,0.8955
49594,657,29.2980,0.8953
49653,658,-123.5840,0.8952
49726,659,-119.9620,0.8950
49812,660,-25.1490,0.8948
49882,661,-107.8510,0.8947
49943,662,-237.6510,0.8946
49997,663,-138.9200,0.8945
50073,664,-84.1470,0.8943
50154,665,-581.0650,0.8941
50248,666,-202.2130,0.8939
50320,667,-183.5690,0.8938
50380,668,-94.4910,0.8936
50456,669,-81.8950,0.8935
50535,670,-2.0410,0.8933
50606,671,-431.1460,0.8932
50672,672,-286.2740,0.8930
50742,673,-344.5390,0.8929
50822,674,-295.3150,0.8927
50918,675,-65.0420,0.8925
50997,676,21.3620,0.8923
51084,677,-75.4520,0.8922
51171,678,-443.3450,0.8920
51243,679,104.0110,0.8918
51301,680,-388.5350,0.8917
51368,681,-340.3720,0.8916
51433,682,-422.8130,0.8914
51511,683,-673.3530,0.8913
51576,684,64.7870,0.8911
51658,685,-375.0190,0.8909
51706,686,-245.6000,0.8908
51780,687,-204.2670,0.8907
51846,688,-893.8330,0.8905
51930,689,-326.1450,0.8904
52023,690,-123.7720,0.8902
52087,691,-397.5540,0.8900
52173,692,-130.5630,0.8899
52258,693,-193.3970,0.8897
52334,694,-202.6570,0.8895
52409,695,88.2180,0.8894
52480,696,-220.0680,0.8892
52578,697,-554.2570,0.8890
52659,698,-566.9060,0.8888
52745,699,-249.2860,0.8887
52811,700,-99.9280,0.8885
52852,701,-468.8650,0.8884
52929,702,-267.9880,0.8883
52989,703,-207.3350,0.8881
53064,704,-52.2360,0.8880
53137,705,-337.2490,0.8878
53215,706,-710.2440,0.8877
53305,707,-248.6010,0.8875
53384,708,-371.9290,0.8873
53474,709,8.7850,0.8871
53551,710,-341.2900,0.8870
53620,711,-433.9140,0.8868
53705,712,-372.5560,0.8866
53754,713,-286.4580,0.8865
53815,714,-364.9300,0.8864
53908,715,-39.8590,0.8862
53977,716,-49.5420,0.8861
54026,717,-129.9870,0.8859
54094,718,-507.6590,0.8858
54168,719,-265.5290,0.8856
54252,720,-134.6200,0.8855
54312,721,-496.2210,0.8853
54376,722,3.1650,0.8852
54441,723,-97.1210,0.8851
54504,724,-564.8510,0.8849
54592,725,-151.1990,0.8848
54661,726,-984.1470,0.8846
54749,727,-686.4430,0.8844
54812,728,-272.4970,0.8843
54910,729,-28.7960,0.8841
55001,730,-238.3210,0.8839
55074,731,-237.2240,0.8837
55160,732,51.4030,0.8836
55230,733,-387.2710,0.8834
55294,734,-803.1760,0.8833
55396,735,19.0590,0.8831
55480,736,-232.8830,0.8829
55536,737,-399.1360,0.8828
55613,738,-12.7090,0.8826
55697,739,-143.4270,0.8824
55770,740,-131.9260,0.8823
55829,741,4.1750,0.8821
55931,742,-112.1680,0.8819
56018,743,-325.3230,0.8817
56114,744,-297.3050,0.8815
56173,745,-265.6730,0.8814
56269,746,-184.0460,0.8812
56337,747,-127.4670,0.8811
56445,748,-360.4940,0.8808
56495,749,-175.2610,0.8807
56566,750,-184.6930,0.8806
56665,751,-238.1550,0.8804
56753,752,-123.6070,0.8802
56816,753,-201.2260,0.8801
56894,754,-129.9050,0.8799
56963,755,-544.8740,0.8797
57048,756,-237.4080,0.8796
57120,757,-528.3800,0.8794
57201,758,-351.4470,0.8792
57271,759,-859.3100,0.8791
57377,760,-139.1030,0.8789
57440,761,-207.2230,0.8787
57501,762,-237.2720,0.8786
57616,763,38.7430,0.8784
57679,764,-194.0300,0.8782
57753,765,-27.7520,0.8781
57829,766,-146.7460,0.8779
57909,767,-515.9110,0.8777
57961,768,-214.6910,0.8776
58058,769,-494.3490,0.8774
58163,770,-111.3470,0.8772
58228,771,-236.4800,0.8771
58302,772,-340.2650,0.8769
58365,773,-131.5150,0.8768
58437,774,-532.6680,0.8766
58506,775,-340.6760,0.8765
58600,776,-916.8730,0.8763
58672,777,-413.6270,0.8761
58740,778,-300.0550,0.8760
58816,779,-357.3930,0.8758
58896,780,-647.3790,0.8757
58973,781,-259.3510,0.8755
59027,782,-295.9380,0.8754
59133,783,-38.0180,0.8752
59202,784,-291.7220,0.8750
59259,785,-240.3620,0.8749
59337,786,-158.4970,0.8747
59431,787,-205.8650,0.8745
59504,788,-448.1420,0.8744
59571,789,-220.0220,0.8742
59641,790,-529.8610,0.8741
59742,791,-541.2650,0.8739
59832,792,-317.2600,0.8737
59908,793,-162.2050,0.8735
59981,794,-58.5040,0.8734
60080,795,-105.2790,0.8732
60163,796,-322.1210,0.8730
60237,797,-435.0580,0.8728
60322,798,-452.0490,0.8727
60390,799,-252.4930,0.8725
60477,800,-475.1860,0.8723
60565,801,-140.1810,0.8721
60639,802,-385.9360,0.8720
60713,803,-120.2030,0.8718
60773,804,-325.4090,0.8717
60840,805,-118.6110,0.8716
60896,806,-260.7790,0.8714
60979,807,-490.5420,0.8713
61050,808,-197.5890,0.8711
61108,809,-66.9090,0.8710
61184,810,-213.7720,0.8708
61253,811,-440.7540,0.8707
61310,812,-235.6220,0.8706
61387,813,-544.4350,0.8704
61447,814,-257.7650,0.8703
61509,815,-397.2210,0.8701
61582,816,-140.7620,0.8700
61669,817,76.6070,0.8698
61771,818,-658.8870,0.8696
61825,819,-170.2470,0.8695
61902,820,-813.4070,0.8693
61973,821,-429.2560,0.8692
62043,822,-417.9240,0.8690
62159,823,-89.4090,0.8688
62240,824,-364.6730,0.8686
62298,825,-286.8350,0.8685
62372,826,92.4430,0.8683
62437,827,-686.5340,0.8682
62545,828,-107.0130,0.8680
62643,829,-4.5060,0.8678
62701,830,-144.5060,0.8676
62767,831,-105.1190,0.8675
62825,832,-632.4870,0.8674
62901,833,-323.0280,0.8672
63016,834,-239.6060,0.8670
63095,835,-263.0770,0.8668
63158,836,-47.6670,0.8667
63254,837,-476.7110,0.8665
63324,838,-507.2980,0.8663
63438,839,-178.6230,0.8661
63521,840,-629.0210,0.8659
63583,841,-223.2330,0.8658
63645,842,-136.9660,0.8656
63719,843,-275.1780,0.8655
63784,844,-518.3830,0.8653
63871,845,-176.1860,0.8652
63941,846,-432.2340,0.8650
64024,847,-182.1490,0.8648
64085,848,-182.6440,0.8647
64167,849,-164.9900,0.8645
64236,850,-12.8010,0.8644
64378,851,-130.7280,0.8641
64461,852,-428.4090,0.8639
64555,853,-478.8940,0.8637
64628,854,-612.1980,0.8636
64743,855,141.3110,0.8633
64832,856,38.7300,0.8631
64890,857,-114.5980,0.8630
65009,858,-464.0210,0.8628
65117,859,-961.5130,0.8625
65190,860,-886.1810,0.8624
65258,861,-261.9030,0.8622
65341,862,-262.1090,0.8621
65407,863,-425.2700,0.8619
65472,864,-438.4700,0.8618
65539,865,-262.8240,0.8616
65613,866,-265.9160,0.8615
65691,867,-543.5300,0.8613
65774,868,-212.8180,0.8611
65874,869,-5.3840,0.8609
65955,870,-372.4140,0.8608
66055,871,89.4310,0.8606
66125,872,-537.3910,0.8604
66207,873,-578.2570,0.8602
66310,874,-101.1100,0.8600
66399,875,167.3640,0.8598
66472,876,-327.5700,0.8597
66549,877,-179.3760,0.8595
66624,878,-678.4400,0.8594
66706,879,-241.5400,0.8592
