episode,return,loss
248,-512.541,114109.9219
249,-286.147,45936.4297
250,-128.934,21246.6309
251,31.407,12851.0605
252,-6.49,13958.3242
253,-415.252,67745.5938
254,-256.966,32175.1348
255,-210.756,33448.1094
256,-94.846,19693.2051
257,-249.939,33901.5938
258,-150.06,28101.8438
259,-1132.804,275162.0312
260,-291.827,46323.5977
261,-205.391,30446.3301
262,-265.329,45028.582
263,-630.25,142179.9688
264,-146.686,23767.416
265,-16.277,13085.5117
266,-350.129,52307.8164
267,-156.76,23868.0234
268,-307.147,59219.4141
269,-507.781,82622.5156
270,-491.916,76906.125
271,-320.152,55317.7109
272,-46.073,12172.7979
273,-801.51,169949.4219
274,-138.54,23549.5469
275,-176.334,24672.8379
276,-279.831,42987.3242
277,-136.094,24270.0156
278,-165.447,26588.4375
279,-61.623,15114.1289
280,-100.88,19022.873
281,-161.639,24192.6973
282,-483.355,81383.2891
283,-646.226,153954.8438
284,-237.955,31098.4414
285,-206.669,34898.0586
286,-437.47,77052.8203
287,-577.684,130443.5234
288,-101.587,18190.5723
289,-355.853,72161.8672
290,-430.426,78264.7031
291,-166.358,24605.207
292,-295.308,58996.9961
293,-408.037,79059.5938
294,-679.246,147760.5938
295,-61.741,15392.2354
296,-773.005,160017.375
297,-402.786,66211.1641
298,-241.055,35967.7773
299,-669.932,127796.3203
300,-156.871,26142.6504
301,79.559,7077.1406
302,-127.584,22828.7031
303,-114.415,16910.1191
304,-511.654,88912.1016
305,-195.086,34289.6328
306,-210.666,34478.1914
307,-470.801,79578.2344
308,-119.684,22980.5898
309,-301.439,54650.9062
310,-192.597,35432.8086
311,-276.283,50500.9688
312,-205.023,30739.3809
313,-916.77,259975.4688
314,-498.157,91296.2266
315,-143.039,25825.2363
316,-234.276,39885.9883
317,-267.823,39540.5273
318,-18.29,12732.8223
319,-402.577,70908.5781
320,-263.364,39583.5664
321,-161.805,32276.8555
322,-141.269,20521.5
323,-294.614,41323.6562
324,-191.523,35344.9805
325,-366.183,68536.0781
326,-310.312,39551.332
327,-232.308,34349.957
328,-65.937,17483.5996
329,-204.857,31110.9043
330,-688.386,139183.2969
331,-511.735,104237.0078
332,-368.262,63098.0312
333,12.673,9466.4502
334,-143.595,23757.1016
335,-99.799,22378.1074
336,-18.257,16954.5781
337,-121.538,28692.9922
338,-543.081,97727.5
339,-228.721,36297.6953
340,-304.5,43451.1523
341,-271.076,42747.4062
342,-123.811,21141.1934
343,-487.398,80497.0
344,-777.872,193944.625
345,-476.123,76979.0469
346,-828.717,209552.0
347,-414.985,77707.0781
348,-307.046,48070.8398
349,-79.702,16310.2852
350,-462.422,93231.5938
351,-453.937,88090.0234
352,-157.81,22316.5234
353,-246.358,42293.0859
354,-435.698,74563.0
355,-265.902,46491.1719
356,-71.922,16120.2773
357,-466.062,84554.2656
358,24.868,7110.0298
359,-240.925,36593.6406
360,-354.13,69171.7734
361,-500.091,100227.3047
362,-857.314,223877.3438
363,-435.854,87283.9219
364,-114.78,26061.6758
365,-104.456,25715.0312
366,-607.967,126941.7266
367,-354.332,65710.4609
368,-69.484,19844.3633
369,-139.392,19792.5508
370,-236.611,38363.9023
371,-166.471,26447.2832
372,-136.83,19154.9824
373,-35.042,15704.2764
374,-546.146,98182.0859
375,-353.68,59792.8008
376,-462.193,73982.4375
377,-166.967,20341.3457
378,-343.705,52444.3164
379,-270.693,49946.4648
380,-390.23,68840.4844
381,-169.178,25546.3906
382,-221.282,35432.5195
383,-25.54,11404.3691
384,-39.026,15200.3105
385,-377.895,66112.9453
386,-175.914,24670.3125
387,-1192.495,399547.75
388,-258.079,36497.5508
389,-31.532,14356.1758
390,-183.414,22252.9707
391,-207.123,35132.4258
392,-309.97,52782.1875
393,-370.497,70629.3984
394,-592.401,118739.6484
395,-225.032,28788.9492
396,-552.588,96765.3203
397,-307.538,50245.4531
398,-414.437,76416.6094
399,-424.283,55353.457
400,-100.227,15228.8594
401,-365.404,58467.2617
402,-274.569,35488.3008
403,-436.315,85549.3984
404,-131.723,20930.0078
405,-355.049,53564.0664
406,-150.929,27275.1543
407,-328.929,60926.832
408,-923.396,250151.0781
409,-265.148,46811.3984
410,-244.716,39804.5234
411,-143.303,26476.4277
412,-721.141,144121.8438
413,-289.954,45115.2031
414,-243.628,38331.6914
415,-392.034,67919.5703
416,-647.791,135473.7188
417,-424.012,74959.2734
418,-683.848,171944.7344
419,-517.474,101518.9609
420,-72.962,14308.8613
421,-265.91,47196.6016
422,-209.91,27371.5977
423,-47.984,8702.6816
424,-78.681,14135.7129
425,-476.591,91143.6797
426,-76.888,18735.7305
427,-249.649,50331.9883
428,-437.12,77738.5078
429,-206.289,30009.7207
430,-236.82,31998.9043
431,-236.914,43105.7305
432,-459.966,80380.0391
433,-766.084,214263.375
434,-416.44,78340.1719
435,-685.788,131442.9844
436,-495.833,98502.8438
437,-1166.841,362055.4062
438,-260.897,37699.0742
439,-408.177,73635.2031
440,-204.484,34931.8164
441,-152.961,31204.4082
442,-132.14,20939.3867
443,-12.838,13128.9463
444,-376.005,58475.3672
445,-197.95,48677.0312
446,2.408,13521.207
447,-147.972,22844.5273
448,-1001.939,248349.0938
449,-831.042,200448.9844
450,-99.424,16372.2881
451,-919.67,264961.625
452,-769.608,174815.2969
453,-270.907,45132.2422
454,-82.12,19395.377
455,-209.553,32200.125
456,-95.726,20292.9004
457,-383.86,67101.7422
458,-169.245,24159.0039
459,-550.628,114835.8359
460,-280.194,57686.4492
461,-173.924,21100.0645
462,-482.011,59210.332
463,-169.746,27267.0957
464,-265.292,39208.4688
465,-703.064,152272.7812
466,-222.549,38321.4297
467,-369.656,66353.3203
468,-394.577,68732.8516
469,-252.649,48539.7852
470,-79.475,16632.8105
471,-237.266,47602.6211
472,-261.327,51676.3164
473,-114.012,24211.8047
474,84.816,14020.6602
475,12.104,11650.1777
476,-207.311,28643.3652
477,-996.639,300692.1562
478,-430.99,83758.6484
479,-152.206,26692.8223
480,-846.83,189045.6875
481,-82.057,13707.3232
482,-281.909,52548.5391
483,-113.232,17266.3965
484,-460.405,82879.4297
485,-191.876,28658.4414
486,-125.79,19362.5508
487,-272.997,39443.9648
488,-295.372,48528.8633
489,-159.896,27575.3477
490,-494.471,78058.9531
491,-311.097,53235.4766
492,-103.679,15274.7373
493,-835.759,223088.6562
494,-93.032,20361.3555
495,32.633,10696.6777
496,-177.967,25226.875
497,-77.996,12581.1465
498,-219.326,27286.4824
499,-722.492,166612.8438
500,-141.854,18876.6621
501,-111.67,19700.5977
502,-842.015,212007.6562
503,-817.748,243495.4844
504,-321.803,63592.9531
505,112.611,17585.9648
506,-584.134,124396.6172
507,-115.971,18131.502
508,-79.916,14075.8447
509,-564.664,127256.1484
510,-482.559,81100.3281
511,-329.761,47828.7461
512,-862.755,247540.0625
513,-391.642,60130.9414
514,-454.202,73203.875
515,-313.745,42970.9922
516,-360.292,44261.207
517,-213.329,29993.6562
518,-282.651,47359.9102
519,-311.464,49169.457
520,-230.198,35079.4414
521,-170.393,32237.2793
522,-911.142,198082.0938
523,-194.102,31627.1289
524,-444.646,84743.1016
525,-1.483,9284.3652
526,44.88,18770.4902
527,-608.735,129622.4922
528,-497.712,90238.4453
529,-172.753,27745.9863
530,-136.99,13325.2178
531,-47.643,14323.2676
532,-215.731,40397.9062
533,-84.652,13857.6689
534,-428.166,71091.8594
535,-354.791,63806.9336
536,-198.883,33513.5391
537,-155.179,23838.8984
538,-47.126,17825.709
539,-296.539,49100.0625
540,-160.889,24502.4492
541,-139.056,22271.3164
542,-360.965,62853.2734
543,-229.241,39166.1602
544,-367.351,57950.7852
545,-31.796,13321.7852
546,33.872,29355.6348
547,-95.455,20596.8418
548,-667.113,162563.9219
549,-159.85,25477.8496
550,-684.773,134886.9844
551,-312.954,52145.6445
552,-239.837,42795.6914
553,-161.628,25009.8125
554,-183.796,25833.1465
555,25.715,10929.2539
556,-199.476,28388.5566
557,-99.321,17722.1152
558,-278.851,45521.8828
559,-575.884,108344.4375
560,-108.933,24945.5801
561,-68.656,15740.251
562,-375.046,59945.2461
563,-131.9,28581.2285
564,-160.257,24812.5723
565,-427.543,61170.1836
566,-93.12,15264.6279
567,-300.398,49856.1289
568,-388.748,69603.0391
569,-198.437,34217.5742
570,-490.741,101923.5625
571,-109.844,18477.9238
572,-568.432,110754.1875
573,-269.978,38376.3867
574,-252.366,39919.3633
575,-48.681,14116.8447
576,-150.097,27682.8809
577,75.473,9402.7617
578,-324.866,50243.3633
579,-733.091,166703.9062
580,-735.769,180936.0781
581,-292.4,45481.5273
582,-1.016,17481.3516
583,-286.566,46678.1367
584,-92.566,18899.5098
585,-38.641,13731.7949
586,-65.189,12404.7012
587,-667.813,145109.9531
588,-369.213,56391.6289
589,-227.873,40922.6289
590,-1092.472,294478.0938
591,-71.998,24539.5098
592,-362.776,66354.6172
593,-244.194,35759.7695
594,-236.94,33605.0547
595,-483.253,98264.6406
596,-494.92,109317.2266
597,-220.457,28228.5742
598,-256.746,41811.5742
599,-236.868,34196.1406
600,-389.728,67199.9062
601,-395.906,67314.3672
602,-159.002,26336.5605
603,-62.54,14107.0557
604,-110.147,21796.0625
605,-398.845,60673.3203
606,-107.161,16222.8662
607,-190.245,30626.2402
608,-145.343,23668.1641
609,-142.218,25982.2324
610,-648.636,131844.4062
611,-26.384,12999.3184
612,-444.917,80353.7812
613,-100.931,17502.6641
614,-507.314,104829.75
615,-295.864,35548.5352
616,-131.255,20440.0684
617,-637.047,139413.5625
618,-501.947,89782.6953
619,-300.293,52977.1953
620,-198.261,30827.9434
621,-391.239,59932.5195
622,36.555,10332.0361
623,-365.127,53223.4492
624,-323.168,51692.0117
625,-621.531,108708.9375
626,98.648,12238.6924
627,-362.112,67919.4609
628,-610.199,106454.8203
629,-557.375,117453.4609
630,-83.652,19223.5059
631,125.91,9265.7979
632,-101.988,17921.0723
633,-79.769,22352.3672
634,-331.058,48501.1953
635,-595.901,113232.5234
636,-557.904,102994.5938
637,-378.748,57905.9414
638,-118.683,24600.0703
639,-144.61,26879.0312
640,-223.93,34885.1211
641,-340.357,50917.4766
642,-538.775,107261.6797
643,-260.09,33718.7383
644,-285.06,39344.5508
645,-33.049,13855.5576
646,-322.061,54690.9375
647,-627.855,112274.6875
648,-69.816,16508.9473
649,105.638,27202.541
650,-59.063,19310.2422
651,-270.915,38563.6523
652,-382.063,75409.375
653,-124.907,25155.416
654,-153.874,35183.1445
655,-340.716,38509.5117
656,-827.043,212432.5312
657,-389.518,59165.6758
658,-199.356,40656.1445
659,-488.91,83911.7344
660,-198.792,27487.0859
661,-774.614,176709.1875
662,-164.867,21862.2754
663,-452.525,70636.0234
664,-287.681,41145.3672
665,-250.489,33603.8867
666,-700.145,154705.6406
667,-379.466,62281.5117
668,-259.044,40545.9727
669,-305.663,41909.3164
670,-227.334,39487.668
671,-402.126,69211.1719
672,-76.807,17278.0996
673,-608.52,126784.8125
674,-54.095,16186.2588
675,-294.621,33724.6641
676,-304.407,42997.6992
677,67.091,17805.6387
678,-123.886,17010.7402
679,-228.131,43239.8672
680,-228.796,31819.8652
681,-225.621,34450.0391
682,-95.047,15531.6816
683,-338.233,52605.2188
684,-773.361,154478.0312
685,-837.724,204231.9375
686,-238.316,30884.5078
687,-432.535,72162.9453
688,-452.372,68211.6406
689,-472.594,77107.3828
690,-505.37,94945.4531
691,-312.177,41953.1641
692,-44.81,24371.3535
693,-1097.572,336591.7188
694,-348.94,68359.0625
695,-289.35,51436.3867
696,-211.776,27154.7266
697,-18.239,21105.8457
698,14.551,18257.4121
699,-758.807,162414.7031
700,-189.534,35628.3203
701,-146.558,21320.6953
702,-223.699,35819.6484
703,-84.507,18331.1035
704,-984.758,244455.5156
705,-233.883,31699.4492
706,-129.75,24928.0645
707,-677.998,146096.7344
708,-483.028,84112.9375
709,-788.053,188499.0312
710,-150.296,22373.4785
711,-612.451,109121.6406
712,42.931,9174.8867
713,-12.36,12223.3281
714,-203.047,31853.4551
715,-290.415,45175.9375
716,-230.043,29307.1895
717,-176.862,28210.0137
718,-367.646,51670.3438
719,-310.546,44099.2891
720,-634.215,111334.4688
721,55.932,23666.0215
722,-107.167,14552.1982
723,-169.272,21758.6836
724,-877.076,178890.5625
725,-364.131,61228.4375
726,-253.21,38571.6172
727,-344.303,47020.0977
728,-254.904,38193.5273
729,-428.877,69802.3984
730,-265.903,38212.1445
731,-146.758,25845.8086
732,-146.421,17988.8086
733,-121.414,24533.4883
734,-308.441,43250.4258
735,-200.108,28878.2422
736,-72.653,31697.8379
737,-354.326,55359.4492
738,-332.707,54663.0586
739,-322.03,61038.6953
740,-260.57,42041.8789
741,-237.215,36431.3008
742,-627.262,132848.9531
743,-1.788,8935.7217
744,-530.479,91864.125
745,-1312.181,453336.9062
746,-35.418,15472.6641
747,-970.236,264268.9688
