episode,return,shaped_return,loss
768,-945.338,5424.662,3499611.25
769,-285.714,6209.286,3235211.75
770,-756.316,5963.684,3589903.75
771,-1112.279,5707.721,3830372.25
772,-746.414,6163.586,4317462.0
773,-1027.042,5917.958,4594944.0
774,-859.468,6090.532,4378895.5
775,-1335.41,5259.59,3854120.0
776,-284.553,5920.447,3048558.0
777,-515.874,5904.126,3377734.5
778,-363.904,5856.096,3333589.25
779,-618.626,5961.374,3882098.75
780,-994.237,5435.763,3780942.75
781,-743.377,5751.623,3715141.5
782,-734.667,5720.333,3703112.25
783,-979.708,5500.292,4032294.25
784,-1302.118,5812.882,4616051.5
785,-840.382,4984.618,3098142.0
786,-930.512,5614.488,3547146.25
787,-720.479,6514.521,3907269.5
788,-743.618,5311.382,3523219.75
789,-507.184,5942.816,3508485.25
790,-140.502,5784.498,2908250.5
791,-1162.949,6732.051,4821905.0
792,-1056.878,6573.122,5272571.0
793,-509.827,5480.173,3180340.5
794,-98.041,5676.959,2948914.0
795,-923.795,5596.205,3738256.5
796,-900.486,5764.514,3473554.25
797,-542.944,6782.056,4362153.0
798,-1151.791,5618.209,4492080.0
799,-643.278,6616.722,4090495.0
800,76.857,5871.857,2855236.0
801,-599.858,5870.142,3716751.75
802,-611.489,6108.511,4073793.0
803,-839.414,5790.586,3767795.0
804,-1028.619,5916.381,4075339.75
805,-784.324,5915.676,3466991.0
806,-757.669,5447.331,3019171.5
807,-743.622,5941.378,4099205.5
808,-817.637,6182.363,4272067.5
809,-1302.031,5567.969,4372193.0
810,-289.53,5220.47,2408277.75
811,-822.427,5942.573,4300071.5
812,-1121.663,5243.337,3666294.5
813,-763.299,5956.701,3581001.25
814,-548.531,5856.469,3648251.25
815,-809.5,6515.5,4230146.5
816,-538.252,6166.748,3813649.0
817,-1111.762,5763.238,4954210.5
818,-1153.879,5226.121,3847383.75
819,-479.541,5825.459,3439185.25
820,-209.953,6200.047,3410752.25
821,-920.327,5924.673,4131110.75
822,-747.88,5957.12,3914504.25
823,-712.929,6022.071,4278492.0
824,-498.669,5436.331,3338795.25
825,-1080.631,5599.369,4276211.0
826,-144.405,6115.595,3600255.75
827,-661.559,6708.441,4832534.5
828,-702.089,6217.911,4458857.5
829,-784.262,6380.738,4071460.5
830,-644.6,6650.4,4267750.5
831,-1242.4,5482.6,4293557.0
832,-619.203,6500.797,4140981.0
833,-1217.297,6727.703,4871759.5
834,-1039.902,5285.098,3700153.75
835,-647.957,5002.043,3057109.75
836,-557.972,5762.028,3814315.5
837,75.706,5735.706,2936768.25
838,-766.685,6218.315,4047118.75
839,-861.114,5273.886,3716405.5
840,-547.328,6367.672,3735585.0
841,-1257.275,5972.725,4120784.5
842,-694.136,6390.864,4110132.25
843,-702.344,5272.656,3137868.25
844,-668.917,5601.083,3409922.25
845,-1187.086,5977.914,4759576.0
846,-1069.662,5650.338,3424838.75
847,-399.183,6205.817,3633778.75
848,-689.973,6095.027,3781109.25
849,-980.82,6204.18,4264274.5
850,-572.344,5657.656,3723225.25
851,-650.212,5909.788,3634669.5
852,-1391.748,6023.252,4910263.0
853,-816.773,5873.227,4007109.25
854,-1520.621,5824.379,5154101.0
855,-180.591,5634.409,2936131.0
856,-503.936,6006.064,3374208.5
857,-593.916,5946.084,3664583.25
858,-1051.846,5633.154,4265621.5
859,-925.614,5594.386,4092155.75
860,-1048.142,5931.858,4379927.0
861,-922.708,5147.292,3579753.25
862,-761.669,5153.331,3252782.25
863,-761.772,5998.228,3917951.5
864,-405.304,5664.696,3232398.75
865,-579.923,6050.077,3401963.5
866,-1046.464,5553.536,3542640.75
867,-1477.028,6112.972,5885300.0
868,-907.22,6242.78,4507072.0
869,-937.627,5882.373,3991103.75
870,-259.956,6735.044,4119121.5
871,-537.187,5727.813,3007701.0
872,101.632,6741.632,3529841.5
873,-916.97,5993.03,4559878.5
874,-1178.227,5691.773,4433853.5
875,-544.572,6270.428,3701370.25
876,-1058.064,6046.936,4268159.0
877,-761.775,6013.225,3537013.25
878,170.989,6650.989,3471476.25
879,-551.837,5718.163,3385382.75
880,-902.47,5867.53,4014899.25
881,-283.112,6126.888,3646297.25
882,-899.375,5555.625,3677943.75
883,-609.236,5630.764,3276641.75
884,-1353.386,5636.614,4710544.5
885,-223.113,6076.887,3442190.5
886,-221.566,5393.434,2692106.75
887,-605.309,5949.691,3843577.25
888,-681.251,5818.749,3779376.75
889,-677.46,6207.54,4085480.75
890,-924.602,6070.398,4519626.0
891,-879.846,6265.154,4201597.0
892,-862.839,6067.161,4525744.5
893,-1535.032,5644.968,5184816.0
894,-690.38,6299.62,4179550.0
895,-336.998,5858.002,3119492.0
896,-721.241,6023.759,4142323.0
897,-359.437,5180.563,2766700.25
898,-560.195,3109.805,1613301.25
899,-346.587,5858.413,3469199.0
900,-685.735,5419.265,3400421.75
901,-540.436,6084.564,3581424.0
902,-358.258,5526.742,2802978.0
903,-694.74,5350.26,3405155.5
904,-1044.895,6310.105,4696619.5
905,-975.558,5494.442,3925356.25
906,-1424.802,6245.198,5214023.0
907,-491.412,6193.588,3583070.75
908,-843.927,6011.073,4386707.5
909,-1461.288,5598.712,4467596.0
910,-681.782,5508.218,3707511.0
911,-1407.711,5602.289,5097203.0
912,-533.091,4516.909,2415227.75
913,-507.776,5982.224,3539610.25
914,-59.072,5785.928,3021260.5
915,-804.42,6375.58,4409544.5
916,-814.122,5645.878,3755195.75
917,-696.554,5698.446,3802135.25
918,-933.084,5991.916,4176208.5
919,-1286.482,5678.518,4167987.0
920,-930.993,6074.007,4420812.5
921,-449.285,5375.715,2844383.0
922,-223.158,6096.842,3448733.0
923,-1086.312,5648.688,4376095.5
924,-421.432,5943.568,3717857.0
925,-1166.903,6548.097,5514219.5
926,-715.893,5419.107,3172004.25
927,-571.985,5858.015,3197879.5
928,-1102.952,6382.048,5032701.5
929,-441.068,5478.932,3138711.5
930,-920.998,5079.002,3289608.75
931,-1139.82,6235.18,5026694.0
932,-673.492,6521.508,4348529.5
933,-593.876,5676.124,3648321.0
934,-918.129,6796.871,4636785.0
935,-381.962,6703.038,4049629.25
936,-1011.491,6578.509,5057902.5
937,-397.759,6227.241,3419433.5
938,-577.632,5817.368,3242811.5
939,-974.222,5790.778,4517218.0
940,-586.054,6378.946,4055745.25
941,-684.528,5840.472,3930156.25
942,-500.652,5874.348,3640863.75
943,-1070.577,6119.423,4684591.5
944,-537.743,6022.257,4028864.0
945,-531.379,6308.621,3752038.75
946,-399.676,5720.324,2898825.25
947,-956.165,6213.835,4367937.5
948,-698.461,5256.539,3285355.5
949,-442.081,6172.919,3748081.25
950,-590.628,6419.372,4439341.5
951,-1074.904,5300.096,3836669.5
952,-829.291,6430.709,4692977.0
953,-865.134,6349.866,4644992.0
954,-612.721,6372.279,3934633.75
955,-922.386,6292.614,4484921.5
956,-1560.635,6414.365,6048694.5
957,-755.925,5904.075,3576735.25
958,-795.33,6094.67,3990499.75
959,-588.109,6221.891,3613770.5
960,-1194.337,5500.663,4949903.5
961,-1388.284,5826.716,5372667.0
962,-460.73,6209.27,4025302.75
963,-693.449,6831.551,4872286.0
964,-584.014,6425.986,4280504.5
965,-824.66,5885.34,3879610.25
966,-683.914,5981.086,3931264.25
967,-521.926,5553.074,3040712.75
968,-694.209,7060.791,4986689.0
969,-1104.644,5865.356,4196184.0
970,-968.906,5591.094,4223950.0
971,-743.378,5556.622,3378276.25
972,-411.169,5913.831,3527253.0
973,-262.952,5622.048,3299180.5
974,-164.173,6340.827,3472757.5
975,-938.558,5756.442,3710547.25
976,-421.777,5903.223,3856787.75
977,-278.695,7036.305,4578022.0
978,-207.591,6052.409,3465770.75
979,-901.48,6363.52,4291507.5
980,-289.177,6305.823,3576140.0
981,-924.828,5915.172,4444492.5
982,-760.64,6549.36,4308481.0
983,-859.407,5555.593,3712644.5
984,-824.234,5645.766,4028869.75
985,-439.283,5890.717,3363328.25
986,-431.272,6308.728,3797681.25
987,-375.347,3184.653,1414706.0
988,-756.369,5018.631,2983229.75
989,-602.584,5352.416,3185103.75
990,-474.735,5770.265,3253238.75
991,-222.687,6222.313,3616698.5
992,-342.233,5882.767,3215538.25
993,-442.878,6067.122,3588020.75
994,-492.769,5617.231,3147701.75
995,-748.647,5706.353,3943151.0
996,-847.784,5932.216,4190863.5
997,-986.739,5988.261,4216430.5
998,-847.458,6362.542,4032856.5
999,-464.848,5200.152,2833711.0
1000,-365.827,6139.173,3338085.0
1001,-719.026,6110.974,4271031.0
1002,18.952,3888.952,1667628.375
1003,-606.196,5748.804,3739753.25
1004,-1286.232,6578.768,5136101.5
1005,-1184.39,5465.61,4444650.0
1006,-435.84,6124.16,3801887.0
1007,-908.077,5716.923,3634220.5
1008,-787.591,5707.409,3666374.0
1009,-394.882,5915.118,3444647.75
1010,-1042.053,6177.947,4324259.5
1011,-830.496,6094.504,4134985.0
1012,-1567.605,5662.395,5255500.5
1013,-423.364,5526.636,2852613.0
1014,-441.491,5603.509,2943959.5
1015,-893.975,5506.025,3819534.75
1016,-914.239,5870.761,3761517.75
1017,-1041.453,5948.547,4618280.0
1018,-1084.428,5555.572,4496838.0
1019,-642.653,5717.347,3468953.75
1020,-837.071,6557.929,4142379.75
1021,-1084.735,5375.265,3740892.25
1022,-1113.343,5616.657,4606151.0
1023,-693.768,6171.232,4008074.25
1024,-308.319,5061.681,2570477.5
1025,-691.716,6278.284,4266065.0
1026,-814.118,5265.882,3363113.25
1027,-1124.104,5870.896,4692255.5
1028,-961.802,5323.198,3412247.25
1029,-883.542,5701.458,3862166.5
1030,-740.202,6329.798,4510748.0
1031,-421.132,6158.868,3753080.75
1032,-1282.783,5692.217,5005936.5
1033,-352.801,5592.199,3141455.25
1034,-702.172,6497.828,4482763.5
1035,-127.004,6897.996,3810077.25
1036,-443.365,5961.635,3689533.0
1037,-541.476,5978.524,3617321.75
1038,-1153.754,5931.246,4354493.0
1039,-685.375,6564.625,4510533.0
1040,-681.595,6148.405,4239119.5
1041,-822.716,6442.284,4193881.5
1042,-753.778,6006.222,4015551.5
1043,-602.052,6097.948,3779072.0
1044,-1272.237,5572.763,4108952.0
1045,-437.995,5207.005,2788667.25
1046,-1137.326,5272.674,4069774.5
1047,-610.317,5174.683,2809444.0
1048,-1398.048,5766.952,5287915.0
1049,-710.372,5454.628,3512717.75
1050,-765.079,6219.921,3978117.75
1051,-604.045,6305.955,3725804.75
1052,-599.738,5930.262,3600240.0
1053,-1094.543,5600.457,4307391.5
1054,-958.616,6491.384,4738077.5
1055,-795.811,6114.189,4378453.0
1056,-1019.339,5050.661,3449570.75
1057,-540.625,5249.375,2722047.25
1058,-506.059,6058.941,3588074.0
1059,-570.716,6394.284,4349238.5
1060,94.655,5644.655,2557032.75
1061,-809.246,5765.754,4322727.5
1062,-272.749,6277.251,3717653.25
1063,-981.725,6308.275,4970658.5
1064,-488.161,6101.839,3468279.0
1065,-800.564,6744.436,4165496.5
1066,-1222.095,6187.905,4686943.0
1067,-907.547,5347.453,3542655.5
1068,-586.916,5963.084,3700042.25
1069,-406.523,6233.477,3633974.25
1070,-1011.592,5948.408,4318890.5
1071,-467.107,5417.893,2913747.0
1072,-984.723,5540.277,3573663.25
1073,-1268.26,7616.74,6076623.5
1074,-1228.668,5416.332,4497349.0
1075,-1029.719,5975.281,4153882.25
1076,-550.722,5884.278,3543725.5
1077,-369.958,5935.042,3104336.5
1078,-1090.596,6019.404,4415521.0
1079,-635.209,5419.791,3164981.75
1080,-426.444,6078.556,3324901.25
1081,-467.445,6067.555,3890282.0
1082,-483.526,6086.474,3867339.25
1083,-1061.094,5648.906,4205921.5
1084,-1106.427,6113.573,4578746.0
1085,-1409.309,6510.691,5014294.0
1086,-376.07,6348.93,3863200.75
1087,-1004.37,6175.63,4680090.5
1088,-462.248,5977.752,3355725.25
1089,-484.222,6485.778,4132929.25
1090,-418.135,5696.865,3374636.0
1091,-812.655,6277.345,4085389.25
1092,-595.005,5694.995,3146060.25
1093,-629.374,6155.626,3601218.75
1094,-393.746,5726.254,2983683.75
1095,-820.842,5929.158,4016037.0
1096,-694.458,6200.542,4254707.5
1097,-496.022,6473.978,3732960.75
1098,-939.121,5660.879,3991837.75
1099,-806.913,5628.087,3615726.25
1100,-498.047,6671.953,3794250.75
1101,-809.471,5975.529,4106524.5
1102,-1144.243,5675.757,4680906.5
1103,-474.487,6020.513,3465586.5
1104,-289.097,5725.903,2993316.75
1105,-499.999,6305.001,3711850.75
1106,-419.411,5990.589,3475932.75
1107,-719.11,6780.89,4680609.5
1108,-780.862,5524.138,3223193.25
1109,-1319.283,5660.717,4687415.5
1110,-1302.069,5327.931,3938245.5
1111,-697.613,5107.387,2722531.0
1112,-1180.692,5154.308,3842933.75
1113,-417.901,5487.099,2938851.5
1114,-981.159,6203.841,4604950.0
1115,-1178.933,5301.067,4213598.5
1116,-260.915,3454.085,1649958.125
1117,-737.151,5932.849,3668252.75
1118,-976.288,5763.712,4266071.5
1119,-909.755,6040.245,4265340.0
1120,-1190.561,6079.439,4539218.0
1121,-738.701,6626.299,4021730.5
1122,-287.322,5592.678,2942455.75
1123,-765.694,5884.306,4172503.0
1124,-588.485,5571.515,2935225.0
1125,-1040.386,5989.614,4390678.0
1126,-1210.545,5779.455,4540540.5
1127,-945.784,5329.216,3573104.0
1128,-820.717,5334.283,3307537.0
1129,-626.96,6128.04,3511219.25
1130,-657.781,5642.219,3120696.5
1131,-1040.615,6534.385,4816462.0
1132,-1613.811,6276.189,6211389.5
1133,-971.253,6073.747,3671880.5
1134,-497.781,6107.219,4213929.0
1135,-1221.665,5223.335,3993071.5
1136,-704.796,5865.204,3472471.25
1137,-1230.583,5649.417,5149956.0
1138,-886.682,5313.318,3097440.0
1139,-887.271,6142.729,3799207.25
1140,-701.793,5723.207,3848120.0
1141,-694.203,6325.797,3656625.0
1142,-605.33,6814.67,4561378.0
1143,-723.809,6191.191,3949939.0
1144,-581.146,6363.854,3493901.5
1145,-485.705,6154.295,3659865.5
1146,-1060.769,5649.231,4151390.75
1147,-178.677,6006.323,3342266.0
1148,-577.691,5227.309,3101215.5
1149,-394.352,6080.648,3474482.75
1150,-328.897,6711.103,3685444.75
1151,-1049.714,6160.286,4103312.5
1152,-412.15,6547.85,3719010.5
1153,-604.366,6185.634,3612469.5
1154,-1203.742,6111.258,4698962.0
1155,-989.063,5935.937,3847676.75
1156,-1133.292,5036.708,3683197.5
1157,-603.255,5906.745,3476394.5
1158,-1001.729,5633.271,4419246.0
1159,-902.376,5887.624,4105491.25
1160,-1074.666,5750.334,3972279.75
1161,-1171.895,5988.105,4251268.5
1162,-505.283,5179.717,2832423.75
1163,-623.685,6321.315,4225406.0
1164,-848.044,5451.956,3617383.25
1165,-517.226,6487.774,4252734.0
1166,-835.457,5869.543,3793082.0
1167,-1010.616,5309.384,3970700.5
1168,-1100.271,6494.729,5360719.5
1169,-734.213,5615.787,3483278.5
1170,-1057.262,6172.738,4454675.5
1171,-1197.211,6357.789,4834441.5
1172,-1004.283,5860.717,4219567.5
1173,-885.746,6069.254,4201700.5
1174,-1046.565,5698.435,4320213.0
1175,-1258.777,6336.223,4525926.5
1176,-710.289,5594.711,3037292.5
1177,-641.715,5778.285,3303701.25
1178,-1190.951,5794.049,4649345.0
1179,-544.427,5860.573,3499634.75
1180,-777.394,6712.606,4237785.0
1181,-1088.903,6526.097,4817573.0
1182,-724.735,6010.265,3659185.25
1183,-1233.815,6546.185,5142798.0
1184,-659.11,5010.89,2739753.75
1185,-1253.605,6151.395,4871966.0
1186,-444.344,5340.656,2932857.75
1187,-820.575,5734.425,3636165.25
1188,-498.384,5476.616,3296746.0
1189,-669.387,5590.613,3454732.5
1190,-1142.167,6062.833,4359227.0
1191,-788.7,5646.3,3301651.75
1192,-1100.751,5299.249,4098685.5
1193,-1049.338,5330.662,3658278.0
1194,-575.957,5799.043,3442927.5
1195,-883.155,5851.845,3718134.0
1196,-487.924,6562.076,3840182.0
1197,-803.401,5806.599,3697928.25
1198,-809.303,5470.697,3404121.0
1199,-350.226,5669.774,3133311.75
1200,-731.19,6033.81,4149567.75
1201,-634.703,5705.297,3485858.75
1202,-689.845,6070.155,3739045.75
1203,-718.01,5666.99,3203474.5
1204,-964.437,6015.563,4283775.5
1205,-738.012,5766.988,3602649.25
1206,-1183.616,6891.384,5478810.0
1207,-275.828,6144.172,3448974.0
1208,-768.475,6561.525,4661300.5
1209,-312.986,5132.014,2618919.75
1210,-1172.604,5862.396,3869442.0
1211,-718.794,5381.206,3268815.75
1212,-840.337,5404.663,3200902.5
1213,-482.611,5752.389,3359653.25
1214,-288.049,5991.951,3373820.0
1215,-914.017,5930.983,3946164.75
1216,-367.605,5412.395,3026447.75
1217,-898.756,5211.244,3763054.0
1218,-910.995,5409.005,3639557.5
1219,-1172.746,5462.254,3689099.25
1220,-1220.268,5509.732,4301601.5
1221,-715.505,5629.495,3124965.5
1222,-875.889,5429.111,3594039.25
1223,-585.702,5929.298,3713053.75
1224,-659.491,5255.509,3114592.0
1225,-867.021,6052.979,4080604.0
1226,-1197.858,5747.142,4735671.0
1227,-990.972,5754.028,3410698.75
1228,-944.422,5990.578,3958473.25
1229,-524.411,5850.589,3339669.0
1230,-1352.777,5427.223,4622588.5
1231,-650.44,6404.56,4241069.5
1232,-1206.838,5698.162,4087644.0
1233,-814.384,5770.616,3884048.5
1234,-655.99,5464.01,3057005.5
1235,-786.67,6258.33,3974556.0
1236,-667.08,5657.92,3447672.75
1237,-693.678,5511.322,3287333.75
1238,-571.919,6383.081,4225481.0
1239,-771.415,4788.585,3031384.0
1240,-734.952,6915.048,5075289.0
1241,-715.486,6079.514,4106014.0
1242,-1006.774,5303.226,3670290.75
1243,-959.647,5665.353,3915368.5
1244,-609.179,5355.821,3199860.75
1245,-840.383,5854.617,4181043.5
1246,-415.327,6454.673,4068437.5
1247,-1275.138,6094.862,4795584.0
1248,-1036.945,6128.055,4351656.0
1249,-971.486,5643.514,3882816.75
1250,-1127.676,5647.324,4410041.0
1251,-733.268,6211.732,4147034.0
1252,-733.226,6136.774,3664916.25
1253,-707.036,6322.964,4013181.25
1254,-561.66,5908.34,3519847.75
1255,-947.469,5432.531,3632978.0
1256,-865.538,5529.462,3756307.75
1257,-669.249,6410.751,3978300.5
1258,-707.086,6307.914,4447809.0
1259,-892.639,5737.361,3792606.5
1260,-755.456,5029.544,3301338.0
1261,-1027.726,5527.274,4132223.75
1262,-410.969,5879.031,3049656.25
1263,-885.283,6174.717,4118720.25
1264,-883.498,5916.502,4056121.5
1265,-775.698,5664.302,3302061.25
1266,-865.979,5949.021,3863655.75
1267,-1037.369,4982.631,3411558.25
1268,-682.336,5812.664,3566178.5
1269,-847.209,5972.791,3986388.0
1270,-869.246,5905.754,4287151.5
1271,-1190.759,5409.241,4285137.0
1272,-880.242,5874.758,3285098.5
1273,-1015.974,7084.026,4653771.5
1274,-854.235,5080.765,3831909.5
1275,-806.166,6383.834,4163069.75
1276,-968.852,6026.148,3842044.5
1277,-505.166,6289.834,3685091.5
1278,-709.209,5455.791,3311711.0
1279,-977.996,6487.004,4572553.0
1280,-731.782,5258.218,2820346.25
1281,-349.732,4655.268,2789785.0
1282,-1081.68,5703.32,4304469.5
1283,-834.46,5585.54,3504363.75
1284,-566.964,6983.036,4436844.0
1285,-949.468,5095.532,2880783.75
1286,-641.941,6148.059,3721842.25
1287,-488.583,5661.417,3188416.0
1288,-1283.842,6076.158,4699018.5
1289,-746.451,5743.549,3254015.75
1290,-671.746,5558.254,3504913.75
1291,-565.27,5739.73,3392344.25
1292,-1232.811,5962.189,4733666.0
1293,-592.912,6157.088,3947532.0
1294,-586.2,5373.8,2911007.75
1295,-633.699,4666.301,2463614.75
1296,-512.176,5862.824,3422113.75
1297,-607.24,5312.76,3076749.25
1298,-200.04,5574.96,2737323.25
1299,-963.018,5936.982,3709774.5
1300,-855.711,5034.289,2933144.75
1301,-796.433,5858.567,3506482.75
1302,-788.587,6756.413,4331590.5
1303,-905.89,5779.11,4024622.25
1304,-262.291,6397.709,3406752.5
1305,-667.122,5677.878,3502146.5
1306,-632.977,5652.023,2890636.25
1307,-715.857,5859.143,3827166.0
1308,-824.677,5690.323,3254540.25
1309,-753.67,5586.33,3373860.0
1310,-891.331,5508.669,3765032.5
1311,-669.774,5455.226,3045423.25
1312,-1039.569,5655.431,4365218.5
1313,-1085.159,5899.841,4631316.5
1314,-1037.272,5697.728,4104052.0
1315,-1062.867,5667.133,4209948.5
1316,-799.486,5635.514,3556211.0
1317,-681.758,5288.242,3013841.0
1318,-1141.077,6263.923,4230215.0
1319,-925.045,6319.955,4435589.5
1320,-800.585,5824.415,3833195.25
1321,-901.978,5503.022,3495732.0
1322,-321.623,6348.377,3358321.25
1323,-900.994,5994.006,4040450.25
1324,-687.312,5482.688,3352182.5
1325,-718.56,5961.44,3483500.0
1326,-272.592,5702.408,3151501.75
1327,-503.827,5241.173,2789664.0
1328,-596.104,5993.896,3714501.5
1329,-418.333,6241.667,3312527.5
1330,-923.393,5306.607,3254944.0
1331,-956.538,6723.462,4498082.5
1332,-687.829,5512.171,3255589.5
1333,-517.792,5967.208,3725257.0
1334,-789.826,5570.174,3338424.25
1335,-753.53,5976.47,3839169.5
1336,-669.448,5885.552,3389267.25
1337,-930.643,5919.357,3973260.5
1338,-841.76,5538.24,3137524.75
1339,-1003.244,5271.756,3443079.0
1340,-517.093,6202.907,3676862.5
1341,-758.155,5991.845,3573727.5
1342,-691.829,5928.171,3561027.25
1343,-1372.85,6007.15,5208770.0
1344,-889.841,5265.159,2826248.25
1345,-412.767,5712.233,2966648.75
1346,-1066.231,5708.769,4333032.0
1347,-1038.497,5696.503,3961712.0
1348,-572.813,6142.187,3429614.25
1349,-824.886,5885.114,3684430.0
1350,-876.986,5163.014,3666988.75
1351,-889.273,5815.727,4126906.5
1352,-1149.688,5285.312,4083650.5
1353,-1097.679,5797.321,4945187.5
1354,-495.631,5814.369,3270975.75
1355,-926.1,5823.9,3466295.0
1356,-513.153,5906.847,3184698.5
1357,-859.319,5545.681,3514003.75
1358,-785.251,5604.749,3363676.5
1359,-704.366,5365.634,3188340.5
1360,-889.507,5795.493,4091069.5
1361,-496.881,5708.119,3243346.5
1362,-826.486,5633.514,3909674.75
1363,-1069.63,6385.37,4132777.75
1364,-1235.297,5559.703,3649813.25
1365,-918.237,5916.763,3930801.75
1366,-629.446,5570.554,3224340.25
1367,-1039.429,5835.571,3761722.75
1368,-463.648,5516.352,2985004.0
1369,-978.621,5681.379,3939146.25
1370,-755.138,5209.862,3022564.75
1371,-1184.664,5635.336,4542999.0
1372,-388.198,6351.802,3771222.5
1373,-646.602,6458.398,3948006.5
1374,-774.29,5530.71,3591151.25
1375,-1565.25,6304.75,5804266.0
1376,-845.874,6079.126,4618245.5
1377,-1000.671,5589.329,3448404.25
1378,-463.787,6121.213,3460954.25
1379,-1135.348,5239.652,4389809.0
1380,-775.767,5179.233,2988520.0
1381,-629.143,5255.857,2966243.0
1382,-743.935,5196.065,3188982.5
1383,-721.472,5673.528,3389877.0
1384,-337.943,2617.057,1073896.5
1385,-804.286,5410.714,3271907.25
1386,-948.209,5286.791,3748451.0
1387,-605.579,5349.421,3209036.75
1388,-818.064,6146.936,3839309.0
1389,-410.744,5174.256,2910454.0
1390,-693.051,5926.949,3523734.75
1391,-1370.56,5599.44,4329737.5
1392,-845.617,5559.383,3869547.25
1393,-811.14,6128.86,4181149.5
1394,-558.542,5406.458,3099493.0
1395,-710.295,5419.705,3800962.0
1396,-956.033,5708.967,3584194.0
1397,-925.872,5899.128,3789973.25
1398,-790.431,5874.569,3616504.25
1399,-722.706,5507.294,2828621.0
1400,-863.497,5711.503,4019249.5
1401,-814.753,5120.247,3098947.75
1402,-723.952,5766.048,3066071.75
1403,-912.049,6037.951,3775616.75
1404,-1464.174,6455.826,5302751.0
1405,-884.339,6360.661,4035603.75
1406,-1117.481,6052.519,4637673.5
1407,-1182.061,5912.939,3992836.75
1408,-1010.901,5739.099,3833141.75
1409,-466.398,5723.602,3408284.75
1410,-1047.121,5362.879,3761869.0
1411,-611.362,5543.638,3287163.5
1412,-692.596,5927.404,4028229.75
1413,-1063.377,5476.623,4060702.25
1414,-730.806,4234.194,2486629.5
1415,-430.903,5644.097,2893580.75
1416,-458.977,5421.023,2958156.75
1417,-1043.838,5491.162,3816519.5
1418,-996.665,5508.335,3875742.25
1419,-835.976,5574.024,3968554.25
1420,-785.79,6064.21,3768671.5
1421,-944.992,6020.008,4231848.0
1422,-851.359,5498.641,3366017.75
1423,-560.612,5019.388,2835587.75
1424,-1360.301,5764.699,4941183.0
1425,-731.504,5438.496,3150698.5
1426,-680.287,5604.713,2937196.5
1427,-920.482,5874.518,3701304.5
1428,-1008.718,5851.282,3809619.25
1429,-776.296,5088.704,3302482.0
1430,-1079.148,6115.852,4138345.75
1431,-884.908,5545.092,3895070.5
1432,-1010.446,6369.554,4585517.5
1433,-991.176,6108.824,3885147.75
1434,-1120.957,6249.043,4499738.5
1435,-900.748,5824.252,3720945.0
1436,-387.498,5617.502,3128320.5
1437,-834.337,5335.663,3111107.5
1438,-843.87,5936.13,3918129.5
1439,-665.026,5719.974,3341838.5
1440,-1128.332,5916.668,4163543.0
1441,-574.088,4265.912,2109771.75
1442,-983.667,6056.333,4345013.0
1443,-895.35,6459.65,4630144.0
1444,-1060.786,6024.214,4241458.5
1445,-1259.186,5950.814,4247442.5
1446,-993.279,5541.721,3538336.0
1447,-638.841,6476.159,4479006.5
1448,-1249.279,5320.721,4795383.5
1449,-809.168,5960.832,3905777.5
1450,-867.49,5842.51,3619881.25
1451,-1034.846,5675.154,3573613.5
1452,-916.812,5438.188,3620299.0
1453,-873.82,5646.18,3704393.25
1454,-1360.623,6034.377,5086221.0
1455,-555.857,6079.143,3609127.25
1456,-798.551,5741.449,3688216.0
1457,-663.797,5701.203,3297943.25
1458,-882.653,4972.347,3221865.75
1459,-1218.083,5616.917,4806060.5
1460,-772.86,6337.14,4116343.5
1461,-988.224,5831.776,3976423.0
1462,-950.759,6744.241,4256183.5
1463,-388.247,6741.753,4143056.25
1464,-476.721,5663.279,3149146.25
1465,-1205.125,5949.875,3669018.25
1466,-516.315,6153.685,3483671.5
1467,-852.015,5947.985,4206165.5
1468,-958.022,5496.978,3095403.5
1469,-1049.626,5875.374,4112903.5
1470,-904.549,5990.451,3781986.0
1471,-1038.94,6401.06,3948095.5
1472,-850.555,5749.445,3796113.0
1473,-1233.78,6021.22,4109792.0
1474,-1072.201,5512.799,3803738.25
1475,-522.117,5817.883,3382207.0
1476,-818.95,5931.05,3709242.25
1477,-1028.724,5706.276,3935125.75
1478,-1173.343,5316.657,4352148.5
1479,-1234.716,6210.284,4700819.5
1480,-624.24,6535.76,3730108.5
1481,-1105.056,6304.944,5039073.5
1482,-673.204,5586.796,3065080.5
1483,-967.837,5782.163,3319721.5
1484,-388.299,6036.701,3643374.25
1485,-295.734,3889.266,2034584.25
1486,-854.091,5590.909,3636724.25
1487,-1127.366,6232.634,3929919.5
1488,-1479.495,6235.505,4983424.0
1489,-685.636,5799.364,3637734.75
1490,-880.03,5434.97,3982140.25
1491,-1084.653,5575.347,3791986.75
1492,-666.308,5708.692,3409626.5
1493,-745.949,5539.051,3230607.75
1494,-798.02,5571.98,3247307.0
1495,-838.373,5761.627,4074062.25
1496,-699.091,6395.909,4531410.5
1497,-1213.9,5696.1,5297230.0
1498,-1506.171,6833.829,5428755.0
1499,-905.97,5574.03,4002716.25
1500,-620.04,5484.96,2914739.25
1501,-929.161,6025.839,3934742.0
1502,-955.535,6064.465,4017147.75
1503,-1083.297,5136.703,3561962.5
1504,-935.863,5674.137,4105187.25
1505,-873.873,5231.127,2916375.25
1506,-974.876,5990.124,4056278.5
