episode,return,loss
446,-1716.438,7494.4478
447,-1684.315,5571.6851
448,-1701.413,6546.2095
449,-1782.273,7440.1582
450,-1791.478,5723.0938
451,-1797.516,6427.4263
452,-1722.204,6366.4419
453,-1819.208,10288.3906
454,-1652.754,6995.1299
455,-1791.394,5893.6074
456,-1872.209,6007.2012
457,-1612.689,6494.187
458,-1513.404,5158.1816
459,-1881.481,7439.2817
460,-1831.63,7890.4717
461,-1953.108,9369.6172
462,-1291.428,4995.0151
463,-1736.632,6501.8735
464,-1986.482,8440.6689
465,-1536.453,8635.5977
466,-1501.54,5989.2314
467,-1791.398,6855.832
468,-1568.985,4994.7422
469,-1851.497,9164.543
470,-1922.986,6105.748
471,-1963.192,10916.707
472,-2067.685,10135.9863
473,-2136.486,8777.0947
474,-1743.299,5993.5962
475,-1907.291,5249.1128
476,-1939.903,7872.0576
477,-1926.467,6921.6587
478,-1521.529,6715.3999
479,-1556.559,6927.8174
480,-1686.509,6522.9888
481,-1827.361,6594.2139
482,-1926.351,7177.6826
483,-1652.154,6130.9888
484,-1803.388,8928.6426
485,-1632.095,7170.4663
486,-1911.485,5387.1768
487,-1736.867,6066.7925
488,-1617.144,5577.6045
489,-1663.234,5639.5415
490,-1986.472,9926.4707
491,-1736.605,5093.8633
492,-1668.255,6061.6812
493,-1991.985,10004.0439
494,-1881.447,4838.3892
495,-1511.633,4688.7329
496,-1582.663,4995.1343
497,-1617.896,6070.1792
498,-1781.802,6538.9829
499,-1801.7,6858.7095
500,-1727.124,7474.2827
501,-1863.006,5768.5947
502,-2046.455,10781.8359
503,-1931.704,10044.5879
504,-1676.794,7317.7837
505,-1631.582,3845.5024
506,-1718.097,5553.4395
507,-1686.529,4747.1353
508,-1646.595,5998.5771
509,-1766.796,6872.3311
510,-2113.986,8199.3105
511,-2076.482,9848.9678
512,-1812.288,6734.9375
513,-1851.37,5486.5337
514,-1826.69,4133.0654
515,-1648.611,5069.6631
516,-1661.63,3803.1453
517,-1781.76,6185.7222
518,-1646.98,7527.4717
519,-1998.083,8409.0752
520,-1863.195,6824.877
521,-1861.641,11874.165
522,-1586.487,5511.3413
523,-1819.555,5268.0537
524,-1911.499,7102.6953
525,-1584.898,6935.0942
526,-1697.273,5608.0713
527,-1767.28,4939.2217
528,-1476.507,6454.3398
529,-1896.522,7508.7534
530,-1877.201,8578.875
531,-1766.707,4711.5811
532,-1728.684,6134.6079
533,-1502.276,3980.9404
534,-1908.092,5676.2959
535,-1947.698,7595.5786
536,-1586.793,6243.9175
537,-1466.76,3353.77
538,-2091.487,9274.1777
539,-1697.013,5114.4565
540,-1506.485,5742.6763
541,-1787.403,6076.4316
542,-1877.328,6647.0112
543,-1656.431,6536.5752
544,-1737.834,6716.811
545,-1802.276,5728.2583
546,-1941.493,8344.8389
547,-1752.175,5186.5693
548,-2051.935,11062.6367
549,-1997.813,7122.5278
550,-1902.278,4826.4155
551,-1691.392,7621.1592
552,-1806.274,9258.54
553,-1446.459,8632.9746
554,-1983.31,5814.3115
555,-1766.605,4844.5229
556,-1956.488,10516.2607
557,-1782.297,6997.1245
558,-2123.457,9518.9902
559,-1826.802,4547.6079
560,-1926.489,5711.6553
561,-1686.485,4767.2183
562,-1813.129,6062.7744
563,-1611.542,5833.2983
564,-1881.495,6325.0742
565,-1692.658,6567.5981
566,-1566.511,6669.9219
567,-1887.706,6581.7974
568,-1857.292,5206.561
569,-1559.142,4824.3335
570,-2277.001,13218.1943
571,-1836.484,6285.2573
572,-1941.415,7081.9404
573,-1563.078,5342.6768
574,-1916.439,5515.5
575,-1771.659,5543.5693
576,-1466.907,6176.978
577,-1428.108,4988.8901
578,-2297.053,14068.4473
579,-1601.566,3911.2983
580,-1856.715,8662.8896
581,-1832.377,5296.4604
582,-1386.39,6469.6489
583,-2141.686,10413.2852
584,-1686.499,7899.0444
585,-1806.505,4933.6943
586,-1527.593,4730.5601
587,-1866.383,6666.7017
588,-1716.492,6048.5356
589,-1842.106,5538.5142
590,-1652.87,4649.8423
591,-1577.049,5089.3999
592,-1781.449,5403.6597
593,-1887.298,6175.373
594,-1812.857,5505.2124
595,-1761.51,7938.6787
596,-1888.677,5604.3931
597,-1626.462,6020.7397
598,-1646.584,5699.6426
599,-1857.109,4666.8999
600,-1812.591,5976.729
601,-1912.585,5827.8359
602,-1676.716,4530.479
603,-1596.438,6740.7769
604,-1956.415,8340.5771
605,-1586.995,4692.4019
606,-1881.435,6156.0093
607,-1692.286,8133.6743
608,-1521.498,8649.6299
609,-1721.493,5653.1636
610,-1817.502,5564.9248
611,-1708.762,7615.1265
612,-1752.001,9121.8877
613,-1523.089,3904.4509
614,-1963.298,7848.0093
615,-1857.0,7979.3408
616,-1637.101,6432.9414
617,-1801.925,4749.7407
618,-1727.309,5176.6548
619,-1781.622,6086.7754
620,-2037.052,11234.1445
621,-1858.497,6747.9961
622,-1721.947,4155.4775
623,-1566.461,4560.0464
624,-1656.473,5694.4648
625,-1643.041,7487.2832
626,-1707.537,4999.1753
627,-1626.515,3955.2844
628,-1428.304,5191.2139
629,-1947.593,7771.4307
630,-1977.156,8566.6221
631,-1632.393,4388.2534
632,-1496.778,5718.0796
633,-1856.813,7975.3179
634,-1826.58,7510.0474
635,-2001.489,9675.1445
636,-1536.505,5437.4443
637,-1836.479,5462.5752
638,-1707.76,11860.8896
639,-1851.47,4313.2935
640,-2123.848,9583.0732
641,-1586.615,3625.2212
642,-1538.531,4792.8843
643,-1742.672,7733.9688
644,-1527.11,7300.6387
645,-1926.425,8521.6299
646,-2075.063,10706.9639
647,-1676.881,4014.9111
648,-1796.688,4540.1968
649,-1386.506,5332.6592
650,-1611.477,5210.8184
651,-1977.061,4910.9233
652,-1626.483,6478.1685
653,-1812.368,9087.4561
654,-1892.372,4410.9214
655,-1811.557,4987.3887
656,-1828.667,7622.043
657,-1896.494,4867.3926
658,-1901.948,11051.4033
659,-2061.495,6864.5259
660,-1856.682,5402.5288
661,-1602.396,7321.0444
662,-1562.71,5928.4385
663,-1421.711,3684.5828
664,-1701.448,4861.416
665,-2151.226,11608.3467
666,-2068.154,10751.3838
667,-2001.45,10140.0771
668,-1461.541,5342.3779
669,-1761.509,5069.6748
670,-1824.132,6332.5308
671,-1758.539,4386.4707
672,-1716.492,8667.4033
673,-1701.4,6581.4561
674,-1746.429,5102.6992
675,-1727.343,6586.0718
676,-2121.999,12022.5566
677,-1821.31,5823.9351
678,-1416.319,4385.8267
679,-1746.495,7045.0679
680,-1971.485,7912.3643
681,-2335.164,15456.5752
682,-1586.506,4731.0938
683,-1931.842,6104.5298
684,-1698.301,8043.8115
685,-1737.48,9439.876
686,-1706.692,7687.4097
687,-1653.25,4859.8081
688,-1581.606,4669.52
689,-1821.493,5882.4922
690,-1632.803,8207.4053
691,-1917.603,6765.3521
692,-1916.692,6301.6406
693,-1656.496,6399.1396
694,-1707.479,5858.7666
695,-1746.283,4917.3604
696,-1452.642,5504.2236
697,-1581.512,6210.667
698,-1677.11,6419.584
699,-1506.39,5017.1655
700,-1821.514,5368.604
701,-1851.4,4420.23
702,-1776.497,4534.416
703,-1821.509,7628.6274
704,-1731.366,3880.2502
705,-1698.422,5805.1768
706,-1812.783,6297.2715
707,-1911.344,7218.2915
708,-1857.605,7682.8745
709,-1870.347,6432.854
710,-1815.981,6787.3838
711,-1656.743,9408.0391
712,-1680.995,5923.4517
713,-1965.997,7384.5034
714,-1770.868,4446.022
715,-1677.566,7008.5947
716,-1536.187,5095.584
717,-1990.498,6626.3301
718,-1777.569,7389.1416
719,-1792.783,9142.542
720,-1915.454,7921.019
721,-1650.797,4872.2534
722,-1815.952,9570.042
723,-1620.747,4530.2949
724,-1696.786,4160.333
725,-1876.319,10873.5479
726,-1635.858,6877.0503
727,-1761.982,4153.7544
728,-1972.395,8133.3237
729,-2271.754,9650.5723
730,-1756.008,6728.8281
731,-2106.458,8567.5654
732,-1882.6,3286.5925
733,-1896.497,7478.3833
734,-2032.294,4859.4746
735,-1726.526,5159.126
736,-1637.342,6957.9453
737,-1755.693,8743.0713
738,-1896.283,6588.3408
739,-2050.336,5203.437
740,-1650.731,8236.0635
741,-1575.983,6685.9805
742,-1926.474,8799.9189
743,-1755.982,6058.041
744,-1731.163,4827.666
745,-1981.193,7242.3755
746,-1747.191,6348.2905
747,-1820.998,5273.9087
748,-1918.278,4664.9434
749,-1846.218,7863.2222
750,-1831.197,5404.3667
751,-1710.794,4526.9854
752,-2020.443,8901.0625
753,-1621.294,5519.7437
754,-1956.897,5229.8804
755,-2080.498,11035.2861
756,-2215.472,8456.7119
757,-1530.892,5237.1475
758,-1785.719,5546.6841
759,-1435.439,7579.2734
760,-2090.976,8815.3027
761,-1860.676,7709.5708
762,-1755.78,5718.374
763,-1881.341,5745.3467
764,-1830.7,6552.3179
765,-1845.486,8786.4053
766,-1896.294,5445.168
767,-1786.972,4742.4717
768,-1730.874,5073.5562
769,-1866.352,4636.2861
770,-1996.879,7364.9277
771,-1845.408,7654.8877
772,-1950.563,6890.3169
773,-1861.542,7088.5146
774,-1956.662,8147.2148
775,-1615.428,5684.1426
776,-1750.449,5298.4648
777,-1671.486,4980.9219
778,-1705.211,6632.4409
779,-1876.092,7360.1548
780,-1822.268,4068.3425
781,-1776.693,4313.3242
782,-2100.699,8509.8115
783,-2035.37,7519.5942
784,-1585.486,5778.8047
785,-1891.1,10402.1357
786,-1951.68,9245.1523
787,-1615.478,7297.2026
788,-1725.876,5691.291
789,-1575.861,5925.4106
790,-2318.424,9514.6367
791,-2161.34,9723.8594
792,-1555.484,6519.1016
793,-1495.315,5169.1831
794,-1885.349,5419.1274
795,-1806.091,5349.6626
796,-1960.455,7856.9951
797,-1851.62,8366.0957
798,-1962.826,5187.9043
799,-1480.482,5213.2456
800,-1780.346,5337.9854
801,-1816.475,5249.9639
802,-1821.785,6198.7227
803,-1995.895,8684.3867
804,-1870.445,6284.4033
805,-1701.591,4920.9365
806,-1775.964,5098.3657
807,-1950.622,9228.2568
808,-1961.396,7242.4785
809,-1476.396,8900.6699
810,-1905.995,6041.9819
811,-1818.275,4876.5972
812,-1807.301,6927.8511
813,-1761.694,4311.3501
814,-2086.168,9448.918
815,-1875.799,6045.2842
816,-1960.501,7175.0068
817,-1886.847,8675.8096
818,-1750.228,6706.9224
819,-1630.373,6119.2563
820,-1875.666,6502.4951
821,-1851.131,6951.0356
822,-1900.421,4656.7134
823,-1621.262,5075.9561
824,-1926.474,5394.9541
825,-1681.751,5824.6548
826,-2010.608,8128.4961
827,-1875.578,6088.5015
828,-1960.496,6819.3818
829,-1960.391,7335.3867
830,-1913.088,7592.668
831,-1951.127,5473.7285
832,-2280.521,9349.1719
833,-1755.665,6027.2876
834,-1547.44,7980.3623
835,-1755.757,6294.5977
836,-1450.481,5883.563
837,-1911.398,6519.2729
838,-1681.963,5425.48
839,-1975.49,4628.0518
840,-2035.427,5807.8408
841,-1905.683,6545.6328
842,-1646.057,5159.6567
843,-1700.995,4367.8438
844,-2022.713,5861.2163
845,-1942.092,6668.4009
846,-1808.367,6122.6772
847,-1915.483,8376.4092
848,-1915.41,7369.2339
849,-1671.881,4635.0293
850,-1761.982,6100.8745
851,-2085.898,9677.625
852,-1901.483,6122.3721
853,-2170.381,10079.8027
854,-1528.577,6909.4746
855,-1765.502,5799.8408
856,-1750.405,7484.5322
857,-1876.177,7150.8491
858,-1821.662,5175.7939
859,-1945.497,6285.7642
860,-1780.498,4676.8301
861,-1606.36,3714.4255
862,-1846.483,6732.2129
863,-1605.571,6582.9331
864,-1801.446,6182.1143
865,-1885.451,6172.4277
866,-2265.793,9077.2461
867,-1996.286,7309.1562
868,-1906.892,4784.8486
869,-1845.673,5542.3701
870,-1630.421,4417.7114
871,-1605.869,5228.1909
872,-1980.863,7567.5728
873,-2007.631,9325.4707
874,-1820.963,6437.8975
875,-2040.682,6438.9062
876,-1801.383,8420.4551
877,-1651.075,7997.1113
878,-1615.461,7607.1641
879,-1915.431,6539.2241
880,-1675.459,5452.4907
881,-1780.443,6438.7886
882,-1636.363,6859.0308
883,-2010.966,7372.6626
884,-1645.41,5985.8516
885,-1441.134,4670.8511
886,-1695.915,7343.498
887,-1830.761,5328.8281
888,-1956.492,8570.75
889,-1981.471,11456.1094
890,-2032.076,9725.3525
891,-1900.387,7014.8203
892,-2185.477,10383.9326
893,-2002.685,5750.3823
894,-1666.595,4477.9165
895,-1840.44,7830.8496
896,-1461.49,5393.4556
897,-1831.781,5813.8613
898,-1615.498,4907.7778
899,-1696.728,4941.6616
900,-1836.285,4565.0967
901,-1456.304,5369.5918
902,-1655.876,5717.5107
903,-2140.461,8477.9102
904,-1852.392,4690.2739
905,-2280.858,11309.1445
906,-1805.797,6823.5552
907,-1875.957,8347.9375
908,-2080.493,7916.7715
909,-1650.792,6140.8252
910,-2071.307,5816.3252
911,-1820.98,5260.3862
912,-1801.743,8258.9775
913,-1501.04,5967.2935
914,-2020.496,6159.0708
915,-1771.232,5703.3159
916,-1761.441,6751.8159
917,-1870.455,8139.75
918,-1957.241,5964.7695
919,-1915.501,7040.8682
920,-1585.476,5395.8115
921,-1680.721,4764.4883
922,-1886.991,6447.8774
923,-1770.962,5772.9204
924,-2190.566,10283.8281
925,-1716.961,5580.7061
926,-1816.596,5190.8076
927,-2166.976,11547.2646
928,-1495.478,4125.6143
929,-1693.536,5520.769
930,-2065.439,7392.2432
931,-1876.606,6933.8154
932,-1690.384,4918.8159
933,-2161.296,6428.9482
934,-1810.391,8208.6777
935,-2143.093,8156.8755
936,-1786.198,4972.2251
937,-1690.448,7214.9751
938,-1960.451,7273.2207
939,-1866.778,6034.6982
940,-1690.406,8222.335
941,-1726.128,4883.0542
942,-2140.494,8561.8994
943,-1800.741,5838.5146
944,-1976.646,5409.9468
945,-1636.826,6489.1211
946,-1972.175,6832.0151
947,-1615.415,5262.4502
948,-1720.477,6358.9009
949,-1945.474,6851.6382
950,-1846.184,4022.7705
951,-1995.817,9166.1006
952,-2067.373,8840.874
953,-1911.168,6872.252
954,-2091.496,7504.4902
955,-2362.091,6052.1465
956,-1810.472,6037.334
957,-2012.497,5599.4688
958,-1900.497,5452.104
959,-1922.242,6926.5137
960,-2107.761,6649.5557
961,-1746.076,5392.2583
962,-2055.867,7120.2617
963,-1921.593,6412.1436
964,-1933.213,4891.9673
965,-1855.432,5166.1147
966,-1720.422,4510.4883
967,-2095.39,6120.2783
968,-2071.68,8419.875
969,-1856.823,7326.8833
970,-1725.743,6034.543
971,-1786.942,8781.0576
972,-1576.475,3836.6113
973,-1645.463,5543.9341
974,-1846.066,7053.585
975,-1710.844,4235.5605
976,-2010.58,6771.0479
977,-1627.357,4250.9399
978,-2061.929,7668.6489
979,-1760.941,6518.5908
980,-1855.505,7690.1328
981,-2020.811,6142.2925
982,-1845.982,7074.6138
983,-1860.978,5299.8926
984,-1755.817,5092.6909
985,-1810.493,5565.6816
986,-1920.807,5358.5791
987,-1565.733,4794.6899
988,-1880.674,7383.5728
989,-1651.883,6250.8452
990,-1801.953,4667.293
991,-1621.037,5486.7451
992,-1770.787,4781.5225
993,-1651.591,5769.6055
994,-1666.339,6396.355
995,-1890.787,6132.0273
996,-1951.796,7920.7651
997,-2060.848,8419.46
998,-1472.189,5666.8945
999,-1630.441,7243.1191
1000,-1786.195,7729.605
1001,-1651.086,3746.8523
1002,-1846.63,6253.5107
1003,-2275.495,11688.5537
1004,-1906.094,6753.7578
1005,-1765.441,5828.6484
1006,-1846.094,7025.7603
1007,-1725.504,5474.0708
1008,-1630.481,5417.4844
