episode,return,loss
179,-397.503,66085.2031
180,-234.372,20818.3457
181,-120.248,34232.0352
182,130.684,14571.5225
183,-254.415,37557.9141
184,-651.74,155678.1562
185,-465.415,90063.4297
186,-295.665,57656.7969
187,-497.214,81428.3906
188,-949.415,299785.6875
189,341.345,29735.9629
190,-440.962,60523.4805
191,-129.336,30521.0703
192,-561.712,93499.4453
193,-799.337,203009.7969
194,-377.562,74070.3203
195,182.593,5819.1616
196,-105.824,36576.1016
197,-269.471,27152.6992
198,149.465,19548.2539
199,-658.06,143211.9219
200,274.216,16332.9375
201,-194.556,42393.8867
202,-501.409,67799.3516
203,-84.029,23519.8672
204,-570.623,89671.0078
205,-185.814,29634.7461
206,69.107,26420.7227
207,-364.937,62645.375
208,179.709,4238.0186
209,-83.747,11731.5498
210,-793.008,127661.5312
211,-164.445,18498.0156
212,-244.149,30361.6934
213,40.465,21585.1426
214,128.695,9785.9805
215,-169.463,39987.4102
216,-623.408,125958.2891
217,176.16,18321.5938
218,-128.148,44549.3789
219,-159.344,23240.4062
220,-301.862,39111.5664
221,-302.073,35294.7656
222,-887.543,132096.5938
223,-387.246,66429.1016
224,-548.467,71667.6562
225,231.226,10998.5469
226,-112.122,30669.127
227,-340.108,37177.7773
228,-600.448,92904.6172
229,-1311.177,308415.6875
230,-574.361,98675.25
231,-762.057,143759.4531
232,-170.001,43852.2188
233,-679.499,109747.9141
234,-975.437,211496.7969
235,-181.237,27943.8164
236,174.686,18190.0098
237,-422.24,62229.6641
238,-418.254,44885.8125
239,-170.742,23148.7031
240,-369.594,63194.3359
241,-444.124,89767.3125
242,-74.395,15394.3877
243,-739.318,124100.8594
244,-485.62,62279.3125
245,-382.246,94253.2031
246,-259.64,30025.7285
247,-1029.183,341908.0312
248,-224.694,34088.5508
249,-552.842,91141.125
250,-797.149,110955.0938
251,-29.431,17320.4551
252,-436.798,67076.8203
253,-51.632,21430.1094
254,-603.968,74318.5938
255,-361.155,60268.6211
256,-63.19,35085.5977
257,241.516,4548.1924
258,-787.403,141454.6719
259,-170.671,51191.9609
260,-650.64,118921.3906
261,-664.244,115141.5781
262,-604.1,78022.3594
263,-384.799,44622.1172
264,-667.226,81648.375
265,-931.713,277815.875
266,-95.87,24462.0117
267,-282.916,59942.6719
268,-455.241,58753.0312
269,-490.759,58363.7031
270,151.569,7364.3145
271,-320.896,62033.3477
272,-53.185,19376.0137
273,-127.352,28745.9336
274,-253.135,45137.7969
275,-608.014,102014.3516
276,-388.173,66230.4922
277,-415.074,52479.1133
278,-508.994,64840.543
279,100.171,5081.3691
280,-21.933,7874.2549
281,-632.896,144920.9375
282,-411.059,49588.6953
283,-53.421,15195.3057
284,-671.236,77768.4844
285,-615.906,91574.0625
286,-307.682,39009.9297
287,-713.912,92496.0938
288,-1171.499,207101.3906
289,-198.508,29006.2266
290,-179.615,23924.6992
291,-233.664,52673.9609
292,-309.149,47121.1367
293,-500.735,57651.1172
294,-497.523,76230.6953
295,-625.181,109321.4766
296,-122.696,36823.2539
297,-358.765,54823.0
298,-546.274,64122.1719
299,-126.359,36548.8711
300,-596.557,86901.6172
301,-362.135,79151.0391
302,-554.41,71751.625
303,-237.054,34988.375
304,-325.685,28535.7715
305,-573.552,71306.2422
306,-443.236,77360.6172
307,-440.807,81472.8984
308,-521.532,77687.3125
309,-255.516,68848.2188
310,-267.489,34830.0352
311,-72.283,11353.0596
312,-444.03,48741.8477
313,-514.147,67288.5078
314,-1008.261,119540.8281
315,-648.977,96717.5078
316,-269.6,32191.4883
317,-270.348,29371.9844
318,-218.003,37552.3828
319,-442.03,52626.1797
320,-552.817,111590.4375
321,-554.362,82078.8516
322,-293.692,42938.1055
323,-476.105,68570.3125
324,-760.274,101809.5391
325,-43.694,11315.2119
326,-760.795,96450.8594
327,-453.3,47677.7383
328,381.291,23112.6348
329,-314.049,55690.7734
330,-175.675,47772.2695
331,-142.865,17811.1934
332,-241.171,40211.2227
333,-650.378,70260.0078
334,-256.333,40201.7188
335,-516.117,58335.0742
336,-64.06,9412.5967
337,-830.37,103055.1484
338,-569.396,66910.1172
339,-139.734,31455.0723
340,-269.723,30767.2617
341,-980.007,192170.9688
342,-877.565,124317.3047
343,-16.644,19671.75
344,-317.029,35406.9414
345,-209.349,35641.0117
346,-565.906,69528.7109
347,-890.841,117009.2891
348,-373.649,54353.5117
349,-460.85,74199.1406
350,-417.963,56866.3438
351,27.805,26301.1094
352,-345.261,40673.4531
353,-582.861,73201.4297
354,-237.127,53169.2734
355,-328.095,52570.5703
356,-759.696,98526.7812
357,-375.048,51005.9727
358,-877.399,97626.9766
359,-443.51,51116.5195
360,-222.981,26156.1406
361,-821.304,142031.9062
362,-651.699,75628.6719
363,-600.111,70046.9609
364,-913.077,136185.6562
365,-362.921,41383.1836
366,-652.871,72374.1016
367,-960.263,124163.2344
368,-1003.151,169163.5469
369,-688.309,100516.7969
370,-1009.043,180475.3281
371,-584.434,64982.1602
372,-581.859,88884.0547
373,-463.115,98136.9844
374,-408.646,81196.9531
375,-307.394,65399.8867
376,-769.725,102825.8828
377,-234.196,35376.0273
378,-143.483,35556.7148
379,-565.267,65168.3867
380,-831.012,181897.3125
381,-721.193,84641.1484
382,-659.491,85772.7891
383,-708.529,90300.5156
384,-391.996,39894.3633
385,-564.512,60539.2109
386,-638.128,101151.6016
387,-514.803,51059.3203
388,-1268.653,194311.6562
389,-825.665,150154.4062
390,170.218,25556.002
391,-531.782,53910.0234
392,-208.009,21815.6523
393,-851.7,82327.9062
394,-442.41,58284.1875
395,-333.461,47380.1289
396,-310.753,48857.8711
397,-383.881,44180.7383
398,-664.408,82327.3984
399,-795.686,161783.2969
400,-675.35,92573.8281
401,-502.347,85811.0078
402,-379.881,49190.9023
403,-383.014,40902.6562
404,-980.681,146525.5938
405,-449.616,54139.582
406,-40.044,10589.1953
407,-707.29,118149.5234
408,-1027.77,144248.4375
409,-1023.321,189970.125
410,-619.129,85757.7188
411,-306.219,37289.1562
412,-191.264,31846.7852
413,-382.365,51619.5547
414,-917.928,117333.9141
415,-784.457,81035.2109
416,-752.948,104406.7734
417,-435.505,42945.5898
418,-278.339,36161.2773
419,-758.22,104050.5234
420,-1057.68,138662.6094
421,-307.574,34485.7891
422,-1019.931,146928.9375
423,-757.572,91787.4844
424,-952.994,128211.9922
425,-477.681,55365.2539
426,-169.967,34344.9219
427,-111.698,27127.1992
428,-576.319,76407.4766
429,-963.793,129071.0391
430,-586.417,80808.375
431,-335.525,40254.7383
432,-776.539,134126.9375
433,-598.959,64433.9453
434,-813.665,84687.8125
435,-133.712,15870.1904
436,-39.511,16084.5273
437,-982.596,136277.0625
438,-622.748,80325.7656
439,716.602,43013.6094
440,-797.308,107983.8516
441,-664.574,83309.6406
442,-289.165,32735.5684
443,-826.63,90585.7344
444,-354.586,54905.2695
445,-902.188,128272.0625
446,-299.877,49631.2422
447,-526.915,66879.1484
448,-370.734,45808.7344
449,-244.588,34386.7617
450,-579.665,75250.2266
451,-498.903,68353.875
452,-778.76,104810.3203
453,-352.857,56562.6875
454,-836.79,93971.7031
455,73.288,21812.5742
456,-464.819,58927.6016
457,-221.586,46996.6133
458,-478.949,49460.3164
459,-462.632,45333.8398
460,-621.247,68828.3125
461,-910.779,122940.9531
462,-934.543,128050.0
463,-4.476,3575.8047
464,-836.007,98262.4141
465,-750.376,100642.8906
466,-224.713,46780.6875
467,-104.18,23673.0391
468,-825.919,97992.9297
469,-445.378,50417.6797
470,-711.176,101402.25
471,-646.555,81459.8438
472,-867.392,146579.4844
473,-904.31,106868.2422
474,-1250.7,175126.8906
475,-383.513,50099.293
476,-621.32,86699.4375
477,-791.699,99462.9766
478,-698.833,103732.875
479,-526.746,80857.1719
480,-523.279,60183.6406
481,-534.704,70404.3594
482,-579.766,59735.3906
483,-667.811,98886.5938
484,-431.29,46087.0039
485,-693.279,93188.5625
486,-564.263,56122.168
487,-868.706,172502.25
488,-310.37,38265.8203
489,-655.224,111035.0469
490,-321.251,72932.0469
491,-823.202,92409.7188
492,-642.909,78700.1094
493,-695.916,94353.8906
494,-678.459,113905.9141
495,-789.999,113296.0625
496,225.357,8209.7754
497,-616.563,79225.6641
498,-176.041,28625.9219
499,-700.179,80050.3594
